ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1712577	0.822081	6.74e-01	-0.425571	-6.141584	-0.0800883	745399075	FAM174A	family with sequence similarity 174 member A
ILMN_1670833	0.822081	6.74e-01	0.425547	-6.141594	0.0111966	NA		
ILMN_1731073	0.822081	6.74e-01	0.425517	-6.141607	0.1344268	54112395	CAPN9	calpain 9
ILMN_1793888	0.822088	6.74e-01	0.425376	-6.141667	0.0894636	167860125	SERPINB5	serpin family B member 5
ILMN_1789140	0.822088	6.74e-01	-0.425369	-6.141669	-0.0225892	242117947	SH3D21	SH3 domain containing 21
ILMN_1785756	0.822088	6.74e-01	0.425307	-6.141695	0.0721244	NA		
ILMN_1799863	0.822088	6.74e-01	0.425302	-6.141697	0.0131125	60498983	AOC2	amine oxidase, copper containing 2
ILMN_1754491	0.822143	6.74e-01	-0.425155	-6.14176	-0.0145766	257743487	IYD	iodotyrosine deiodinase
ILMN_1689852	0.822143	6.74e-01	0.425135	-6.141768	0.0181439	442796406	PAQR6	progestin and adipoQ receptor family member 6
ILMN_1782329	0.822143	6.74e-01	-0.425086	-6.141789	-0.0136614	15718728	HIST1H4L	histone cluster 1, H4l
ILMN_1753269	0.822146	6.74e-01	0.425031	-6.141812	0.0469289	221139912	LSS	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)
ILMN_1787191	0.822167	6.74e-01	0.424955	-6.141844	0.0275467	154759282	CDR2L	cerebellar degeneration related protein 2 like
ILMN_1729016	0.82218	6.74e-01	0.42489	-6.141871	0.0114135	1045961240	TCTE3	t-complex-associated-testis-expressed 3
ILMN_1699606	0.822187	6.74e-01	0.42483	-6.141897	0.0352472	320202946	ASB3	ankyrin repeat and SOCS box containing 3
ILMN_1685569	0.822195	6.74e-01	-0.424769	-6.141922	-0.0228261	319803128	TTYH1	tweety family member 1
ILMN_1755990	0.822303	6.75e-01	0.424594	-6.141996	0.0336254	659928115	ATP6AP1L	ATPase H+ transporting accessory protein 1 like
ILMN_1745043	0.822366	6.75e-01	-0.424472	-6.142047	-0.0216172	207028531	LDHC	lactate dehydrogenase C
ILMN_1711208	0.822377	6.75e-01	0.424408	-6.142074	0.0159593	157389013	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2
ILMN_1731616	0.822377	6.75e-01	0.424356	-6.142096	0.0139007	306518602	DCLK1	doublecortin like kinase 1
ILMN_1686319	0.822386	6.75e-01	0.424294	-6.142122	0.0406144	188497647	USP37	ubiquitin specific peptidase 37
ILMN_1664946	0.822489	6.75e-01	-0.424125	-6.142193	-0.0252382	568215589	ZDHHC16	zinc finger DHHC-type containing 16
ILMN_1743853	0.822679	6.75e-01	0.423858	-6.142305	0.0303913	NA		
ILMN_1704873	0.82296	6.75e-01	-0.423483	-6.142463	-0.0346087	325652030	TCEB1	transcription elongation factor B subunit 1
ILMN_1653529	0.82296	6.75e-01	-0.423435	-6.142483	-0.046453	239787837	TEX10	testis expressed 10
ILMN_1769040	0.823129	6.76e-01	0.423191	-6.142585	0.0204293	1012282632	NCOA2	nuclear receptor coactivator 2
ILMN_1751149	0.823225	6.76e-01	-0.422973	-6.142677	-0.01803	NA		
ILMN_1659781	0.823225	6.76e-01	-0.422888	-6.142712	-0.0149251	38045885	CSMD3	CUB and Sushi multiple domains 3
ILMN_1761023	0.823225	6.76e-01	0.422833	-6.142735	0.0170273	747811825	ERMN	ermin
ILMN_1699044	0.823225	6.76e-01	0.422826	-6.142738	0.0246988	172072619	VAMP2	vesicle associated membrane protein 2
ILMN_1658333	0.823225	6.76e-01	0.422824	-6.142739	0.1526238	221316613	ECM1	extracellular matrix protein 1
ILMN_1760320	0.823433	6.76e-01	0.422535	-6.14286	0.0189688	543173165	GNB1	G protein subunit beta 1
ILMN_1811029	0.823441	6.76e-01	-0.422475	-6.142885	-0.0263533	211971034	TLK1	tousled like kinase 1
ILMN_1710726	0.823474	6.76e-01	-0.422354	-6.142936	-0.0231461	110225344	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F
ILMN_1652749	0.823474	6.76e-01	-0.422318	-6.142951	-0.0423047	666335577	ERF	ETS2 repressor factor
ILMN_1656129	0.823474	6.76e-01	-0.422282	-6.142966	-0.014362	187936947	SLC39A10	solute carrier family 39 member 10
ILMN_1746196	0.823507	6.76e-01	-0.422193	-6.143003	-0.0199941	574957131	ABCC9	ATP binding cassette subfamily C member 9
ILMN_1791123	0.823531	6.76e-01	0.422067	-6.143056	0.2048979	205360942	TMPRSS2	transmembrane protease, serine 2
ILMN_1663919	0.823531	6.76e-01	-0.422064	-6.143057	-0.0151054	195234777	TFF2	trefoil factor 2
ILMN_1686647	0.823634	6.76e-01	0.421895	-6.143128	0.0383439	71067339	CCM2	CCM2 scaffolding protein
ILMN_1780621	0.823711	6.77e-01	0.421755	-6.143186	0.0147649	23308540	FAM218A	family with sequence similarity 218 member A
ILMN_1722527	0.823738	6.77e-01	-0.421639	-6.143235	-0.0199319	59806341	LECT1	leukocyte cell derived chemotaxin 1
ILMN_1731157	0.823738	6.77e-01	0.421578	-6.14326	0.0412614	384381472	MYOZ1	myozenin 1
ILMN_1657045	0.823738	6.77e-01	0.42157	-6.143264	0.0174873	531034786	ABR	active BCR-related
ILMN_1671051	0.823752	6.77e-01	0.421503	-6.143292	0.0360041	67188442	CD276	CD276 molecule
ILMN_1809676	0.823889	6.77e-01	-0.421295	-6.143379	-0.0158022	22027553	CACNG6	calcium voltage-gated channel auxiliary subunit gamma 6
ILMN_1751877	0.823938	6.77e-01	-0.421188	-6.143423	-0.0196962	261878537	EHHADH	enoyl-CoA, hydratase/3-hydroxyacyl CoA dehydrogenase
ILMN_1807662	0.823945	6.77e-01	0.421117	-6.143453	0.0617357	953768341	IGF2R	insulin like growth factor 2 receptor
ILMN_1806123	0.823945	6.77e-01	0.421076	-6.14347	0.0575478	223468570	MRPL23	mitochondrial ribosomal protein L23
ILMN_1668432	0.823947	6.77e-01	-0.420965	-6.143517	-0.0127506	190570154	IMPACT	impact RWD domain protein
ILMN_1787826	0.823947	6.77e-01	-0.420937	-6.143528	-0.0642643	815890937	SLC36A1	solute carrier family 36 member 1
ILMN_1715065	0.823947	6.77e-01	0.420861	-6.14356	0.0226756	46361973	ZNF580	zinc finger protein 580
ILMN_1655348	0.823947	6.77e-01	-0.42082	-6.143577	-0.0124267	148228694	GPR1	G protein-coupled receptor 1
ILMN_1779596	0.823947	6.77e-01	0.420817	-6.143578	0.0525848	111607476	ANAPC15	anaphase promoting complex subunit 15
ILMN_1763147	0.824092	6.77e-01	-0.420601	-6.143668	-0.061878	316983172	NDUFB6	NADH:ubiquinone oxidoreductase subunit B6
ILMN_1663840	0.824125	6.77e-01	0.420511	-6.143706	0.0111904	333360906	OR2T29	olfactory receptor family 2 subfamily T member 29
ILMN_1779399	0.824351	6.78e-01	0.420202	-6.143834	0.0303363	295317321	SNRPA	small nuclear ribonucleoprotein polypeptide A
ILMN_1658731	0.82438	6.78e-01	0.420019	-6.143911	0.053219	325652013	SPAG1	sperm associated antigen 1
ILMN_1751637	0.82438	6.78e-01	0.419992	-6.143922	0.0167345	261490644	TAS2R38	taste 2 receptor member 38
ILMN_1669826	0.82438	6.78e-01	-0.419984	-6.143925	-0.0142059	530339648	NCAPG2	non-SMC condensin II complex subunit G2
ILMN_1711408	0.82438	6.78e-01	0.419919	-6.143952	0.0162113	1002623481	ANXA4	annexin A4
ILMN_1742731	0.82438	6.78e-01	0.419911	-6.143956	0.0436509	142348442	SLC35A2	solute carrier family 35 member A2
ILMN_1726210	0.824705	6.78e-01	-0.419403	-6.144167	-0.0128548	613410182	GPIHBP1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1
ILMN_1753931	0.824705	6.78e-01	-0.419365	-6.144183	-0.0217154	56786146	CDO1	cysteine dioxygenase type 1
ILMN_1803748	0.824705	6.78e-01	-0.419332	-6.144196	-0.0122899	906394183	SLC5A7	solute carrier family 5 member 7
ILMN_1719905	0.824705	6.78e-01	0.419306	-6.144207	0.0458179	306140489	TLR10	toll like receptor 10
ILMN_1671607	0.824705	6.78e-01	0.419284	-6.144216	0.0139166	751368132	DSCAML1	DS cell adhesion molecule like 1
ILMN_1736796	0.824719	6.78e-01	0.419191	-6.144255	0.0497788	134304841	RB1CC1	RB1 inducible coiled-coil 1
ILMN_1803775	0.824719	6.78e-01	0.419164	-6.144266	0.0548965	209574325	HSPE1	heat shock protein family E (Hsp10) member 1
ILMN_1678501	0.824954	6.79e-01	-0.418811	-6.144413	-0.016162	1002341764	ADD3	adducin 3
ILMN_1711124	0.824954	6.79e-01	-0.418795	-6.14442	-0.0185081	NA		
ILMN_1752813	0.824985	6.79e-01	0.418707	-6.144456	0.0369536	45827766	UGT1A6	UDP glucuronosyltransferase family 1 member A6
ILMN_1767558	0.824998	6.79e-01	0.418573	-6.144512	0.0155871	631790827	LRP5	LDL receptor related protein 5
ILMN_1743331	0.824998	6.79e-01	-0.418549	-6.144522	-0.0186675	755571538	ADIG	adipogenin
ILMN_1745471	0.824998	6.79e-01	0.418537	-6.144526	0.057233	82734235	IRF9	interferon regulatory factor 9
ILMN_1754864	0.825034	6.79e-01	-0.418445	-6.144565	-0.032164	744066818	SLC25A18	solute carrier family 25 member 18
ILMN_1656011	0.82512	6.79e-01	0.418281	-6.144633	0.0797298	56682943	RGS1	regulator of G-protein signaling 1
ILMN_1772072	0.82512	6.79e-01	0.418244	-6.144648	0.0313739	523567527	GMPPB	GDP-mannose pyrophosphorylase B
ILMN_1712560	0.825204	6.79e-01	0.417888	-6.144796	0.0365332	295842308	SF1	splicing factor 1
ILMN_1753910	0.825204	6.79e-01	-0.417845	-6.144814	-0.0130756	302148476	CRISPLD1	cysteine rich secretory protein LCCL domain containing 1
ILMN_1791112	0.825204	6.79e-01	-0.417743	-6.144856	-0.0263563	38570072	COL25A1	collagen type XXV alpha 1 chain
ILMN_1721967	0.825204	6.79e-01	-0.417704	-6.144872	-0.0185833	586946359	OR2A4	olfactory receptor family 2 subfamily A member 4
ILMN_1748601	0.825204	6.80e-01	0.417683	-6.144881	0.0159245	296010927	CD8B	CD8b molecule
ILMN_1809751	0.825204	6.80e-01	-0.417667	-6.144887	-0.0366142	324073530	AGO3	argonaute 3, RISC catalytic component
ILMN_1751465	0.825204	6.80e-01	-0.417662	-6.144889	-0.0158849	157276587	BNC1	basonuclin 1
ILMN_1671065	0.825204	6.80e-01	-0.417661	-6.14489	-0.0220559	164607151	OR2C3	olfactory receptor family 2 subfamily C member 3
ILMN_1685202	0.825204	6.80e-01	-0.417641	-6.144898	-0.0369831	756398254	KRBA2	KRAB-A domain containing 2
ILMN_1786908	0.825204	6.80e-01	0.417634	-6.144901	0.0144686	42822877	KRTAP26-1	keratin associated protein 26-1
ILMN_1815043	0.825334	6.80e-01	-0.417434	-6.144984	-0.0362957	389565494	MRPS2	mitochondrial ribosomal protein S2
ILMN_1806906	0.825503	6.80e-01	-0.41719	-6.145085	-0.0163394	815891064	SSR3	signal sequence receptor subunit 3
ILMN_1733985	0.825526	6.80e-01	0.417093	-6.145125	0.0127175	157671925	SIRT3	sirtuin 3
ILMN_1671270	0.825526	6.80e-01	-0.417061	-6.145138	-0.0162515	768711652	EMP2	epithelial membrane protein 2
ILMN_1655114	0.825587	6.80e-01	0.416896	-6.145206	0.041664	378824461	ABR	active BCR-related
ILMN_1807003	0.825587	6.80e-01	0.416763	-6.145261	0.0502099	22165432	ANXA11	annexin A11
ILMN_1675709	0.825587	6.80e-01	-0.416751	-6.145266	-0.0636979	527498251	ARFGAP1	ADP ribosylation factor GTPase activating protein 1
ILMN_1676780	0.825587	6.80e-01	-0.416738	-6.145271	-0.0113913	94538334	SIRPG	signal regulatory protein gamma
ILMN_1651643	0.825587	6.80e-01	-0.41667	-6.145299	-0.0168257	320202943	ASB11	ankyrin repeat and SOCS box containing 11
ILMN_1680494	0.825587	6.80e-01	-0.416603	-6.145327	-0.0121448	217035101	CPSF7	cleavage and polyadenylation specific factor 7
ILMN_1681618	0.825587	6.80e-01	-0.41652	-6.145361	-0.0246838	241982803	C2orf83	chromosome 2 open reading frame 83
ILMN_1725633	0.825587	6.80e-01	-0.416499	-6.14537	-0.0172079	74325775	MACROD2	MACRO domain containing 2
ILMN_1656132	0.825587	6.80e-01	0.416495	-6.145372	0.0362058	523498487	PNLDC1	PARN like, ribonuclease domain containing 1
ILMN_1754344	0.825587	6.80e-01	0.416475	-6.14538	0.0168324	109148530	FAM175A	family with sequence similarity 175 member A
ILMN_1656383	0.825659	6.80e-01	-0.416331	-6.145439	-0.0161464	156119600	SOHLH1	spermatogenesis and oogenesis specific basic helix-loop-helix 1
ILMN_1798819	0.825659	6.81e-01	0.416257	-6.14547	0.0447271	372626406	DTNB	dystrobrevin beta
ILMN_1694483	0.825659	6.81e-01	-0.41624	-6.145477	-0.0192876	283837937	GPR50	G protein-coupled receptor 50
ILMN_1682996	0.825763	6.81e-01	0.416004	-6.145574	0.0605115	47498549	VWA5A	von Willebrand factor A domain containing 5A
ILMN_1799115	0.825763	6.81e-01	-0.415959	-6.145593	-0.0244206	323276626	ANKS1B	ankyrin repeat and sterile alpha motif domain containing 1B
ILMN_1651717	0.825763	6.81e-01	-0.415942	-6.1456	-0.0301869	124430556	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20
ILMN_1767076	0.825763	6.81e-01	-0.415914	-6.145611	-0.0112649	259906439	ZC3HAV1L	zinc finger CCCH-type containing, antiviral 1 like
ILMN_1654742	0.825818	6.81e-01	0.41573	-6.145687	0.0137826	145699104	GJD4	gap junction protein delta 4
ILMN_1797393	0.825818	6.81e-01	-0.415616	-6.145734	-0.0108568	52218855	OR10Z1	olfactory receptor family 10 subfamily Z member 1
ILMN_1712707	0.825818	6.81e-01	0.415609	-6.145737	0.0555235	145611433	ABHD8	abhydrolase domain containing 8
ILMN_1718222	0.825818	6.81e-01	0.415604	-6.145739	0.0366937	404351624	PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K
ILMN_1742456	0.825818	6.81e-01	-0.415595	-6.145743	-0.0445087	166235147	OSTF1	osteoclast stimulating factor 1
ILMN_1719290	0.825873	6.81e-01	-0.41548	-6.14579	-0.0817515	NA		
ILMN_1758272	0.826019	6.81e-01	-0.415263	-6.14588	-0.0161804	372220086	MYPN	myopalladin
ILMN_1808340	0.826085	6.81e-01	0.415136	-6.145932	0.0153212	197276608	OGG1	8-oxoguanine DNA glycosylase
ILMN_1771204	0.826138	6.81e-01	-0.415023	-6.145978	-0.0493776	394025684	CDK2AP1	cyclin dependent kinase 2 associated protein 1
ILMN_1659914	0.826538	6.82e-01	0.414516	-6.146187	0.0443981	31377569	AK8	adenylate kinase 8
ILMN_1653263	0.826575	6.82e-01	-0.414422	-6.146226	-0.0174965	112821680	GPRIN1	G protein regulated inducer of neurite outgrowth 1
ILMN_1734316	0.826743	6.82e-01	-0.414179	-6.146325	-0.0422632	NA		
ILMN_1749709	0.82684	6.82e-01	-0.414017	-6.146392	-0.0534291	363807351	NDUFB11	NADH:ubiquinone oxidoreductase subunit B11
ILMN_1672076	0.8269	6.82e-01	-0.41383	-6.146468	-0.0235246	31563539	WFDC10B	WAP four-disulfide core domain 10B
ILMN_1683974	0.8269	6.82e-01	-0.413815	-6.146475	-0.0178124	310772219	TRIM6	tripartite motif containing 6
ILMN_1684682	0.8269	6.82e-01	0.413794	-6.146483	0.028927	1010222174	KCTD18	potassium channel tetramerization domain containing 18
ILMN_1651445	0.827107	6.83e-01	0.413506	-6.146602	0.0274129	NA		
ILMN_1724487	0.827107	6.83e-01	-0.413455	-6.146622	-0.0403835	574286427	C15orf57	chromosome 15 open reading frame 57
ILMN_1689611	0.827179	6.83e-01	-0.413322	-6.146677	-0.0160944	53828704	OR5J2	olfactory receptor family 5 subfamily J member 2
ILMN_1660868	0.827179	6.83e-01	0.413257	-6.146703	0.0184107	815890924	ZBTB8OS	zinc finger and BTB domain containing 8 opposite strand
ILMN_1680593	0.827179	6.83e-01	-0.413159	-6.146743	-0.0150114	NA		
ILMN_1811592	0.827179	6.83e-01	0.413129	-6.146756	0.0502079	203097002	ARHGAP21	Rho GTPase activating protein 21
ILMN_1787179	0.827179	6.83e-01	0.413115	-6.146761	0.0137676	181336738	MEGF11	multiple EGF like domains 11
ILMN_1709907	0.827281	6.83e-01	-0.412927	-6.146839	-0.0138495	208431822	B3GALT2	beta-1,3-galactosyltransferase 2
ILMN_1673788	0.827281	6.83e-01	-0.412895	-6.146852	-0.0409929	197313670	CDV3	CDV3 homolog
ILMN_1808713	0.827408	6.83e-01	-0.412699	-6.146932	-0.0172874	209977077	HSD17B2	hydroxysteroid 17-beta dehydrogenase 2
ILMN_1735578	0.827623	6.83e-01	-0.412403	-6.147053	-0.0123372	169791014	GUCA2B	guanylate cyclase activator 2B
ILMN_1711027	0.827649	6.83e-01	-0.412322	-6.147086	-0.0117657	387848993	NRAP	nebulin related anchoring protein
ILMN_1717886	0.827859	6.84e-01	-0.412001	-6.147217	-0.0149493	126116588	PKHD1L1	polycystic kidney and hepatic disease 1 (autosomal recessive)-like 1
ILMN_1786759	0.827859	6.84e-01	0.411978	-6.147226	0.0437078	194018428	TMEM258	transmembrane protein 258
ILMN_1651900	0.828127	6.84e-01	0.411622	-6.147372	0.0152167	325197144	KCNA4	potassium voltage-gated channel subfamily A member 4
ILMN_1692396	0.82826	6.84e-01	-0.411389	-6.147467	-0.0200575	281427234	CXorf58	chromosome X open reading frame 58
ILMN_1664993	0.82826	6.84e-01	0.411328	-6.147492	0.0462258	313103023	SLX1B	SLX1 homolog B, structure-specific endonuclease subunit
ILMN_1724280	0.82826	6.84e-01	-0.411316	-6.147497	-0.0201491	31317227	EGR3	early growth response 3
ILMN_1798488	0.828269	6.84e-01	-0.411254	-6.147522	-0.014278	NA		
ILMN_1718474	0.828506	6.84e-01	-0.410917	-6.14766	-0.0291686	197304722	SLC35B4	solute carrier family 35 member B4
ILMN_1739946	0.828506	6.84e-01	-0.410834	-6.147693	-0.0592219	912758874	VKORC1	vitamin K epoxide reductase complex subunit 1
ILMN_1811535	0.828506	6.84e-01	0.410829	-6.147695	0.0124583	574271741	AJUBA	ajuba LIM protein
ILMN_1782070	0.828551	6.85e-01	-0.410725	-6.147738	-0.0523817	318037612	NPL	N-acetylneuraminate pyruvate lyase
ILMN_1758057	0.828642	6.85e-01	0.41057	-6.147801	0.030445	312922353	TOR1AIP2	torsin 1A interacting protein 2
ILMN_1664679	0.828734	6.85e-01	-0.410414	-6.147864	-0.0122472	264681531	CADM2	cell adhesion molecule 2
ILMN_1698019	0.828819	6.85e-01	-0.410266	-6.147925	-0.113481	300244510	LGMN	legumain
ILMN_1762103	0.828832	6.85e-01	-0.410169	-6.147964	-0.0582398	740922490	WDR48	WD repeat domain 48
ILMN_1784774	0.828832	6.85e-01	-0.410057	-6.148009	-0.0225612	1023300841	P2RY10	purinergic receptor P2Y10
ILMN_1653292	0.828832	6.85e-01	-0.410048	-6.148013	-0.0640498	953266487	PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4
ILMN_1683932	0.828832	6.85e-01	-0.410029	-6.148021	-0.0106063	296531446	ZNF425	zinc finger protein 425
ILMN_1698938	0.828832	6.85e-01	-0.409993	-6.148035	-0.0135445	609874843	FOXD4L4	forkhead box D4-like 4
ILMN_1773886	0.828843	6.85e-01	0.409929	-6.148062	0.0119913	425041066	MED21	mediator complex subunit 21
ILMN_1745760	0.828982	6.85e-01	-0.409716	-6.148148	-0.0496192	295317375	RANGRF	RAN guanine nucleotide release factor
ILMN_1759117	0.828982	6.85e-01	0.409643	-6.148178	0.0402405	1044635692	XK	X-linked Kx blood group
ILMN_1803402	0.828982	6.85e-01	-0.409615	-6.148189	-0.0136729	22538481	PEMT	phosphatidylethanolamine N-methyltransferase
ILMN_1777845	0.829056	6.85e-01	0.40948	-6.148244	0.0194096	317008612	NOTCH2	notch 2
ILMN_1739390	0.829192	6.86e-01	0.409226	-6.148347	0.0137783	327412339	ZG16	zymogen granule protein 16
ILMN_1756038	0.829192	6.86e-01	-0.409221	-6.148349	-0.0124785	53793678	OR4B1	olfactory receptor family 4 subfamily B member 1
ILMN_1668779	0.829265	6.86e-01	-0.409063	-6.148413	-0.017362	238814303	GPR17	G protein-coupled receptor 17
ILMN_1701700	0.829265	6.86e-01	-0.408992	-6.148442	-0.0136178	215599467	KLHL4	kelch like family member 4
ILMN_1669317	0.829265	6.86e-01	-0.408974	-6.148449	-0.0220508	415712300	C5AR2	complement component 5a receptor 2
ILMN_1689635	0.829265	6.86e-01	-0.408932	-6.148466	-0.0168751	313760589	FSCN3	fascin actin-bundling protein 3
ILMN_1673129	0.82928	6.86e-01	-0.40882	-6.148512	-0.0094911	523498714	PCDH12	protocadherin 12
ILMN_1813645	0.82928	6.86e-01	-0.408811	-6.148515	-0.0234079	225637563	NEK11	NIMA related kinase 11
ILMN_1763491	0.829303	6.86e-01	-0.408707	-6.148557	-0.0145475	1011750902	CKMT1B	creatine kinase, mitochondrial 1B
ILMN_1762290	0.829303	6.86e-01	0.408652	-6.14858	0.0149152	229089139	LRRC24	leucine rich repeat containing 24
ILMN_1737580	0.829303	6.86e-01	-0.40863	-6.148588	-0.0447129	313482862	DESI1	desumoylating isopeptidase 1
ILMN_1786882	0.82943	6.86e-01	-0.408434	-6.148668	-0.0259629	457867142	ERCC6	ERCC excision repair 6, chromatin remodeling factor
ILMN_1671898	0.829457	6.86e-01	0.408352	-6.148701	0.0138635	NA		
ILMN_1652178	0.82948	6.86e-01	-0.408273	-6.148733	-0.0133546	NA		
ILMN_1677061	0.82948	6.86e-01	-0.408143	-6.148786	-0.0173009	589811539	TPTE	transmembrane phosphatase with tensin homology
ILMN_1682912	0.82948	6.86e-01	0.408134	-6.148789	0.0327918	224177505	LINC00999	long intergenic non-protein coding RNA 999
ILMN_1690971	0.82948	6.86e-01	0.40812	-6.148795	0.0137388	523425743	SSX3	SSX family member 3
ILMN_1760143	0.829663	6.87e-01	-0.407859	-6.148901	-0.0387276	527122017	ADRM1	adhesion regulating molecule 1
ILMN_1725410	0.829716	6.87e-01	-0.407747	-6.148946	-0.0177878	169791019	GUCY2D	guanylate cyclase 2D, retinal
ILMN_1801101	0.829772	6.87e-01	0.407621	-6.148997	0.0625126	520975359	ZBTB48	zinc finger and BTB domain containing 48
ILMN_1755224	0.829772	6.87e-01	0.40758	-6.149013	0.016589	31341836	TMEM102	transmembrane protein 102
ILMN_1776679	0.829812	6.87e-01	-0.407483	-6.149053	-0.0266829	NA		
ILMN_1693430	0.829849	6.87e-01	-0.407389	-6.149091	-0.0290762	310832420	NME1-NME2	NME1-NME2 readthrough
ILMN_1664511	0.829919	6.87e-01	0.407257	-6.149144	0.0158641	215820615	NDC80	NDC80, kinetochore complex component
ILMN_1693985	0.829958	6.87e-01	0.407115	-6.149201	0.02239	961441411	JPH1	junctophilin 1
ILMN_1768029	0.829958	6.87e-01	0.407062	-6.149223	0.0155816	110349784	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5
ILMN_1782271	0.829958	6.87e-01	-0.407058	-6.149224	-0.0136498	19747268	XAGE3	X antigen family member 3
ILMN_1700766	0.830035	6.87e-01	0.406853	-6.149307	0.0261341	194018494	ZNF324B	zinc finger protein 324B
ILMN_1810625	0.830035	6.87e-01	0.406789	-6.149333	0.0484944	156415999	UFC1	ubiquitin-fold modifier conjugating enzyme 1
ILMN_1781560	0.830035	6.87e-01	0.406736	-6.149354	0.0533416	403225028	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
ILMN_1696289	0.830035	6.87e-01	-0.406665	-6.149383	-0.0128521	NA		
ILMN_1712530	0.830035	6.88e-01	-0.406601	-6.149409	-0.0129927	109637793	AKAP1	A-kinase anchoring protein 1
ILMN_1733110	0.830035	6.88e-01	0.406574	-6.14942	0.0827396	221218992	RASSF7	Ras association domain family member 7
ILMN_1794692	0.830035	6.88e-01	0.406526	-6.149439	0.0105143	28559059	DNMT3B	DNA methyltransferase 3 beta
ILMN_1663318	0.830035	6.88e-01	0.406483	-6.149456	0.0108414	315221147	RGS13	regulator of G-protein signaling 13
ILMN_1738681	0.830035	6.88e-01	0.406432	-6.149477	0.0570853	301069408	NUP62	nucleoporin 62
ILMN_1780170	0.830035	6.88e-01	0.40641	-6.149486	0.123499	195976767	APOD	apolipoprotein D
ILMN_1812328	0.830035	6.88e-01	0.406404	-6.149488	0.0320829	19913364	TBL1Y	transducin (beta)-like 1, Y-linked
ILMN_1807234	0.830122	6.88e-01	0.406253	-6.149549	0.0120772	428981673	ZNF700	zinc finger protein 700
ILMN_1753781	0.83025	6.88e-01	0.406022	-6.149642	0.027654	156231346	FAM216A	family with sequence similarity 216 member A
ILMN_1807503	0.83025	6.88e-01	-0.406004	-6.149649	-0.0154666	217416389	CPA2	carboxypeptidase A2
ILMN_1811755	0.830266	6.88e-01	-0.405933	-6.149678	-0.0294678	495530341	ZKSCAN8	zinc finger with KRAB and SCAN domains 8
ILMN_1714884	0.830266	6.88e-01	-0.405819	-6.149724	-0.0231261	NA		
ILMN_1693183	0.830266	6.88e-01	-0.405799	-6.149732	-0.0136754	398650628	SORBS2	sorbin and SH3 domain containing 2
ILMN_1792712	0.830266	6.88e-01	-0.405769	-6.149744	-0.0139673	454597948	C4orf46	chromosome 4 open reading frame 46
ILMN_1660552	0.830266	6.88e-01	-0.405727	-6.149761	-0.012358	24797149	BMP5	bone morphogenetic protein 5
ILMN_1761996	0.830447	6.88e-01	0.405457	-6.149869	0.0745637	86991437	SRSF5	serine and arginine rich splicing factor 5
ILMN_1652787	0.830447	6.88e-01	-0.405417	-6.149885	-0.0243479	45505138	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1
ILMN_1652807	0.830579	6.89e-01	-0.405164	-6.149987	-0.0244873	84043946	HOXA3	homeobox A3
ILMN_1759593	0.830579	6.89e-01	-0.405164	-6.149987	-0.0178047	NA		
ILMN_1694346	0.83064	6.89e-01	-0.405042	-6.150036	-0.0173125	321117159	CRHR2	corticotropin releasing hormone receptor 2
ILMN_1800713	0.830702	6.89e-01	0.404885	-6.150099	0.0197367	520975376	B3GALT5	beta-1,3-galactosyltransferase 5
ILMN_1761844	0.830702	6.89e-01	0.404831	-6.150121	0.0378434	543173145	ZCCHC17	zinc finger CCHC-type containing 17
ILMN_1658965	0.830702	6.89e-01	-0.404709	-6.15017	-0.0150517	167000329	GABBR1	gamma-aminobutyric acid type B receptor subunit 1
ILMN_1721525	0.830702	6.89e-01	0.404685	-6.150179	0.013892	186928862	FLCN	folliculin
ILMN_1751460	0.830702	6.89e-01	0.404667	-6.150187	0.0177009	56550101	FEV	FEV, ETS transcription factor
ILMN_1674051	0.830702	6.89e-01	0.404618	-6.150206	0.019471	157738610	CCHCR1	coiled-coil alpha-helical rod protein 1
ILMN_1773695	0.830702	6.89e-01	-0.404611	-6.150209	-0.0266332	379642617	LRRC75A	leucine rich repeat containing 75A
ILMN_1744897	0.830724	6.89e-01	-0.404534	-6.15024	-0.0144346	323276681	KCNN3	potassium calcium-activated channel subfamily N member 3
ILMN_1722022	0.830905	6.89e-01	0.404252	-6.150353	0.011712	291045210	MAGEE1	MAGE family member E1
ILMN_1767768	0.830905	6.89e-01	-0.404224	-6.150364	-0.0218673	995970172	LUC7L	LUC7 like
ILMN_1734878	0.830942	6.89e-01	-0.40413	-6.150402	-0.095241	90193587	CD79A	CD79a molecule
ILMN_1774196	0.830949	6.89e-01	0.403984	-6.150461	0.0471837	387942389	URM1	ubiquitin related modifier 1
