ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1758281	0.9198	0.66728124	-0.4334566	-5.7033	-0.02258985	414144892	CALCRL	calcitonin receptor like receptor
ILMN_1801454	0.9198	0.66728693	0.4334487	-5.7033	0.02905874	214830626	GJB7	gap junction protein beta 7
ILMN_1659836	0.9198	0.66731355	-0.4334117	-5.7033	-0.01469011	732170464	RAET1G	retinoic acid early transcript 1G
ILMN_1705689	0.9198	0.66736761	-0.4333365	-5.7034	-0.02640037	572882349	ADAM12	ADAM metallopeptidase domain 12
ILMN_1790951	0.9198	0.66736996	-0.4333333	-5.7034	-0.02309372	285404464	KXD1	KxDL motif containing 1
ILMN_1706275	0.9198	0.66740264	-0.4332879	-5.7034	-0.04168997	160333749	C8orf33	chromosome 8 open reading frame 33
ILMN_1789106	0.9198	0.66742886	-0.4332514	-5.7034	-0.08230547	223890233	IPP	intracisternal A particle-promoted polypeptide
ILMN_1765204	0.9199	0.66750671	0.4331433	-5.7034	0.05454699	515869325	ST13	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)
ILMN_1656955	0.92	0.6676548	0.4329375	-5.7035	0.01297978	523498728	PCDHGC3	protocadherin gamma subfamily C, 3
ILMN_1697554	0.9201	0.66773795	-0.432822	-5.7036	-0.05383352	253970483	SASH3	SAM and SH3 domain containing 3
ILMN_1748474	0.9201	0.66790523	-0.4325896	-5.7037	-0.05722848	960139370	FPR3	formyl peptide receptor 3
ILMN_1784595	0.9201	0.6680027	0.4324542	-5.7037	0.0121308	189217913	SBF2	SET binding factor 2
ILMN_1694757	0.9201	0.66802154	-0.432428	-5.7037	-0.07695987	209364548	CTSL	cathepsin L
ILMN_1693620	0.9201	0.66802472	0.4324236	-5.7037	0.03747604	315709017	PGM3	phosphoglucomutase 3
ILMN_1692864	0.9201	0.66810086	-0.4323178	-5.7038	-0.03024332	374092019	PDLIM5	PDZ and LIM domain 5
ILMN_1701455	0.9201	0.66814477	-0.4322568	-5.7038	-0.05778491	209915567	FBXO6	F-box protein 6
ILMN_1723477	0.9201	0.66815853	0.4322377	-5.7038	0.01308862	310923087	RUNX1T1	RUNX1 translocation partner 1
ILMN_1788774	0.9201	0.6681877	-0.4321972	-5.7038	-0.01221209	113722118	TYR	tyrosinase
ILMN_1676960	0.9201	0.66819916	-0.4321813	-5.7038	-0.0167815	1004170616	RBMY1D	RNA binding motif protein, Y-linked, family 1, member D
ILMN_1666512	0.9201	0.66829519	0.4320479	-5.7039	0.05068346	67782310	SKIV2L	Ski2 like RNA helicase
ILMN_1764500	0.9201	0.66830945	-0.4320281	-5.7039	-0.03366926	54262137	BRK1	BRICK1, SCAR/WAVE actin nucleating complex subunit
ILMN_1670322	0.9201	0.66831828	0.4320159	-5.7039	0.0121236	226371722	FCHO2	FCH domain only 2
ILMN_1755251	0.9201	0.66832298	0.4320093	-5.7039	0.01111203	354681975	ITIH1	inter-alpha-trypsin inhibitor heavy chain 1
ILMN_1776679	0.9201	0.66832605	-0.4320051	-5.7039	-0.02605201	NA		
ILMN_1665164	0.9201	0.66838705	-0.4319204	-5.7039	-0.01957592	732170468	CTR9	CTR9 homolog, Paf1/RNA polymerase II complex component
ILMN_1662432	0.9201	0.66844641	-0.4318379	-5.704	-0.02180773	260763983	OPA3	optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)
ILMN_1763868	0.9201	0.66851248	-0.4317462	-5.704	-0.01651333	440309870	DMRT3	doublesex and mab-3 related transcription factor 3
ILMN_1684336	0.9201	0.66860397	-0.4316191	-5.7041	-0.01757146	269847545	VEPH1	ventricular zone expressed PH domain containing 1
ILMN_1769390	0.9201	0.66862033	0.4315964	-5.7041	0.01173874	269315864	ABHD15	abhydrolase domain containing 15
ILMN_1719343	0.9201	0.66866108	-0.4315398	-5.7041	-0.02281569	264681557	WDR26	WD repeat domain 26
ILMN_1815133	0.9201	0.66866555	-0.4315336	-5.7041	-0.02636157	984880775	RPL34	ribosomal protein L34
ILMN_1691849	0.9202	0.66877096	0.4313873	-5.7041	0.01611647	221136818	LIN7C	lin-7 homolog C, crumbs cell polarity complex component
ILMN_1704746	0.9204	0.66890523	-0.4312009	-5.7042	-0.02577019	343183397	SEZ6L2	seizure related 6 homolog like 2
ILMN_1729894	0.9204	0.66894631	-0.4311438	-5.7042	-0.01340336	150417983	ABCA7	ATP binding cassette subfamily A member 7
ILMN_1768855	0.9204	0.6690009	0.431068	-5.7043	0.01587248	NA		
ILMN_1802743	0.9205	0.66913906	-0.4308763	-5.7043	-0.01241475	148762968	KMT2D	lysine methyltransferase 2D
ILMN_1698395	0.9205	0.66915988	0.4308474	-5.7044	0.0133919	61835173	GNB5	G protein subunit beta 5
ILMN_1676826	0.9205	0.66919791	-0.4307946	-5.7044	-0.01170468	23312389	CHRFAM7A	CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion
ILMN_1741430	0.9205	0.66926182	-0.4307059	-5.7044	-0.100237	352962164	MAGEA10	MAGE family member A10
ILMN_1789436	0.9205	0.66929844	0.430655	-5.7044	0.04918776	NA		
ILMN_1754233	0.9207	0.66952942	0.4303345	-5.7046	0.01424777	182507160	ITGB1	integrin subunit beta 1
ILMN_1810652	0.9207	0.6696281	0.4301975	-5.7046	0.02358875	56790896	LMBRD2	LMBR1 domain containing 2
ILMN_1667592	0.9207	0.66963513	-0.4301878	-5.7046	-0.12040093	343432580	PARVB	parvin beta
ILMN_1794512	0.9207	0.66966689	0.4301437	-5.7046	0.03782684	634743260	ADPRH	ADP-ribosylarginine hydrolase
ILMN_1788961	0.9207	0.66967637	-0.4301305	-5.7046	-0.03841914	294832007	PPP2R2A	protein phosphatase 2 regulatory subunit Balpha
ILMN_1716259	0.9208	0.66981702	-0.4299354	-5.7047	-0.01156103	56676332	PROK1	prokineticin 1
ILMN_1657446	0.9208	0.66982	-0.4299312	-5.7047	-0.0539815	1043392487	NTPCR	nucleoside-triphosphatase, cancer-related
ILMN_1694100	0.921	0.66996444	0.4297308	-5.7048	0.01605571	607344292	PRIM2	primase (DNA) subunit 2
ILMN_1769385	0.921	0.67000603	0.4296731	-5.7048	0.01423936	62241032	LHX9	LIM homeobox 9
ILMN_1769306	0.921	0.67007369	-0.4295793	-5.7049	-0.01293331	215490112	PRELID3A	PRELI domain containing 3A
ILMN_1815780	0.921	0.67020086	0.4294028	-5.7049	0.01285012	NA		
ILMN_1769941	0.921	0.67026238	-0.4293175	-5.705	-0.03923976	323668293	UBE2F	ubiquitin conjugating enzyme E2 F (putative)
ILMN_1711210	0.921	0.67027602	0.4292986	-5.705	0.01728346	55750052	ATN1	atrophin 1
ILMN_1752229	0.921	0.67035957	0.4291827	-5.705	0.01273357	1044635742	TIMM50	translocase of inner mitochondrial membrane 50
ILMN_1751474	0.921	0.67037168	-0.4291659	-5.705	-0.01242843	134304852	ARHGAP29	Rho GTPase activating protein 29
ILMN_1756676	0.921	0.67037214	-0.4291653	-5.705	-0.03569016	558472793	PHF19	PHD finger protein 19
ILMN_1799367	0.921	0.67038536	0.4291469	-5.705	0.02913317	315013585	TMX2	thioredoxin related transmembrane protein 2
ILMN_1742025	0.921	0.67040426	-0.4291207	-5.7051	-0.03208986	150456422	OLFM1	olfactomedin 1
ILMN_1803649	0.921	0.670446	-0.4290628	-5.7051	-0.01513784	195539373	PACRGL	PARK2 coregulated like
ILMN_1737184	0.921	0.67047742	0.4290192	-5.7051	0.02404904	88999584	CDCA7	cell division cycle associated 7
ILMN_1688785	0.921	0.67055841	-0.4289069	-5.7051	-0.05225506	238624127	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
ILMN_1692365	0.9211	0.67062958	0.4288082	-5.7052	0.01437468	384551688	KCTD1	potassium channel tetramerization domain containing 1
ILMN_1724832	0.9211	0.67070103	0.4287091	-5.7052	0.08903992	743405584	OVOL2	ovo like zinc finger 2
ILMN_1657972	0.9212	0.67082271	-0.4285404	-5.7053	-0.01154803	1042998934	HHIPL1	HHIP like 1
ILMN_1672000	0.9212	0.67095349	-0.428359	-5.7054	-0.0105341	NA		
ILMN_1693060	0.9212	0.67102816	0.4282555	-5.7054	0.0136634	284172447	VEGFA	vascular endothelial growth factor A
ILMN_1769453	0.9212	0.67105549	-0.4282176	-5.7054	-0.01397179	130490867	PIH1D2	PIH1 domain containing 2
ILMN_1776547	0.9212	0.67107114	0.4281959	-5.7054	0.03357627	375378298	RABGGTA	Rab geranylgeranyltransferase alpha subunit
ILMN_1675808	0.9212	0.6710765	0.4281885	-5.7054	0.0147078	56606113	TCHHL1	trichohyalin like 1
ILMN_1677446	0.9212	0.67108251	-0.4281801	-5.7054	-0.03321462	241982736	TMEM189-UBE2V1	TMEM189-UBE2V1 readthrough
ILMN_1808731	0.9212	0.67108392	-0.4281782	-5.7054	-0.01302405	57528436	LBX2	ladybird homeobox 2
ILMN_1773645	0.9213	0.67122294	-0.4279855	-5.7055	-0.03193589	523567527	GMPPB	GDP-mannose pyrophosphorylase B
ILMN_1801833	0.9213	0.67122624	0.4279809	-5.7055	0.06576295	111154098	ARHGAP24	Rho GTPase activating protein 24
ILMN_1667230	0.9213	0.67125886	0.4279357	-5.7055	0.01256605	304307767	C21orf59	chromosome 21 open reading frame 59
ILMN_1680341	0.9213	0.67129931	0.4278796	-5.7055	0.04139602	303305006	PPIE	peptidylprolyl isomerase E
ILMN_1795984	0.9213	0.67134853	-0.4278113	-5.7056	-0.0114682	153792755	FAM227B	family with sequence similarity 227 member B
ILMN_1678051	0.9213	0.67138407	0.4277621	-5.7056	0.01750752	NA		
ILMN_1784780	0.9213	0.67143309	-0.4276941	-5.7056	-0.04492201	756141034	CIC	capicua transcriptional repressor
ILMN_1685586	0.9213	0.67151057	0.4275867	-5.7057	0.02196088	41327716	PCIF1	PDX1 C-terminal inhibiting factor 1
ILMN_1799650	0.9214	0.67163776	-0.4274104	-5.7057	-0.02905608	39812377	RANBP9	RAN binding protein 9
ILMN_1752566	0.9214	0.67169771	0.4273274	-5.7058	0.01440813	543583730	PTGES3	prostaglandin E synthase 3
ILMN_1658277	0.9214	0.67170876	0.427312	-5.7058	0.01268659	306482601	L3MBTL1	l(3)mbt-like 1 (Drosophila)
ILMN_1719755	0.9214	0.67175702	-0.4272452	-5.7058	-0.01032278	1009287547	FBN3	fibrillin 3
ILMN_1780913	0.9214	0.67180133	-0.4271837	-5.7058	-0.02376503	240849335	PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma
ILMN_1730175	0.9214	0.67184785	0.4271193	-5.7058	0.01173781	95147563	ZNF19	zinc finger protein 19
ILMN_1748221	0.9214	0.67190404	-0.4270414	-5.7059	-0.01074936	586597934	PADI6	peptidyl arginine deiminase 6
ILMN_1723803	0.9214	0.67191309	0.4270289	-5.7059	0.01071086	47933388	SLC2A9	solute carrier family 2 member 9
ILMN_1738796	0.9214	0.67193827	-0.426994	-5.7059	-0.01301297	387157901	PITPNC1	phosphatidylinositol transfer protein, cytoplasmic 1
ILMN_1699365	0.9214	0.67195404	0.4269721	-5.7059	0.02753481	301898370	SLC30A6	solute carrier family 30 member 6
ILMN_1728258	0.9214	0.6719974	0.426912	-5.7059	0.10247285	94538347	PFN2	profilin 2
ILMN_1752432	0.9214	0.67210764	0.4267593	-5.706	0.03139944	74271906	CYFIP1	cytoplasmic FMR1 interacting protein 1
ILMN_1675762	0.9214	0.67211477	0.4267494	-5.706	0.03188242	295849307	ZNF365	zinc finger protein 365
ILMN_1745820	0.9214	0.6721659	-0.4266786	-5.706	-0.01222601	393715058	RASSF6	Ras association domain family member 6
ILMN_1658602	0.9215	0.67225917	0.4265493	-5.7061	0.01438266	NA		
ILMN_1734903	0.9215	0.67232787	0.4264542	-5.7061	0.05804763	343478145	GLRX2	glutaredoxin 2
ILMN_1811630	0.9217	0.67248662	0.4262342	-5.7062	0.01599117	153218594	BCAS3	BCAS3, microtubule associated cell migration factor
ILMN_1759622	0.9217	0.67250932	0.4262028	-5.7062	0.01999709	194733763	G3BP2	G3BP stress granule assembly factor 2
ILMN_1750271	0.9217	0.67258292	-0.4261008	-5.7063	-0.01216985	507417957	MOBP	myelin-associated oligodendrocyte basic protein
ILMN_1726884	0.9218	0.67266729	-0.425984	-5.7063	-0.09735444	134284354	NARF	nuclear prelamin A recognition factor
ILMN_1747442	0.9218	0.67273132	-0.4258953	-5.7063	-0.01350354	217272847	P4HA1	prolyl 4-hydroxylase subunit alpha 1
ILMN_1700488	0.9218	0.67278854	0.425816	-5.7064	0.0172728	61744436	PPARA	peroxisome proliferator activated receptor alpha
ILMN_1811933	0.9218	0.67285571	-0.425723	-5.7064	-0.03330512	528881072	SHMT1	serine hydroxymethyltransferase 1
ILMN_1812856	0.9218	0.67287495	0.4256964	-5.7064	0.03148031	254281239	ZSWIM1	zinc finger SWIM-type containing 1
ILMN_1699471	0.9218	0.67293722	-0.4256101	-5.7064	-0.01310345	394582060	LIN9	lin-9 DREAM MuvB core complex component
ILMN_1809612	0.9218	0.67294349	-0.4256014	-5.7064	-0.01362187	197304739	SSMEM1	serine rich single-pass membrane protein 1
ILMN_1801605	0.9219	0.6730894	0.4253994	-5.7065	0.03607509	153792693	BIRC6	baculoviral IAP repeat containing 6
ILMN_1753665	0.9219	0.673128	-0.4253459	-5.7065	-0.11401029	154448885	PRR4	proline rich 4 (lacrimal)
ILMN_1723211	0.9219	0.67316972	-0.4252881	-5.7066	-0.12164042	120431609	L2HGDH	L-2-hydroxyglutarate dehydrogenase
ILMN_1717793	0.922	0.67321923	0.4252196	-5.7066	0.14122241	961349588	C19orf33	chromosome 19 open reading frame 33
ILMN_1795411	0.922	0.67331844	0.4250822	-5.7067	0.04450385	205277410	MAPK9	mitogen-activated protein kinase 9
ILMN_1815385	0.9221	0.67340386	-0.4249639	-5.7067	-0.01152118	284507302	SMAD9	SMAD family member 9
ILMN_1750122	0.9221	0.67350303	0.4248267	-5.7068	0.05323802	87042402	CTSF	cathepsin F
ILMN_1717049	0.9221	0.67351476	-0.4248104	-5.7068	-0.01335061	206725457	ZNF561	zinc finger protein 561
ILMN_1740292	0.9222	0.6736082	-0.424681	-5.7068	-0.02228494	328887886	PANK1	pantothenate kinase 1
ILMN_1767032	0.9222	0.67366947	0.4245962	-5.7068	0.01229706	146261995	DDI1	DNA damage inducible 1 homolog 1
ILMN_1761721	0.9223	0.67374247	0.4244952	-5.7069	0.04527879	1018443321	VPS35	VPS35 retromer complex component
ILMN_1651628	0.9223	0.67377055	0.4244563	-5.7069	0.03528667	984290534	EXOC6	exocyst complex component 6
ILMN_1800738	0.9223	0.67383238	-0.4243707	-5.7069	-0.02545466	168480109	E2F1	E2F transcription factor 1
ILMN_1662130	0.9224	0.6739432	-0.4242173	-5.707	-0.03704583	NA		
ILMN_1693523	0.9225	0.67406686	0.4240462	-5.7071	0.01302815	NA		
ILMN_1775183	0.9225	0.67411922	0.4239737	-5.7071	0.02613054	295844815	CBX8	chromobox 8
ILMN_1697302	0.9225	0.67418007	0.4238895	-5.7071	0.0255224	NA		
ILMN_1684956	0.9225	0.67419051	0.4238751	-5.7071	0.03773217	972776231	ARSD	arylsulfatase D
ILMN_1660894	0.9228	0.67447809	-0.4234771	-5.7073	-0.02791077	93277111	MAPK1IP1L	mitogen-activated protein kinase 1 interacting protein 1 like
ILMN_1797925	0.923	0.67464754	0.4232427	-5.7074	0.01455042	519666769	MOCS2	molybdenum cofactor synthesis 2
ILMN_1734306	0.923	0.67471532	-0.4231489	-5.7074	-0.01740401	52353251	OR52E4	olfactory receptor family 52 subfamily E member 4
ILMN_1679690	0.9235	0.67509972	-0.4226172	-5.7076	-0.01538818	327365364	IMPG2	interphotoreceptor matrix proteoglycan 2
ILMN_1667840	0.9238	0.6754214	0.4221723	-5.7078	0.02815327	313569851	CMTM3	CKLF like MARVEL transmembrane domain containing 3
ILMN_1723793	0.9238	0.67545513	0.4221257	-5.7078	0.03131544	113722109	PALB2	partner and localizer of BRCA2
ILMN_1696582	0.9238	0.67555196	0.4219918	-5.7079	0.01355769	65786660	BTBD11	BTB domain containing 11
ILMN_1735959	0.9238	0.675567	-0.421971	-5.7079	-0.02282347	300069008	CNOT4	CCR4-NOT transcription complex subunit 4
ILMN_1785265	0.9238	0.67559163	0.4219369	-5.7079	0.02981885	537544620	PLS3	plastin 3
ILMN_1719069	0.9238	0.67559383	-0.4219339	-5.7079	-0.02128361	166795279	FOXN4	forkhead box N4
ILMN_1696214	0.9239	0.67569097	-0.4217996	-5.7079	-0.02683106	187607429	NHEJ1	non-homologous end joining factor 1
ILMN_1720511	0.924	0.6757747	0.4216838	-5.708	0.01857418	1023301011	LRRN1	leucine rich repeat neuronal 1
ILMN_1732636	0.924	0.67581049	-0.4216343	-5.708	-0.01385819	194097336	DGKB	diacylglycerol kinase beta
ILMN_1676424	0.9241	0.67595504	-0.4214345	-5.7081	-0.01356915	167004077	METTL1	methyltransferase like 1
ILMN_1713523	0.9241	0.67600897	-0.4213599	-5.7081	-0.01284475	148664247	KBTBD12	kelch repeat and BTB domain containing 12
ILMN_1756126	0.9242	0.67611861	0.4212084	-5.7082	0.05519406	645912988	STUB1	STIP1 homology and U-box containing protein 1
ILMN_1728218	0.9242	0.67617659	-0.4211282	-5.7082	-0.03209534	513126874	RBPMS	RNA binding protein with multiple splicing
ILMN_1657199	0.9246	0.67655123	-0.4206105	-5.7084	-0.01333844	53729315	NFASC	neurofascin
ILMN_1679859	0.9246	0.67655205	-0.4206093	-5.7084	-0.01457882	603844715	KIR2DS4	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4
ILMN_1780790	0.9246	0.67657233	-0.4205813	-5.7084	-0.06462923	239835766	DPPA2	developmental pluripotency associated 2
ILMN_1744863	0.9246	0.67662785	0.4205046	-5.7085	0.0099013	522838269	PCDHB1	protocadherin beta 1
ILMN_1730977	0.9246	0.67666264	0.4204565	-5.7085	0.15299676	148612886	SLC44A4	solute carrier family 44 member 4
ILMN_1756573	0.9247	0.67685435	0.4201916	-5.7086	0.02845721	34147589	NDUFA4L2	NDUFA4, mitochondrial complex associated like 2
ILMN_1776647	0.9247	0.67686955	-0.4201706	-5.7086	-0.01950771	1020738672	BCAS1	breast carcinoma amplified sequence 1
ILMN_1715065	0.9247	0.67702019	-0.4199625	-5.7087	-0.01597765	46361973	ZNF580	zinc finger protein 580
ILMN_1663407	0.9247	0.67702231	0.4199596	-5.7087	0.05572812	526118114	SURF1	surfeit 1
ILMN_1677567	0.9247	0.67704431	0.4199292	-5.7087	0.01684921	223941903	EPYC	epiphycan
ILMN_1683674	0.9247	0.67711993	0.4198247	-5.7087	0.01273008	393715125	SCYL3	SCY1 like pseudokinase 3
ILMN_1680212	0.9247	0.67714259	-0.4197934	-5.7087	-0.01703053	NA		
ILMN_1777638	0.9247	0.67715919	0.4197705	-5.7087	0.01857223	154759241	OR2A2	olfactory receptor family 2 subfamily A member 2
ILMN_1804597	0.9247	0.67717316	0.4197512	-5.7087	0.01136763	259906387	DCAF17	DDB1 and CUL4 associated factor 17
ILMN_1690979	0.9247	0.67720233	-0.4197109	-5.7088	-0.01235923	148728190	SLC17A3	solute carrier family 17 member 3
ILMN_1725130	0.9247	0.67724469	-0.4196524	-5.7088	-0.06255844	356582413	FAM50A	family with sequence similarity 50 member A
ILMN_1749032	0.9247	0.67725346	0.4196403	-5.7088	0.01273243	511359927	CREB3L1	cAMP responsive element binding protein 3 like 1
ILMN_1716822	0.9247	0.67725676	-0.4196357	-5.7088	-0.03031282	16118239	KRTAP9-2	keratin associated protein 9-2
ILMN_1714057	0.9247	0.67730068	-0.419575	-5.7088	-0.00975012	61744444	FCN2	ficolin 2
ILMN_1698246	0.9247	0.67736573	-0.4194852	-5.7088	-0.0110471	NA		
ILMN_1802690	0.9247	0.67738297	0.4194614	-5.7089	0.02106741	358030328	GULP1	GULP, engulfment adaptor PTB domain containing 1
ILMN_1694419	0.9247	0.67741644	-0.4194151	-5.7089	-0.0145534	48762943	KRTAP8-1	keratin associated protein 8-1
ILMN_1800619	0.9248	0.67758566	0.4191814	-5.709	0.02764706	40548423	BRI3BP	BRI3 binding protein
ILMN_1685535	0.9249	0.67764885	-0.4190942	-5.709	-0.00933353	518832179	LARP1B	La ribonucleoprotein domain family member 1B
ILMN_1676422	0.925	0.67777634	0.4189181	-5.7091	0.01387642	306482597	DCX	doublecortin
ILMN_1705187	0.9252	0.6779417	-0.4186898	-5.7092	-0.01036445	82659092	PLPPR5	phospholipid phosphatase related 5
ILMN_1687884	0.9252	0.67803351	0.418563	-5.7092	0.02490692	538919207	ZNF2	zinc finger protein 2
ILMN_1664577	0.9252	0.67805208	0.4185374	-5.7092	0.01637498	576583529	DLD	dihydrolipoamide dehydrogenase
ILMN_1709634	0.9252	0.67809059	0.4184842	-5.7092	0.07305495	93277097	CMBL	carboxymethylenebutenolidase homolog
ILMN_1755927	0.9252	0.67812415	-0.4184379	-5.7093	-0.01677569	325197203	FLT3LG	fms related tyrosine kinase 3 ligand
ILMN_1688258	0.9252	0.67815629	0.4183935	-5.7093	0.01289991	315506994	C20orf144	chromosome 20 open reading frame 144
ILMN_1661129	0.9257	0.67860143	0.417779	-5.7095	0.01326029	109255252	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
ILMN_1656413	0.9257	0.67871276	0.4176253	-5.7096	0.0463642	380692335	ZMPSTE24	zinc metallopeptidase STE24
ILMN_1754528	0.9257	0.6788468	-0.4174404	-5.7096	-0.00993631	320089596	DAZ2	deleted in azoospermia 2
ILMN_1771026	0.9257	0.67888104	0.4173931	-5.7097	0.03976188	943350816	GARS	glycyl-tRNA synthetase
ILMN_1790249	0.9257	0.6789239	0.417334	-5.7097	0.06413883	56790933	F8A1	coagulation factor VIII-associated 1
ILMN_1716973	0.9257	0.67892783	0.4173285	-5.7097	0.03419866	547235153	POLM	DNA polymerase mu
ILMN_1789274	0.9257	0.67892911	-0.4173268	-5.7097	-0.01283999	528281409	FBXO17	F-box protein 17
ILMN_1780625	0.9257	0.67894136	0.4173099	-5.7097	0.01230784	224282159	HR	hair growth associated
ILMN_1772165	0.9257	0.67894817	-0.4173005	-5.7097	-0.02896888	155969713	NPAT	nuclear protein, coactivator of histone transcription
ILMN_1735199	0.9258	0.67914635	0.417027	-5.7098	0.02421207	816197788	CIAPIN1	cytokine induced apoptosis inhibitor 1
ILMN_1788931	0.9258	0.67915711	0.4170122	-5.7098	0.03635657	254750683	DOCK8	dedicator of cytokinesis 8
ILMN_1776598	0.9258	0.67923188	-0.416909	-5.7098	-0.01409427	557948027	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1
ILMN_1757519	0.9258	0.67924005	-0.4168977	-5.7099	-0.01572047	380748935	FGF1	fibroblast growth factor 1
ILMN_1666615	0.9258	0.67928783	-0.4168318	-5.7099	-0.0124379	284172362	PREPL	prolyl endopeptidase-like
ILMN_1782944	0.9258	0.67931085	-0.4168	-5.7099	-0.01212423	134244290	GPR37L1	G protein-coupled receptor 37 like 1
ILMN_1734434	0.9258	0.67941693	-0.4166537	-5.7099	-0.02578318	NA		
ILMN_1770299	0.9258	0.67943497	-0.4166288	-5.71	-0.02353732	NA		
ILMN_1737283	0.9258	0.67948183	-0.4165642	-5.71	-0.01366901	167555118	TMSB15B	thymosin beta 15B
ILMN_1746138	0.9258	0.67949682	0.4165435	-5.71	0.01223254	66392156	CARMIL2	capping protein regulator and myosin 1 linker 2
ILMN_1763612	0.9258	0.67951453	0.416519	-5.71	0.01348044	171460921	TMEM132D	transmembrane protein 132D
ILMN_1693515	0.9258	0.67955461	0.4164637	-5.71	0.01240437	323362974	EGFL8	EGF like domain multiple 8
ILMN_1746012	0.9258	0.67955852	-0.4164584	-5.71	-0.07811342	46852160	MBD6	methyl-CpG binding domain protein 6
ILMN_1693630	0.9258	0.67956006	-0.4164562	-5.71	-0.09947007	108860689	VPS9D1	VPS9 domain containing 1
ILMN_1703946	0.9258	0.67961991	0.4163737	-5.7101	0.04361073	22907046	ADORA2B	adenosine A2b receptor
ILMN_1809002	0.9258	0.67964045	0.4163453	-5.7101	0.02872067	NA		
ILMN_1675898	0.9259	0.67978396	-0.4161474	-5.7101	-0.03103141	387912563	SH3BP5	SH3 domain binding protein 5
ILMN_1739622	0.926	0.67985854	0.4160445	-5.7102	0.01125748	219842210	PPP1R12A	protein phosphatase 1 regulatory subunit 12A
ILMN_1781745	0.926	0.67991061	0.4159727	-5.7102	0.10165753	163644317	C9orf152	chromosome 9 open reading frame 152
ILMN_1709026	0.926	0.68017661	-0.4156059	-5.7104	-0.02915323	189217410	PXDC1	PX domain containing 1
ILMN_1694346	0.926	0.6802273	-0.415536	-5.7104	-0.0126135	321117159	CRHR2	corticotropin releasing hormone receptor 2
ILMN_1726893	0.926	0.68035821	-0.4153555	-5.7104	-0.02067072	157388928	EPN3	epsin 3
ILMN_1801464	0.926	0.68041128	0.4152823	-5.7105	0.06680867	NA		
ILMN_1764891	0.926	0.68048792	0.4151766	-5.7105	0.02850374	330864755	ZNF384	zinc finger protein 384
ILMN_1733831	0.926	0.68052346	0.4151276	-5.7105	0.0295654	NA		
ILMN_1728069	0.926	0.68052744	0.4151222	-5.7105	0.01258494	1001624513	DDX19A	DEAD-box helicase 19A
ILMN_1684694	0.926	0.68054798	-0.4150938	-5.7106	-0.01302566	NA		
ILMN_1668134	0.926	0.68057312	0.4150592	-5.7106	0.05859825	215276995	GSTM1	glutathione S-transferase mu 1
ILMN_1720998	0.926	0.68063244	-0.4149774	-5.7106	-0.03752017	654824130	CA12	carbonic anhydrase 12
ILMN_1757867	0.926	0.68063864	-0.4149689	-5.7106	-0.04025921	NA		
ILMN_1701112	0.926	0.68064841	0.4149554	-5.7106	0.01641575	221139708	PLCL2	phospholipase C like 2
ILMN_1708323	0.926	0.68067146	-0.4149236	-5.7106	-0.01290118	195539357	ALAS2	5'-aminolevulinate synthase 2
ILMN_1737532	0.926	0.68067679	0.4149163	-5.7106	0.0187961	NA		
ILMN_1703226	0.926	0.68070368	-0.4148792	-5.7106	-0.02773902	49472811	KTI12	KTI12 chromatin associated homolog
ILMN_1731449	0.926	0.68073032	-0.4148425	-5.7106	-0.0114209	208022640	TCEB3	transcription elongation factor B subunit 3
ILMN_1721247	0.926	0.68074913	-0.4148165	-5.7107	-0.09409271	153791157	KRT75	keratin 75
ILMN_1698677	0.926	0.68075874	0.4148033	-5.7107	0.02736816	157388913	HPF1	histone PARylation factor 1
ILMN_1684647	0.926	0.6807818	0.4147715	-5.7107	0.04339454	29171685	ILKAP	ILK associated serine/threonine phosphatase
ILMN_1654001	0.926	0.68078303	0.4147698	-5.7107	0.01084849	214010214	SMC6	structural maintenance of chromosomes 6
ILMN_1799259	0.9261	0.68087859	0.4146381	-5.7107	0.02550016	NA		
ILMN_1700426	0.9262	0.68098218	-0.4144953	-5.7108	-0.04224473	469608408	TAGLN2	transgelin 2
ILMN_1805938	0.9264	0.68116439	0.4142442	-5.7109	0.02307114	68299766	AADAC	arylacetamide deacetylase
ILMN_1681846	0.9264	0.68123125	-0.414152	-5.7109	-0.0124435	366393202	ZNF540	zinc finger protein 540
ILMN_1720259	0.9264	0.6812656	0.4141047	-5.7109	0.01525183	614458154	SPANXN2	SPANX family member N2
ILMN_1715703	0.9264	0.68137376	0.4139556	-5.711	0.04085628	448261628	DALRD3	DALR anticodon binding domain containing 3
ILMN_1683719	0.9264	0.68139152	-0.4139312	-5.711	-0.04063696	219555647	CTDNEP1	CTD nuclear envelope phosphatase 1
ILMN_1718925	0.9264	0.68143586	-0.4138701	-5.711	-0.0323301	145580591	SYNE3	spectrin repeat containing nuclear envelope family member 3
