ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8343	9.69e-01	8.37e-01	-2.06e-01	-6.18483	-2.14e-02	LBX2-AS1	LBX2 antisense RNA 1
9426	9.69e-01	8.38e-01	-2.06e-01	-6.18484	-1.09e-02	RPS28	ribosomal protein S28
30016	9.69e-01	8.38e-01	-2.06e-01	-6.18486	-7.49e-03		
44751	9.69e-01	8.38e-01	2.06e-01	-6.18486	9.26e-03	FAM189B	family with sequence similarity 189 member B
43032	9.69e-01	8.38e-01	2.06e-01	-6.18487	5.41e-03		
28318	9.69e-01	8.38e-01	-2.06e-01	-6.18487	-2.12e-02	KIAA1109	KIAA1109
38248	9.69e-01	8.38e-01	-2.06e-01	-6.18487	-1.34e-02	SMAD5-AS1	SMAD5 antisense RNA 1
20600	9.69e-01	8.38e-01	-2.06e-01	-6.18488	-1.88e-02	EIF5A	eukaryotic translation initiation factor 5A
15193	9.69e-01	8.38e-01	-2.05e-01	-6.18488	-6.40e-03	S1PR5	sphingosine-1-phosphate receptor 5
36067	9.69e-01	8.38e-01	-2.05e-01	-6.18488	-2.29e-02	BIRC5	baculoviral IAP repeat containing 5
35475	9.69e-01	8.38e-01	-2.05e-01	-6.1849	-1.16e-02		
25915	9.69e-01	8.38e-01	-2.05e-01	-6.1849	-1.22e-02	RAB17	RAB17, member RAS oncogene family
6479	9.69e-01	8.38e-01	2.05e-01	-6.18492	1.44e-02	INSL3	insulin like 3
35597	9.69e-01	8.38e-01	2.05e-01	-6.18494	1.49e-02	ABCB1	ATP binding cassette subfamily B member 1
35804	9.69e-01	8.38e-01	-2.05e-01	-6.18494	-2.55e-02		
16791	9.69e-01	8.38e-01	2.05e-01	-6.18494	6.52e-03	MNX1-AS1	MNX1 antisense RNA 1 (head to head)
18535	9.69e-01	8.38e-01	2.05e-01	-6.18495	1.18e-02		
3172	9.69e-01	8.38e-01	-2.05e-01	-6.18496	-1.01e-02		
1506	9.69e-01	8.38e-01	2.05e-01	-6.18498	7.00e-03	TRPV3	transient receptor potential cation channel subfamily V member 3
13183	9.69e-01	8.38e-01	2.05e-01	-6.18499	5.42e-03		
20389	9.69e-01	8.38e-01	2.05e-01	-6.18499	4.52e-03	FAM149B1	family with sequence similarity 149 member B1
1968	9.69e-01	8.38e-01	-2.05e-01	-6.18499	-1.06e-02	KIRREL	kin of IRRE like (Drosophila)
39810	9.69e-01	8.38e-01	2.05e-01	-6.18499	1.22e-02		
3993	9.69e-01	8.38e-01	2.05e-01	-6.18499	5.64e-03	GDF10	growth differentiation factor 10
11	9.69e-01	8.38e-01	-2.05e-01	-6.185	-1.52e-02		
39330	9.69e-01	8.38e-01	-2.05e-01	-6.185	-2.45e-02	IFITM4P	interferon induced transmembrane protein 4 pseudogene
34676	9.69e-01	8.38e-01	-2.05e-01	-6.185	-1.06e-02	E2F2	E2F transcription factor 2
43417	9.69e-01	8.38e-01	2.05e-01	-6.18501	1.02e-02	RCBTB1	RCC1 and BTB domain containing protein 1
7367	9.69e-01	8.38e-01	2.05e-01	-6.18501	7.42e-03	TRMT112	tRNA methyltransferase 11-2 homolog (S. cerevisiae)
39300	9.69e-01	8.38e-01	2.05e-01	-6.18502	9.98e-03	IMPAD1	inositol monophosphatase domain containing 1
12569	9.69e-01	8.38e-01	2.05e-01	-6.18503	1.28e-02	SNRPA	small nuclear ribonucleoprotein polypeptide A
16473	9.69e-01	8.38e-01	2.05e-01	-6.18503	1.28e-02	FCHO2	FCH domain only 2
31259	9.69e-01	8.38e-01	2.05e-01	-6.18505	1.02e-02		
29444	9.69e-01	8.38e-01	2.05e-01	-6.18506	1.19e-02	GINS3	GINS complex subunit 3
44215	9.69e-01	8.38e-01	2.05e-01	-6.18506	6.31e-03	PCDH9	protocadherin 9
25518	9.69e-01	8.38e-01	2.05e-01	-6.18506	1.02e-02		
33396	9.69e-01	8.38e-01	-2.05e-01	-6.18507	-9.49e-03	DCAF7	DDB1 and CUL4 associated factor 7
599	9.69e-01	8.38e-01	-2.05e-01	-6.18507	-1.21e-02		
28381	9.69e-01	8.38e-01	2.04e-01	-6.18508	9.40e-03	SEC24D	SEC24 homolog D, COPII coat complex component
33348	9.69e-01	8.38e-01	-2.04e-01	-6.18508	-2.02e-02	CDC42SE2	CDC42 small effector 2
32913	9.69e-01	8.38e-01	2.04e-01	-6.18509	9.76e-03	ETV6	ETS variant 6
35932	9.69e-01	8.39e-01	-2.04e-01	-6.18509	-9.24e-03	IRGC	immunity related GTPase cinema
16121	9.69e-01	8.39e-01	2.04e-01	-6.18511	1.16e-02	ANXA2	annexin A2
15316	9.69e-01	8.39e-01	-2.04e-01	-6.18511	-1.39e-02	OR51A7	olfactory receptor family 51 subfamily A member 7
25383	9.69e-01	8.39e-01	-2.04e-01	-6.18512	-8.04e-03	ADD2	adducin 2
32396	9.69e-01	8.39e-01	2.04e-01	-6.18512	6.26e-03		
8991	9.69e-01	8.39e-01	-2.04e-01	-6.18512	-7.99e-03	CLIP3	CAP-Gly domain containing linker protein 3
42514	9.69e-01	8.39e-01	-2.04e-01	-6.18512	-9.97e-03	DCPS	decapping enzyme, scavenger
3698	9.69e-01	8.39e-01	2.04e-01	-6.18513	5.95e-03	LINC00622	long intergenic non-protein coding RNA 622
38025	9.69e-01	8.39e-01	-2.04e-01	-6.18513	-5.75e-03		
20224	9.69e-01	8.39e-01	-2.04e-01	-6.18514	-6.58e-03	PGAP1	post-GPI attachment to proteins 1
7326	9.69e-01	8.39e-01	-2.04e-01	-6.18515	-1.40e-02		
5417	9.69e-01	8.39e-01	-2.04e-01	-6.18516	-1.77e-02		
5231	9.69e-01	8.39e-01	-2.04e-01	-6.18516	-1.44e-02	SLC29A3	solute carrier family 29 member 3
11602	9.69e-01	8.39e-01	2.04e-01	-6.18516	3.04e-02	UBASH3A	ubiquitin associated and SH3 domain containing A
19909	9.69e-01	8.39e-01	2.04e-01	-6.18517	7.05e-03		
29087	9.69e-01	8.39e-01	2.04e-01	-6.18518	1.20e-02	TP53	tumor protein p53
27848	9.69e-01	8.39e-01	2.04e-01	-6.18519	1.08e-02	SSH3	slingshot protein phosphatase 3
8226	9.69e-01	8.39e-01	2.04e-01	-6.1852	1.31e-02	GJB2	gap junction protein beta 2
6500	9.69e-01	8.39e-01	-2.04e-01	-6.1852	-8.99e-03	TRIM48	tripartite motif containing 48
15885	9.69e-01	8.39e-01	2.04e-01	-6.18521	1.61e-02		
35124	9.70e-01	8.39e-01	2.04e-01	-6.18522	7.71e-03		
41941	9.70e-01	8.39e-01	2.04e-01	-6.18523	8.02e-03	LINC01531	long intergenic non-protein coding RNA 1531
14509	9.70e-01	8.39e-01	-2.04e-01	-6.18523	-9.82e-03	ZBTB45	zinc finger and BTB domain containing 45
44703	9.70e-01	8.39e-01	2.04e-01	-6.18524	6.51e-03		
31299	9.70e-01	8.39e-01	2.04e-01	-6.18525	1.04e-02	ZNF75D	zinc finger protein 75D
9994	9.70e-01	8.39e-01	-2.04e-01	-6.18525	-1.41e-02	HNRNPU	heterogeneous nuclear ribonucleoprotein U
9823	9.70e-01	8.39e-01	2.04e-01	-6.18526	5.73e-03	IMPG1	interphotoreceptor matrix proteoglycan 1
20102	9.70e-01	8.39e-01	2.04e-01	-6.18526	7.33e-03	OR4S1	olfactory receptor family 4 subfamily S member 1
15428	9.70e-01	8.39e-01	2.04e-01	-6.18526	4.83e-03		
1131	9.70e-01	8.39e-01	-2.04e-01	-6.18527	-1.35e-02	REST	RE1 silencing transcription factor
44377	9.70e-01	8.39e-01	-2.03e-01	-6.18528	-1.58e-02	CNTNAP3	contactin associated protein-like 3
12992	9.70e-01	8.39e-01	-2.03e-01	-6.18529	-1.50e-02		
40041	9.70e-01	8.39e-01	-2.03e-01	-6.18531	-1.64e-02	RINT1	RAD50 interactor 1
24684	9.70e-01	8.39e-01	2.03e-01	-6.18532	1.15e-02	NMT2	N-myristoyltransferase 2
39630	9.70e-01	8.39e-01	2.03e-01	-6.18532	1.39e-02	PRKCQ-AS1	PRKCQ antisense RNA 1
38294	9.70e-01	8.39e-01	2.03e-01	-6.18533	1.39e-02		
27486	9.70e-01	8.40e-01	-2.03e-01	-6.18534	-1.85e-02	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1
30461	9.70e-01	8.40e-01	2.03e-01	-6.18535	9.53e-03	LHX6	LIM homeobox 6
33061	9.70e-01	8.40e-01	-2.03e-01	-6.18535	-7.77e-03	CYP4Z2P	cytochrome P450 family 4 subfamily Z member 2, pseudogene
28730	9.70e-01	8.40e-01	2.03e-01	-6.18535	6.78e-03	APCDD1L	APC down-regulated 1 like
8249	9.70e-01	8.40e-01	-2.03e-01	-6.18536	-1.13e-02	LOC100129198	PRO2866
10423	9.70e-01	8.40e-01	-2.03e-01	-6.18536	-8.51e-03	PRPF39	pre-mRNA processing factor 39
14441	9.70e-01	8.40e-01	-2.03e-01	-6.18538	-9.70e-03	COX19	COX19, cytochrome c oxidase assembly factor
30859	9.70e-01	8.40e-01	-2.03e-01	-6.18538	-8.15e-03		
21206	9.70e-01	8.40e-01	-2.03e-01	-6.18538	-1.48e-02		
16586	9.70e-01	8.40e-01	-2.03e-01	-6.1854	-9.27e-03		
4991	9.70e-01	8.40e-01	2.03e-01	-6.1854	5.94e-03	SCN9A	sodium voltage-gated channel alpha subunit 9
39442	9.70e-01	8.40e-01	2.03e-01	-6.18541	5.13e-03		
8280	9.70e-01	8.40e-01	2.03e-01	-6.18541	7.17e-03		
31601	9.70e-01	8.40e-01	-2.03e-01	-6.18541	-8.37e-03	SLC25A51P1	solute carrier family 25 member 51 pseudogene 1
35886	9.70e-01	8.40e-01	2.03e-01	-6.18541	7.63e-03	ERVW-1	endogenous retrovirus group W member 1
22555	9.70e-01	8.40e-01	-2.03e-01	-6.18541	-1.08e-02	TOMM34	translocase of outer mitochondrial membrane 34
29730	9.70e-01	8.40e-01	-2.03e-01	-6.18542	-1.38e-02		
6695	9.70e-01	8.40e-01	2.03e-01	-6.18543	7.70e-03	DIO3OS	DIO3 opposite strand/antisense RNA (head to head)
16723	9.70e-01	8.40e-01	2.03e-01	-6.18544	6.92e-03		
26326	9.70e-01	8.40e-01	2.03e-01	-6.18544	1.24e-02		
16049	9.70e-01	8.40e-01	-2.03e-01	-6.18545	-1.41e-02	DOCK7	dedicator of cytokinesis 7
20096	9.70e-01	8.40e-01	-2.03e-01	-6.18546	-5.28e-03	BEND2	BEN domain containing 2
35361	9.70e-01	8.40e-01	2.03e-01	-6.18547	7.10e-03	ZFAND3	zinc finger AN1-type containing 3
5352	9.70e-01	8.40e-01	2.02e-01	-6.18548	1.05e-02		
1241	9.70e-01	8.40e-01	2.02e-01	-6.18548	1.21e-02	DDX6	DEAD-box helicase 6
17379	9.70e-01	8.40e-01	-2.02e-01	-6.18549	-3.01e-02	PLEKHG6	pleckstrin homology and RhoGEF domain containing G6
39285	9.70e-01	8.40e-01	-2.02e-01	-6.18549	-1.11e-02	SYVN1	synoviolin 1
12558	9.70e-01	8.40e-01	2.02e-01	-6.18551	1.26e-02	SLC39A11	solute carrier family 39 member 11
44094	9.70e-01	8.40e-01	-2.02e-01	-6.18551	-9.57e-03		
31404	9.70e-01	8.40e-01	2.02e-01	-6.18552	1.05e-02	LYRM4	LYR motif containing 4
20956	9.70e-01	8.40e-01	2.02e-01	-6.18552	1.12e-02	BRF1	BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit
20627	9.70e-01	8.40e-01	-2.02e-01	-6.18553	-1.35e-02	TP53	tumor protein p53
11540	9.70e-01	8.40e-01	2.02e-01	-6.18553	8.99e-03	CT47A11	cancer/testis antigen family 47, member A11
1870	9.70e-01	8.40e-01	-2.02e-01	-6.18554	-8.02e-03		
37166	9.70e-01	8.40e-01	2.02e-01	-6.18555	1.10e-02	OR1D2	olfactory receptor family 1 subfamily D member 2
22837	9.70e-01	8.40e-01	-2.02e-01	-6.18555	-8.18e-03	SUGP1	SURP and G-patch domain containing 1
1166	9.70e-01	8.40e-01	-2.02e-01	-6.18555	-2.87e-02	ITGAM	integrin subunit alpha M
13956	9.70e-01	8.40e-01	2.02e-01	-6.18556	5.64e-03	PSORS1C1	psoriasis susceptibility 1 candidate 1
35745	9.70e-01	8.40e-01	2.02e-01	-6.18556	1.52e-02	PLCG1	phospholipase C gamma 1
7683	9.70e-01	8.40e-01	2.02e-01	-6.18558	9.30e-03	WNT3	Wnt family member 3
28041	9.70e-01	8.40e-01	2.02e-01	-6.18558	1.05e-02		
42609	9.70e-01	8.40e-01	-2.02e-01	-6.18558	-9.82e-03		
30003	9.70e-01	8.41e-01	-2.02e-01	-6.18559	-1.74e-02	RINT1	RAD50 interactor 1
29277	9.70e-01	8.41e-01	2.02e-01	-6.18561	1.98e-02	LAT	linker for activation of T-cells
22345	9.70e-01	8.41e-01	2.02e-01	-6.18563	8.48e-03	ZNF607	zinc finger protein 607
13277	9.70e-01	8.41e-01	-2.02e-01	-6.18563	-6.93e-03	NPRL2	NPR2-like, GATOR1 complex subunit
34912	9.70e-01	8.41e-01	2.02e-01	-6.18563	3.69e-02		
8953	9.70e-01	8.41e-01	-2.02e-01	-6.18563	-1.05e-02	RPL3	ribosomal protein L3
17052	9.70e-01	8.41e-01	-2.02e-01	-6.18564	-7.64e-03	FAM9C	family with sequence similarity 9 member C
3279	9.70e-01	8.41e-01	2.02e-01	-6.18564	7.21e-03	PEX11B	peroxisomal biogenesis factor 11 beta
26109	9.70e-01	8.41e-01	-2.02e-01	-6.18565	-9.26e-03	PCMTD2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2
40574	9.70e-01	8.41e-01	2.02e-01	-6.18566	9.01e-03	TRAPPC2	trafficking protein particle complex 2
24340	9.70e-01	8.41e-01	2.02e-01	-6.18566	6.84e-03		
20983	9.70e-01	8.41e-01	-2.01e-01	-6.18567	-1.14e-02		
27169	9.70e-01	8.41e-01	2.01e-01	-6.18568	9.15e-03	GABPB1-AS1	GABPB1 antisense RNA 1
26042	9.70e-01	8.41e-01	2.01e-01	-6.18569	1.71e-02	PTTG1	pituitary tumor-transforming 1
2316	9.70e-01	8.41e-01	-2.01e-01	-6.18569	-1.19e-02	ZMAT4	zinc finger matrin-type 4
36697	9.70e-01	8.41e-01	2.01e-01	-6.1857	8.57e-03	GTF2H4	general transcription factor IIH subunit 4
16232	9.70e-01	8.41e-01	2.01e-01	-6.1857	9.60e-03	SWI5	SWI5 homologous recombination repair protein
31473	9.70e-01	8.41e-01	-2.01e-01	-6.18571	-8.51e-03		
1357	9.70e-01	8.41e-01	2.01e-01	-6.18571	1.09e-02		
30864	9.70e-01	8.41e-01	-2.01e-01	-6.18572	-1.14e-02	SMG1P1	SMG1P1, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 1
9051	9.70e-01	8.41e-01	2.01e-01	-6.18572	6.61e-03		
31371	9.70e-01	8.41e-01	-2.01e-01	-6.18572	-1.11e-02		
21732	9.70e-01	8.41e-01	2.01e-01	-6.18574	2.81e-02	FLT1	fms related tyrosine kinase 1
20810	9.70e-01	8.41e-01	2.01e-01	-6.18575	6.41e-03	CFTR	cystic fibrosis transmembrane conductance regulator
14792	9.70e-01	8.41e-01	2.01e-01	-6.18576	8.31e-03	FLJ38576	uncharacterized LOC651430
39583	9.70e-01	8.41e-01	2.01e-01	-6.18576	9.16e-03	FZR1	fizzy/cell division cycle 20 related 1
40113	9.70e-01	8.41e-01	2.01e-01	-6.18576	8.19e-03		
15055	9.70e-01	8.41e-01	-2.01e-01	-6.18576	-6.71e-03	KLHL20	kelch like family member 20
1807	9.70e-01	8.41e-01	2.01e-01	-6.18577	1.03e-02		
13444	9.70e-01	8.41e-01	2.01e-01	-6.18577	1.31e-02	EIF5	eukaryotic translation initiation factor 5
21622	9.70e-01	8.41e-01	2.01e-01	-6.18579	1.09e-02	OSTC	oligosaccharyltransferase complex non-catalytic subunit
2551	9.70e-01	8.41e-01	-2.01e-01	-6.1858	-1.14e-02		
21717	9.70e-01	8.41e-01	-2.01e-01	-6.1858	-1.88e-02	ADORA2A	adenosine A2a receptor
35647	9.70e-01	8.42e-01	2.01e-01	-6.18584	9.81e-03	RECQL5	RecQ like helicase 5
14751	9.70e-01	8.42e-01	-2.01e-01	-6.18585	-1.79e-02	PKMYT1	protein kinase, membrane associated tyrosine/threonine 1
43957	9.70e-01	8.42e-01	-2.00e-01	-6.18586	-5.95e-03	LRRTM4	leucine rich repeat transmembrane neuronal 4
6851	9.70e-01	8.42e-01	2.00e-01	-6.18587	6.30e-03	TSGA13	testis specific 13
22687	9.70e-01	8.42e-01	2.00e-01	-6.18588	6.75e-03		
4469	9.70e-01	8.42e-01	-2.00e-01	-6.18588	-6.86e-03	MYL10	myosin light chain 10
1520	9.70e-01	8.42e-01	2.00e-01	-6.18589	1.46e-02	LTK	leukocyte receptor tyrosine kinase
43986	9.70e-01	8.42e-01	2.00e-01	-6.18589	5.11e-03	IGFBP4	insulin like growth factor binding protein 4
26469	9.70e-01	8.42e-01	2.00e-01	-6.18591	1.03e-02		
5687	9.70e-01	8.42e-01	-2.00e-01	-6.18592	-9.68e-03	SAV1	salvador family WW domain containing protein 1
5874	9.70e-01	8.42e-01	2.00e-01	-6.18593	1.12e-02	B3GNT7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7
3093	9.70e-01	8.42e-01	-2.00e-01	-6.18594	-1.03e-02		
9312	9.70e-01	8.42e-01	-2.00e-01	-6.18595	-8.45e-03	TBX19	T-box 19
8982	9.70e-01	8.42e-01	2.00e-01	-6.18595	2.74e-02		
644	9.70e-01	8.42e-01	2.00e-01	-6.18597	1.55e-02	LILRA4	leukocyte immunoglobulin like receptor A4
33742	9.70e-01	8.42e-01	2.00e-01	-6.18598	6.91e-03		
9341	9.70e-01	8.42e-01	2.00e-01	-6.18598	2.31e-02		
22250	9.70e-01	8.42e-01	2.00e-01	-6.18599	7.32e-03	ACO2	aconitase 2
15541	9.70e-01	8.42e-01	-2.00e-01	-6.18599	-1.38e-02	SNX27	sorting nexin family member 27
16239	9.70e-01	8.42e-01	-2.00e-01	-6.186	-1.22e-02	GCA	grancalcin
9119	9.70e-01	8.42e-01	2.00e-01	-6.186	1.18e-02		
44567	9.70e-01	8.42e-01	-2.00e-01	-6.18601	-1.66e-02	CD59	CD59 molecule
30216	9.70e-01	8.42e-01	2.00e-01	-6.18601	3.58e-02		
29919	9.70e-01	8.42e-01	-2.00e-01	-6.18603	-3.37e-02		
6289	9.70e-01	8.42e-01	2.00e-01	-6.18603	1.91e-02	LOC643802	u3 small nucleolar ribonucleoprotein protein MPP10-like
13579	9.70e-01	8.42e-01	-2.00e-01	-6.18604	-5.39e-03		
35066	9.70e-01	8.42e-01	-2.00e-01	-6.18605	-8.11e-03	FITM2	fat storage inducing transmembrane protein 2
302	9.70e-01	8.42e-01	1.99e-01	-6.18606	1.09e-02		
12243	9.70e-01	8.42e-01	-1.99e-01	-6.18606	-7.56e-03	SYNPO2	synaptopodin 2
4090	9.70e-01	8.42e-01	1.99e-01	-6.18607	1.04e-02	AGXT	alanine-glyoxylate aminotransferase
23240	9.70e-01	8.42e-01	1.99e-01	-6.18607	2.62e-02	LOC100289470	chromosome 5 open reading frame 60 pseudogene
25708	9.70e-01	8.42e-01	1.99e-01	-6.18608	9.63e-03	C5orf52	chromosome 5 open reading frame 52
20089	9.70e-01	8.42e-01	1.99e-01	-6.18608	6.01e-03	HSPC324	uncharacterized LOC101928612
9504	9.70e-01	8.42e-01	-1.99e-01	-6.18608	-9.19e-03	CHMP3	charged multivesicular body protein 3
16715	9.70e-01	8.42e-01	-1.99e-01	-6.18609	-5.41e-03	CNTN4	contactin 4
32524	9.70e-01	8.43e-01	1.99e-01	-6.1861	2.14e-02	KIAA0101	KIAA0101
39039	9.70e-01	8.43e-01	-1.99e-01	-6.18611	-6.87e-03		
38766	9.70e-01	8.43e-01	1.99e-01	-6.18611	7.70e-03	SNRPC	small nuclear ribonucleoprotein polypeptide C
17938	9.70e-01	8.43e-01	1.99e-01	-6.18611	8.54e-03	ADD1	adducin 1
13012	9.70e-01	8.43e-01	1.99e-01	-6.18612	1.51e-02		
12466	9.70e-01	8.43e-01	-1.99e-01	-6.18612	-1.53e-02		
27964	9.70e-01	8.43e-01	1.99e-01	-6.18615	9.47e-03	ALDH7A1	aldehyde dehydrogenase 7 family member A1
40778	9.70e-01	8.43e-01	-1.99e-01	-6.18615	-5.40e-03		
25640	9.70e-01	8.43e-01	-1.99e-01	-6.18616	-1.04e-02	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9
21742	9.70e-01	8.43e-01	-1.99e-01	-6.18616	-8.87e-03		
29772	9.71e-01	8.43e-01	1.99e-01	-6.18617	1.39e-02	KDM2A	lysine demethylase 2A
22510	9.71e-01	8.43e-01	-1.99e-01	-6.18619	-7.76e-03	PARP1	poly(ADP-ribose) polymerase 1
19255	9.71e-01	8.43e-01	-1.99e-01	-6.18619	-1.88e-02	PCDH19	protocadherin 19
23654	9.71e-01	8.43e-01	1.99e-01	-6.1862	5.59e-03		
29704	9.71e-01	8.43e-01	-1.99e-01	-6.1862	-5.09e-03		
29167	9.71e-01	8.43e-01	1.99e-01	-6.18621	1.27e-02	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase
11086	9.71e-01	8.43e-01	1.99e-01	-6.18622	8.69e-03		
23631	9.71e-01	8.43e-01	1.99e-01	-6.18622	1.07e-02	FAM50B	family with sequence similarity 50 member B
5556	9.71e-01	8.43e-01	-1.99e-01	-6.18622	-2.53e-02		
1172	9.71e-01	8.43e-01	-1.99e-01	-6.18622	-9.53e-03	ARHGAP30	Rho GTPase activating protein 30
37013	9.71e-01	8.43e-01	1.99e-01	-6.18624	1.14e-02		
12883	9.71e-01	8.43e-01	-1.98e-01	-6.18625	-1.02e-02	FRG1	FSHD region gene 1
17378	9.71e-01	8.43e-01	-1.98e-01	-6.18626	-6.06e-03		
20768	9.71e-01	8.43e-01	1.98e-01	-6.18627	9.56e-03	GRAPL	GRB2 related adaptor protein like
2317	9.71e-01	8.43e-01	1.98e-01	-6.18627	1.17e-02		
4086	9.71e-01	8.43e-01	-1.98e-01	-6.18628	-1.19e-02	DOCK11	dedicator of cytokinesis 11
19112	9.71e-01	8.43e-01	1.98e-01	-6.18629	7.50e-03	TMEM138	transmembrane protein 138
17086	9.71e-01	8.43e-01	1.98e-01	-6.18631	1.38e-02	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1
8438	9.71e-01	8.43e-01	1.98e-01	-6.18631	1.03e-02		
14627	9.71e-01	8.43e-01	-1.98e-01	-6.18633	-1.08e-02	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
3412	9.71e-01	8.44e-01	-1.98e-01	-6.18634	-9.10e-03	CSRNP3	cysteine and serine rich nuclear protein 3
5819	9.71e-01	8.44e-01	1.98e-01	-6.18635	5.79e-03	FAM101A	family with sequence similarity 101 member A
15304	9.71e-01	8.44e-01	-1.98e-01	-6.18635	-1.05e-02	MRPS36	mitochondrial ribosomal protein S36
42581	9.71e-01	8.44e-01	1.98e-01	-6.18636	5.86e-03	RSPH6A	radial spoke head 6 homolog A
6464	9.71e-01	8.44e-01	-1.98e-01	-6.18637	-1.20e-02	FERMT3	fermitin family member 3
7357	9.71e-01	8.44e-01	-1.98e-01	-6.18637	-1.32e-02	ALK	anaplastic lymphoma receptor tyrosine kinase
23815	9.71e-01	8.44e-01	-1.98e-01	-6.18638	-1.17e-02		
2537	9.71e-01	8.44e-01	-1.98e-01	-6.18638	-7.12e-03	GJA10	gap junction protein alpha 10
33923	9.71e-01	8.44e-01	1.98e-01	-6.18638	1.22e-02	PNISR	PNN interacting serine and arginine rich protein
25884	9.71e-01	8.44e-01	1.98e-01	-6.18638	1.02e-02		
19752	9.71e-01	8.44e-01	-1.98e-01	-6.18638	-1.17e-02	ZC3H11A	zinc finger CCCH-type containing 11A
20027	9.71e-01	8.44e-01	1.98e-01	-6.18639	7.89e-03	RELA	RELA proto-oncogene, NF-kB subunit
42190	9.71e-01	8.44e-01	-1.98e-01	-6.1864	-4.26e-03	FENDRR	FOXF1 adjacent non-coding developmental regulatory RNA
1093	9.71e-01	8.44e-01	1.98e-01	-6.1864	6.47e-03	CSF3	colony stimulating factor 3
4970	9.71e-01	8.44e-01	-1.98e-01	-6.18641	-8.61e-03	TMEM192	transmembrane protein 192
15741	9.71e-01	8.44e-01	-1.98e-01	-6.18641	-1.08e-02	NAPG	NSF attachment protein gamma
22384	9.71e-01	8.44e-01	-1.98e-01	-6.18641	-9.50e-03	POLR3D	RNA polymerase III subunit D
7588	9.71e-01	8.44e-01	-1.98e-01	-6.18642	-1.52e-02	LOC100506990	uncharacterized LOC100506990
2497	9.71e-01	8.44e-01	-1.98e-01	-6.18643	-1.11e-02		
32416	9.71e-01	8.44e-01	1.98e-01	-6.18644	6.98e-03		
17627	9.71e-01	8.44e-01	1.98e-01	-6.18644	6.72e-03		
23165	9.71e-01	8.44e-01	-1.97e-01	-6.18644	-7.85e-03	SSX8	SSX family member 8
40936	9.71e-01	8.44e-01	-1.97e-01	-6.18645	-1.02e-02	KDELC1	KDEL motif containing 1
41906	9.71e-01	8.44e-01	1.97e-01	-6.18645	6.44e-03	ZNRF2	zinc and ring finger 2, E3 ubiquitin protein ligase
24522	9.71e-01	8.44e-01	-1.97e-01	-6.18645	-7.94e-03	AK4	adenylate kinase 4
10114	9.71e-01	8.44e-01	-1.97e-01	-6.18646	-2.38e-02	COL6A2	collagen type VI alpha 2 chain
8753	9.71e-01	8.44e-01	1.97e-01	-6.18647	1.11e-02	ZNF24	zinc finger protein 24
14930	9.71e-01	8.44e-01	1.97e-01	-6.18647	1.31e-02		
20672	9.71e-01	8.44e-01	-1.97e-01	-6.18648	-6.33e-03		
39652	9.71e-01	8.44e-01	1.97e-01	-6.18648	1.11e-02	TRAPPC2L	trafficking protein particle complex 2 like
12238	9.71e-01	8.44e-01	1.97e-01	-6.18648	1.26e-02		
29006	9.71e-01	8.44e-01	-1.97e-01	-6.18649	-1.04e-02	COPS9	COP9 signalosome subunit 9
21406	9.71e-01	8.44e-01	1.97e-01	-6.18649	5.62e-03		
28307	9.71e-01	8.44e-01	1.97e-01	-6.1865	1.80e-02	MOCOS	molybdenum cofactor sulfurase
11487	9.71e-01	8.44e-01	-1.97e-01	-6.1865	-6.76e-03	PRO2012	uncharacterized protein PRO2012
15960	9.71e-01	8.44e-01	1.97e-01	-6.18652	1.50e-02	SLC4A10	solute carrier family 4 member 10
7331	9.71e-01	8.44e-01	-1.97e-01	-6.18652	-9.31e-03	LOC100190986	uncharacterized LOC100190986
39964	9.71e-01	8.44e-01	-1.97e-01	-6.18652	-7.16e-03	LOC101929454	uncharacterized LOC101929454
43247	9.71e-01	8.44e-01	-1.97e-01	-6.18652	-6.47e-03		
17795	9.71e-01	8.44e-01	-1.97e-01	-6.18653	-5.25e-03	LRTM2	leucine rich repeats and transmembrane domains 2
35100	9.71e-01	8.44e-01	1.97e-01	-6.18653	8.66e-03	MIEF1	mitochondrial elongation factor 1
41516	9.71e-01	8.44e-01	-1.97e-01	-6.18653	-7.14e-03	DBT	dihydrolipoamide branched chain transacylase E2
22133	9.71e-01	8.44e-01	1.97e-01	-6.18655	1.04e-02	NFYA	nuclear transcription factor Y subunit alpha
42520	9.71e-01	8.44e-01	-1.97e-01	-6.18655	-5.90e-03		
36943	9.71e-01	8.44e-01	-1.97e-01	-6.18655	-1.29e-02	HLA-DRB1	major histocompatibility complex, class II, DR beta 1
30710	9.71e-01	8.44e-01	1.97e-01	-6.18655	1.09e-02	CNOT6L	CCR4-NOT transcription complex subunit 6 like
