GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
80335	9.48e-01	7.28e-01	1.114	-0.347314	-0.386901	111.51	WDR82	WD repeat domain 82
64943	9.48e-01	7.28e-01	1.859	0.347211	0.645515	174.79	NT5DC2	5'-nucleotidase domain containing 2
51726	9.48e-01	7.26e-01	1.797	-0.349884	-0.628579	125.1	DNAJB11	DnaJ heat shock protein family (Hsp40) member B11
56133	9.48e-01	7.25e-01	1.65	-0.351484	-0.57984	12.59	PCDHB2	protocadherin beta 2
196	9.48e-01	7.26e-01	1.527	0.350653	0.535297	95.65	AHR	aryl hydrocarbon receptor
55312	9.48e-01	7.28e-01	1.679	0.347919	0.584152	43.32	RFK	riboflavin kinase
100132159	9.48e-01	7.26e-01	0.935	-0.350258	-0.327456	572.21	CALML3-AS1	CALML3 antisense RNA 1
102724488	9.48e-01	7.27e-01	1.251	0.34904	0.436663	11.72	SYT15B	synaptotagmin 15B
119032	9.48e-01	7.26e-01	1.002	0.350061	0.350894	23.08	BORCS7	BLOC-1 related complex subunit 7
692148	9.48e-01	7.25e-01	0.923	-0.352347	-0.325311	2359.76	SCARNA10	small Cajal body-specific RNA 10
23074	9.48e-01	7.25e-01	1.863	-0.35201	-0.655661	49	BLTP3B	bridge-like lipid transfer protein family member 3B
9766	9.48e-01	7.27e-01	1.198	-0.349175	-0.418376	213.57	SUSD6	sushi domain containing 6
9093	9.48e-01	7.24e-01	1.775	0.352709	0.626033	38.78	DNAJA3	DnaJ heat shock protein family (Hsp40) member A3
100271836	9.48e-01	7.28e-01	1.41	-0.347697	-0.490203	219.27	SMG1P3	SMG1 pseudogene 3
59342	9.48e-01	7.25e-01	1.515	-0.352346	-0.533829	89.43	SCPEP1	serine carboxypeptidase 1
64750	9.48e-01	7.25e-01	1.408	0.351563	0.494988	47.34	SMURF2	SMAD specific E3 ubiquitin protein ligase 2
63893	9.48e-01	7.25e-01	1.799	0.351228	0.631713	39	UBE2O	ubiquitin conjugating enzyme E2 O
2354	9.48e-01	7.25e-01	1.565	0.351559	0.550198	234.19	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit
90333	9.48e-01	7.25e-01	1.012	0.351416	0.355512	12.45	ZNF468	zinc finger protein 468
79818	9.48e-01	7.27e-01	1.584	-0.34875	-0.55228	11.13	ZNF552	zinc finger protein 552
57148	9.48e-01	7.25e-01	1.71	-0.351837	-0.601474	68.06	RALGAPB	Ral GTPase activating protein non-catalytic subunit beta
91316	9.48e-01	7.28e-01	1.087	0.347301	0.377503	18.91	GUSBP11	GUSB pseudogene 11
23264	9.48e-01	7.26e-01	1.462	-0.350345	-0.512256	31.34	ZC3H7B	zinc finger CCCH-type containing 7B
100532742	9.48e-01	7.26e-01	1.679	-0.349997	-0.587471	10.47	PIR-FIGF	PIR-FIGF readthrough
8544	9.48e-01	7.26e-01	1.679	-0.349997	-0.587471	10.47	PIR	pirin
29085	9.48e-01	7.29e-01	1.999	-0.346798	-0.693161	61.03	PHPT1	phosphohistidine phosphatase 1
148479	9.48e-01	7.32e-01	1.978	-0.342976	-0.678557	23.02	PHF13	PHD finger protein 13
54432	9.48e-01	7.31e-01	1.529	-0.343255	-0.524955	42.5	YIPF1	Yip1 domain family member 1
90780	9.48e-01	7.32e-01	1.519	-0.342741	-0.520644	46.63	PYGO2	pygopus family PHD finger 2
116228	9.48e-01	7.31e-01	1.421	0.34347	0.487996	67.35	COX20	cytochrome c oxidase assembly factor COX20
129531	9.48e-01	7.30e-01	1.717	-0.344566	-0.591529	314.26	MITD1	microtubule interacting and trafficking domain containing 1
7342	9.48e-01	7.31e-01	1.311	0.343601	0.450478	38.72	UBP1	upstream binding protein 1
285203	9.48e-01	7.30e-01	1.569	0.345132	0.541475	8.45	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase
26112	9.48e-01	7.29e-01	1.208	0.346023	0.417898	161.37	CCDC69	coiled-coil domain containing 69
83595	9.48e-01	7.31e-01	1.823	0.343526	0.626176	26.75	SOX7	SRY-box transcription factor 7
406	9.48e-01	7.31e-01	1.815	-0.343369	-0.623123	31.25	BMAL1	basic helix-loop-helix ARNT like 1
10944	9.48e-01	7.31e-01	0.71	0.34415	0.244448	517.39	C11orf58	chromosome 11 open reading frame 58
120103	9.48e-01	7.31e-01	1.328	-0.343376	-0.456107	75.4	SLC36A4	solute carrier family 36 member 4
80824	9.48e-01	7.30e-01	1.419	-0.344859	-0.48949	239.03	DUSP16	dual specificity phosphatase 16
54602	9.48e-01	7.30e-01	1.278	0.344481	0.44022	425.47	NDFIP2	Nedd4 family interacting protein 2
5595	9.48e-01	7.30e-01	0.964	0.344804	0.33231	413.56	MAPK3	mitogen-activated protein kinase 3
23450	9.48e-01	7.29e-01	1.882	-0.346491	-0.652262	72.6	SF3B3	splicing factor 3b subunit 3
3881	9.48e-01	7.32e-01	0.85	0.342754	0.291345	1933.55	KRT31	keratin 31
100506779	9.48e-01	7.30e-01	0.987	0.345014	0.340423	248.76	TSPOAP1-AS1	TSPOAP1, SUPT4H1 and RNF43 antisense RNA 1
6827	9.48e-01	7.29e-01	0.992	0.346201	0.343389	249.96	SUPT4H1	SPT4 homolog, DSIF elongation factor subunit
29911	9.48e-01	7.32e-01	1.592	-0.342749	-0.545721	33.18	HOOK2	hook microtubule tethering protein 2
126382	9.48e-01	7.31e-01	1.572	0.343502	0.539832	16.64	NR2C2AP	nuclear receptor 2C2 associated protein
3692	9.48e-01	7.31e-01	1.113	-0.343969	-0.382676	283.2	EIF6	eukaryotic translation initiation factor 6
10291	9.48e-01	7.30e-01	1.479	-0.345108	-0.510548	137.54	SF3A1	splicing factor 3a subunit 1
129138	9.48e-01	7.30e-01	1.59	0.345089	0.548541	42.85	ANKRD54	ankyrin repeat domain 54
23556	9.49e-01	7.32e-01	1.544	0.342167	0.528375	88.64	PIGN	phosphatidylinositol glycan anchor biosynthesis class N
64769	9.49e-01	7.33e-01	1.34	-0.341701	-0.45787	182.15	MEAF6	MYST/Esa1 associated factor 6
51056	9.49e-01	7.33e-01	1.432	-0.341348	-0.488786	193.69	LAP3	leucine aminopeptidase 3
9616	9.50e-01	7.33e-01	1.241	-0.340595	-0.422528	112.42	RNF7	ring finger protein 7
7763	9.50e-01	7.33e-01	1.008	0.340616	0.34351	633.62	ZFAND5	zinc finger AN1-type containing 5
3895	9.50e-01	7.33e-01	1.476	0.340673	0.502977	42.48	KTN1	kinectin 1
22938	9.50e-01	7.34e-01	1.857	-0.340417	-0.632221	58.92	SNW1	SNW domain containing 1
81573	9.50e-01	7.34e-01	1.596	0.340116	0.542957	156.98	ANKRD13C	ankyrin repeat domain 13C
128338	9.50e-01	7.34e-01	1.71	0.339152	0.579988	24.19	DRAM2	DNA damage regulated autophagy modulator 2
5796	9.50e-01	7.35e-01	1.842	-0.339079	-0.624552	51.88	PTPRK	protein tyrosine phosphatase receptor type K
157378	9.50e-01	7.34e-01	1.862	-0.339164	-0.631624	21.32	TMEM65	transmembrane protein 65
5018	9.50e-01	7.35e-01	1.731	0.338943	0.586624	29.68	OXA1L	OXA1L mitochondrial inner membrane protein
122786	9.50e-01	7.35e-01	1.327	0.338744	0.449468	153.83	FRMD6	FERM domain containing 6
10081	9.50e-01	7.35e-01	1.609	0.338761	0.545133	17.41	PDCD7	programmed cell death 7
440434	9.50e-01	7.34e-01	1.308	-0.339445	-0.443845	143.92	NPEPPSP1	NPEPPS pseudogene 1
1534	9.50e-01	7.35e-01	1.429	-0.339017	-0.484489	35.75	CYB561	cytochrome b561
55905	9.50e-01	7.34e-01	1.524	0.339418	0.517252	130.73	RNF114	ring finger protein 114
253461	9.50e-01	7.35e-01	1.545	-0.338194	-0.522375	69.82	ZBTB38	zinc finger and BTB domain containing 38
83939	9.50e-01	7.35e-01	1.716	-0.338267	-0.580316	18.61	EIF2A	eukaryotic translation initiation factor 2A
148206	9.50e-01	7.35e-01	1.373	0.338109	0.464154	23.13	ZNF714	zinc finger protein 714
9710	9.50e-01	7.36e-01	1.559	-0.337568	-0.526389	12.44	GARRE1	granule associated Rac and RHOG effector 1
4236	9.50e-01	7.36e-01	1.828	-0.337186	-0.616504	46.31	MFAP1	microfibril associated protein 1
90678	9.50e-01	7.36e-01	1.612	-0.336922	-0.543196	7.96	LRSAM1	leucine rich repeat and sterile alpha motif containing 1
89941	9.50e-01	7.36e-01	1.426	0.336853	0.480188	54.06	RHOT2	ras homolog family member T2
57572	9.50e-01	7.36e-01	1.651	0.336686	0.556025	29.3	DOCK6	dedicator of cytokinesis 6
1050	9.51e-01	7.37e-01	1.188	-0.336142	-0.399476	53.47	CEBPA	CCAAT enhancer binding protein alpha
6390	9.51e-01	7.41e-01	1.33	0.330231	0.43925	74.12	SDHB	succinate dehydrogenase complex iron sulfur subunit B
1650	9.51e-01	7.43e-01	1.065	-0.327751	-0.349203	132.14	DDOST	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit
57185	9.51e-01	7.41e-01	1.648	-0.330399	-0.544629	20.08	NIPAL3	NIPA like domain containing 3
192670	9.51e-01	7.44e-01	1.582	0.326847	0.51693	154.77	AGO4	argonaute RISC component 4
7389	9.51e-01	7.40e-01	1.375	-0.33135	-0.45573	15.79	UROD	uroporphyrinogen decarboxylase
101060226	9.51e-01	7.42e-01	1.296	-0.329474	-0.426953	37.06	NBPF19	NBPF member 19
4817	9.51e-01	7.42e-01	1.171	-0.328928	-0.38521	60	NIT1	nitrilase 1
116841	9.51e-01	7.44e-01	1.561	-0.326786	-0.50997	35.97	SNAP47	synaptosome associated protein 47
9453	9.51e-01	7.39e-01	1.386	-0.333185	-0.461679	38.78	GGPS1	geranylgeranyl diphosphate synthase 1
150684	9.51e-01	7.41e-01	1.212	0.329998	0.399866	46.92	COMMD1	copper metabolism domain containing 1
26505	9.51e-01	7.39e-01	1.575	-0.332765	-0.52407	28.33	CNNM3	cyclin and CBS domain divalent metal cation transport mediator 3
84910	9.51e-01	7.41e-01	1.726	0.330316	0.570091	111.02	TMEM87B	transmembrane protein 87B
2317	9.51e-01	7.39e-01	1.791	0.333207	0.596715	122.06	FLNB	filamin B
11102	9.51e-01	7.40e-01	1.315	0.331401	0.435681	15.63	RPP14	ribonuclease P/MRP subunit p14
80145	9.51e-01	7.39e-01	1.812	0.333709	0.604542	98.2	THOC7	THO complex subunit 7
2069	9.51e-01	7.38e-01	1.473	-0.334338	-0.492503	148.77	EREG	epiregulin
308	9.51e-01	7.43e-01	1.593	-0.327274	-0.52128	68.19	ANXA5	annexin A5
9848	9.51e-01	7.42e-01	1.762	-0.328751	-0.579389	68.66	MFAP3L	microfibril associated protein 3 like
10299	9.51e-01	7.44e-01	1.386	-0.326851	-0.453045	176.69	MARCHF6	membrane associated ring-CH-type finger 6
57561	9.51e-01	7.39e-01	1.573	-0.333696	-0.524877	179.89	ARRDC3	arrestin domain containing 3
96459	9.51e-01	7.43e-01	1.891	0.327617	0.619383	320.83	FNIP1	folliculin interacting protein 1
51247	9.51e-01	7.38e-01	1.105	0.334855	0.369942	341.74	PAIP2	poly(A) binding protein interacting protein 2
55806	9.51e-01	7.44e-01	1.551	-0.327122	-0.507287	40.99	HR	HR lysine demethylase and nuclear receptor corepressor
5862	9.51e-01	7.43e-01	1.581	0.32726	0.517351	422.38	RAB2A	RAB2A, member RAS oncogene family
79812	9.51e-01	7.41e-01	1.196	0.330529	0.395343	234.2	MMRN2	multimerin 2
53	9.51e-01	7.43e-01	1.532	-0.328382	-0.503198	5.91	ACP2	acid phosphatase 2, lysosomal
196264	9.51e-01	7.42e-01	1.109	-0.328708	-0.364403	484.89	MPZL3	myelin protein zero like 3
3014	9.51e-01	7.38e-01	1.742	0.333888	0.581657	26.39	H2AX	H2A.X variant histone
2288	9.51e-01	7.41e-01	1.658	-0.330585	-0.54805	61.92	FKBP4	FKBP prolyl isomerase 4
113246	9.51e-01	7.41e-01	1.3	-0.329986	-0.428955	230.98	C12orf57	chromosome 12 open reading frame 57
283450	9.51e-01	7.40e-01	1.63	-0.332279	-0.54146	18.58	HECTD4	HECT domain E3 ubiquitin protein ligase 4
55082	9.51e-01	7.44e-01	1.655	-0.327104	-0.541512	34.8	ARGLU1	arginine and glutamate rich 1
4323	9.51e-01	7.39e-01	1.712	-0.333235	-0.570384	50.41	MMP14	matrix metallopeptidase 14
23002	9.51e-01	7.38e-01	1.328	0.334633	0.444478	268.96	DAAM1	dishevelled associated activator of morphogenesis 1
9495	9.51e-01	7.42e-01	1.056	0.328957	0.347242	7.52	AKAP5	A-kinase anchoring protein 5
55727	9.51e-01	7.42e-01	1.765	-0.329315	-0.581268	48.27	BTBD7	BTB domain containing 7
100288615	9.51e-01	7.39e-01	1.458	0.332523	0.484947	86.19	WHAMMP1	WHAMM pseudogene 1
387254	9.51e-01	7.40e-01	0.982	-0.332511	-0.326554	112.18	SLC7A5P2	solute carrier family 7 member 5 pseudogene 2
6662	9.51e-01	7.38e-01	1.48	0.334868	0.495741	392.78	SOX9	SRY-box transcription factor 9
8175	9.51e-01	7.42e-01	1.69	0.32986	0.557452	100.18	SF3A2	splicing factor 3a subunit 2
51343	9.51e-01	7.41e-01	1.912	-0.330818	-0.632597	28.42	FZR1	fizzy and cell division cycle 20 related 1
100131801	9.51e-01	7.42e-01	1.493	-0.329864	-0.49246	151.56	PET100	PET100 cytochrome c oxidase chaperone
3383	9.51e-01	7.39e-01	1.803	-0.333503	-0.601194	88.44	ICAM1	intercellular adhesion molecule 1
439	9.51e-01	7.41e-01	1.327	0.330988	0.439281	99.42	GET3	guided entry of tail-anchored proteins factor 3, ATPase
79852	9.51e-01	7.38e-01	1.437	-0.333991	-0.47998	530.75	EPHX3	epoxide hydrolase 3
29086	9.51e-01	7.39e-01	1.615	-0.332652	-0.537216	112.09	BABAM1	BRISC and BRCA1 A complex member 1
602	9.51e-01	7.40e-01	1.665	0.331546	0.552061	60.33	BCL3	BCL3 transcription coactivator
22809	9.51e-01	7.42e-01	1.318	0.329272	0.43391	79.2	ATF5	activating transcription factor 5
8480	9.51e-01	7.43e-01	1.753	-0.328246	-0.57545	24.15	RAE1	ribonucleic acid export 1
8675	9.51e-01	7.37e-01	1.524	-0.33577	-0.511708	52.8	STX16	syntaxin 16
1522	9.51e-01	7.44e-01	1.577	0.32717	0.515986	110.99	CTSZ	cathepsin Z
254950	9.51e-01	7.42e-01	1.741	0.328785	0.57237	8.06	KRTAP15-1	keratin associated protein 15-1
49854	9.51e-01	7.38e-01	1.423	-0.334721	-0.476255	71.9	ZBTB21	zinc finger and BTB domain containing 21
200315	9.51e-01	7.38e-01	1.66	0.334699	0.555641	199.18	APOBEC3A	apolipoprotein B mRNA editing enzyme catalytic subunit 3A
27351	9.51e-01	7.41e-01	1.229	-0.330566	-0.406179	66.07	DESI1	desumoylating isopeptidase 1
4303	9.51e-01	7.40e-01	1.326	0.332051	0.440377	70.98	FOXO4	forkhead box O4
55700	9.51e-01	7.47e-01	1.26	0.323021	0.407107	145.9	MAP7D1	MAP7 domain containing 1
476	9.51e-01	7.45e-01	1.223	0.325302	0.397986	519.48	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1
8462	9.51e-01	7.45e-01	1.905	-0.324872	-0.618799	78.27	KLF11	KLF transcription factor 11
29890	9.51e-01	7.46e-01	1.733	0.323617	0.560823	13.73	RBM15B	RNA binding motif protein 15B
25976	9.51e-01	7.45e-01	1.554	-0.324767	-0.504576	91.04	TIPARP	TCDD inducible poly(ADP-ribose) polymerase
5982	9.51e-01	7.46e-01	1.477	-0.323467	-0.477868	24.74	RFC2	replication factor C subunit 2
29088	9.51e-01	7.45e-01	1.629	-0.325188	-0.529858	51.55	MRPL15	mitochondrial ribosomal protein L15
11244	9.51e-01	7.46e-01	1.646	0.323442	0.532488	11.53	ZHX1	zinc fingers and homeoboxes 1
90871	9.51e-01	7.45e-01	1.5	-0.32552	-0.488279	132.98	DMAC1	distal membrane arm assembly component 1
2004	9.51e-01	7.46e-01	1.496	0.324369	0.485285	16.01	ELK3	ETS transcription factor ELK3
51367	9.51e-01	7.45e-01	1.675	-0.32534	-0.544783	11.55	POP5	POP5 homolog, ribonuclease P/MRP subunit
80154	9.51e-01	7.46e-01	1.347	0.323774	0.436022	16.45	GOLGA2P10	GOLGA2 pseudogene 10
115939	9.51e-01	7.45e-01	1.427	-0.32518	-0.464186	97.04	TSR3	TSR3 ribosome maturation factor
408050	9.51e-01	7.47e-01	1.299	-0.323034	-0.419513	35.61	NOMO3	NODAL modulator 3
10295	9.51e-01	7.46e-01	1.075	0.323393	0.347598	152.45	BCKDK	branched chain keto acid dehydrogenase kinase
283848	9.51e-01	7.46e-01	1.706	0.323468	0.551736	75.4	CES4A	carboxylesterase 4A
7126	9.51e-01	7.47e-01	1.194	0.323159	0.385947	216.94	TNFAIP1	TNF alpha induced protein 1
126433	9.51e-01	7.47e-01	1.638	0.322978	0.528889	20.43	FBXO27	F-box protein 27
102724159	9.51e-01	7.46e-01	1.561	-0.323492	-0.504967	18.86	LOC102724159	periodic tryptophan protein 2 homolog
55007	9.51e-01	7.46e-01	1.661	-0.324328	-0.538675	9.5	FAM118A	family with sequence similarity 118 member A
5931	9.51e-01	7.44e-01	1.711	-0.326013	-0.557669	55.93	RBBP7	RB binding protein 7, chromatin remodeling factor
6944	9.51e-01	7.47e-01	1.874	0.322131	0.603614	88.01	VPS72	vacuolar protein sorting 72 homolog
25819	9.51e-01	7.47e-01	1.42	-0.322488	-0.457878	20.74	NOCT	nocturnin
54942	9.51e-01	7.48e-01	1.568	-0.321176	-0.503579	19.53	ABITRAM	actin binding transcription modulator
3945	9.51e-01	7.48e-01	1.622	0.321167	0.521049	24.66	LDHB	lactate dehydrogenase B
51699	9.51e-01	7.48e-01	1.108	-0.321609	-0.356248	93.93	VPS29	VPS29 retromer complex component
7174	9.51e-01	7.48e-01	1.39	0.321784	0.447192	70.14	TPP2	tripeptidyl peptidase 2
23588	9.51e-01	7.48e-01	1.308	0.321752	0.420714	109.62	KLHDC2	kelch domain containing 2
10640	9.51e-01	7.48e-01	1.607	0.321056	0.515807	52.97	EXOC5	exocyst complex component 5
55556	9.51e-01	7.48e-01	1.545	-0.321508	-0.496799	21.76	ENOSF1	enolase superfamily member 1
54815	9.51e-01	7.48e-01	1.287	0.321265	0.41352	201.28	GATAD2A	GATA zinc finger domain containing 2A
9935	9.51e-01	7.48e-01	1.316	0.32108	0.422619	54.26	MAFB	MAF bZIP transcription factor B
10346	9.51e-01	7.48e-01	1.743	-0.320733	-0.559042	15.76	TRIM22	tripartite motif containing 22
9913	9.52e-01	7.49e-01	1.636	-0.32031	-0.524164	24.34	SUPT7L	SPT7 like, STAGA complex subunit gamma
23398	9.52e-01	7.49e-01	1.771	0.319862	0.566627	69.33	PPWD1	peptidylprolyl isomerase domain and WD repeat containing 1
7786	9.52e-01	7.49e-01	1.458	0.319299	0.465457	4.44	MAP3K12	mitogen-activated protein kinase kinase kinase 12
9516	9.52e-01	7.49e-01	1.057	-0.319426	-0.337699	573.06	LITAF	lipopolysaccharide induced TNF factor
3607	9.52e-01	7.49e-01	1.612	0.319626	0.515086	12.91	FOXK2	forkhead box K2
1647	9.52e-01	7.50e-01	1.459	0.318856	0.465329	43.33	GADD45A	growth arrest and DNA damage inducible alpha
100128731	9.53e-01	7.52e-01	1.187	-0.316412	-0.375463	169.7	OST4	oligosaccharyltransferase complex subunit 4, non-catalytic
2181	9.53e-01	7.52e-01	1.799	-0.316464	-0.569376	37.75	ACSL3	acyl-CoA synthetase long chain family member 3
55171	9.53e-01	7.51e-01	1.654	-0.317579	-0.525271	23.29	TBCCD1	TBCC domain containing 1
79888	9.53e-01	7.51e-01	2.084	-0.317933	-0.662494	277.84	LPCAT1	lysophosphatidylcholine acyltransferase 1
8329	9.53e-01	7.51e-01	1.077	0.317717	0.342255	36.89	H2AC13	H2A clustered histone 13
81932	9.53e-01	7.51e-01	1.721	0.316855	0.545404	20.11	HDHD3	haloacid dehalogenase like hydrolase domain containing 3
10673	9.53e-01	7.52e-01	1.437	-0.316376	-0.45462	6.89	TNFSF13B	TNF superfamily member 13b
4642	9.53e-01	7.51e-01	1.351	0.316821	0.428056	126.31	MYO1D	myosin ID
3927	9.53e-01	7.52e-01	1.355	-0.316233	-0.428394	145.35	LASP1	LIM and SH3 protein 1
9663	9.53e-01	7.50e-01	1.754	0.318012	0.557767	92.45	LPIN2	lipin 2
64748	9.53e-01	7.51e-01	2.013	-0.316858	-0.637719	47.46	PLPPR2	phospholipid phosphatase related 2
994	9.53e-01	7.52e-01	1.334	-0.316214	-0.421884	5.76	CDC25B	cell division cycle 25B
7327	9.53e-01	7.51e-01	1.488	-0.317361	-0.472098	140.85	UBE2G2	ubiquitin conjugating enzyme E2 G2
6303	9.53e-01	7.52e-01	1.127	0.316097	0.35631	2231.41	SAT1	spermidine/spermine N1-acetyltransferase 1
254065	9.53e-01	7.51e-01	1.614	0.317333	0.512142	27.96	BRWD3	bromodomain and WD repeat domain containing 3
11079	9.53e-01	7.53e-01	1.375	-0.31407	-0.431714	82.91	RER1	retention in endoplasmic reticulum sorting receptor 1
91544	9.53e-01	7.53e-01	1.515	0.314365	0.476325	14.93	UBXN11	UBX domain protein 11
79717	9.53e-01	7.53e-01	1.438	-0.314107	-0.451604	47.18	PPCS	phosphopantothenoylcysteine synthetase
7779	9.53e-01	7.53e-01	1.425	0.314469	0.44799	237.71	SLC30A1	solute carrier family 30 member 1
6787	9.53e-01	7.53e-01	1.369	-0.314436	-0.430385	13.97	NEK4	NIMA related kinase 4
2051	9.53e-01	7.53e-01	1.496	-0.314625	-0.470813	78.92	EPHB6	EPH receptor B6
8733	9.53e-01	7.53e-01	1.409	-0.314201	-0.442629	65.86	GPAA1	glycosylphosphatidylinositol anchor attachment 1
9414	9.53e-01	7.53e-01	1.226	-0.314994	-0.386131	111.35	TJP2	tight junction protein 2
9101	9.53e-01	7.53e-01	0.94	0.314725	0.295893	30.84	USP8	ubiquitin specific peptidase 8
5822	9.53e-01	7.52e-01	1.561	-0.315558	-0.492604	18.79	PWP2	PWP2 small subunit processome component
79680	9.53e-01	7.53e-01	1.074	-0.315331	-0.338605	39.14	RTL10	retrotransposon Gag like 10
6275	9.53e-01	7.54e-01	1.334	-0.31352	-0.418329	568.04	S100A4	S100 calcium binding protein A4
440498	9.53e-01	7.54e-01	1.397	-0.313542	-0.438017	143.79	HSBP1L1	heat shock factor binding protein 1 like 1
677798	9.53e-01	7.54e-01	1.037	0.313076	0.324794	755.28	SNORA9	small nucleolar RNA, H/ACA box 9
56850	9.53e-01	7.54e-01	1.682	0.312935	0.526314	23.66	GRIPAP1	GRIP1 associated protein 1
1952	9.53e-01	7.55e-01	1.882	-0.312484	-0.587975	94.78	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2
953	9.53e-01	7.55e-01	1.606	0.312333	0.501522	56.79	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1
2531	9.54e-01	7.55e-01	1.385	-0.311882	-0.431989	47.79	KDSR	3-ketodihydrosphingosine reductase
55621	9.54e-01	7.55e-01	1.782	-0.311892	-0.555754	47.26	TRMT1	tRNA methyltransferase 1
4199	9.54e-01	7.56e-01	1.542	-0.311374	-0.480284	113.53	ME1	malic enzyme 1
654816	9.54e-01	7.55e-01	1.596	-0.31167	-0.497477	386.76	NCF1B	neutrophil cytosolic factor 1B pseudogene
402483	9.54e-01	7.55e-01	1.258	0.311463	0.391694	164.45	LINC01000	long intergenic non-protein coding RNA 1000
337974	9.54e-01	7.56e-01	1.298	0.310785	0.403533	858.18	KRTAP19-7	keratin associated protein 19-7
257364	9.54e-01	7.56e-01	1.857	-0.310491	-0.576512	26.01	SNX33	sorting nexin 33
51115	9.54e-01	7.57e-01	1.726	-0.309742	-0.534506	25.66	RMDN1	regulator of microtubule dynamics 1
84811	9.54e-01	7.57e-01	1.8	0.309894	0.557708	12.6	BUD13	BUD13 homolog
22901	9.54e-01	7.57e-01	1.067	0.309983	0.330629	111.29	ARSG	arylsulfatase G
116540	9.55e-01	7.57e-01	1.928	0.309031	0.595854	307.4	MRPL53	mitochondrial ribosomal protein L53
90379	9.55e-01	7.57e-01	1.363	-0.308935	-0.421081	9.67	DCAF15	DDB1 and CUL4 associated factor 15
55450	9.55e-01	7.58e-01	1.1	0.30826	0.339155	74.18	CAMK2N1	calcium/calmodulin dependent protein kinase II inhibitor 1
2673	9.55e-01	7.58e-01	1.19	0.308128	0.366646	37.76	GFPT1	glutamine--fructose-6-phosphate transaminase 1
5111	9.55e-01	7.58e-01	1.948	0.308209	0.600397	65.93	PCNA	proliferating cell nuclear antigen
102723553	9.55e-01	7.58e-01	1.504	0.308313	0.463643	18.81	LOC102723553	small integral membrane protein 11B
6839	9.55e-01	7.58e-01	1.721	0.307576	0.529289	10.65	SUV39H1	SUV39H1 histone lysine methyltransferase
8560	9.56e-01	7.60e-01	1.742	-0.306003	-0.533102	144.96	DEGS1	delta 4-desaturase, sphingolipid 1
86	9.56e-01	7.61e-01	1.799	-0.304698	-0.54821	18.84	ACTL6A	actin like 6A
654254	9.56e-01	7.61e-01	1.221	0.304234	0.371591	7.59	ZNF732	zinc finger protein 732
2289	9.56e-01	7.60e-01	1.52	0.305886	0.464804	18.24	FKBP5	FKBP prolyl isomerase 5
246721	9.56e-01	7.60e-01	0.963	-0.305061	-0.293765	180.87	POLR2J2	RNA polymerase II subunit J2
734	9.56e-01	7.59e-01	1.793	0.30701	0.550338	52.42	OSGIN2	oxidative stress induced growth inhibitor family member 2
55662	9.56e-01	7.59e-01	1.227	-0.306337	-0.375918	112.95	HIF1AN	hypoxia inducible factor 1 subunit alpha inhibitor
119548	9.56e-01	7.61e-01	1.657	-0.304781	-0.50501	188.76	PNLIPRP3	pancreatic lipase related protein 3
572	9.56e-01	7.59e-01	1.534	0.306675	0.470382	93	BAD	BCL2 associated agonist of cell death
10938	9.56e-01	7.60e-01	1.298	-0.306045	-0.397306	533.53	EHD1	EH domain containing 1
283130	9.56e-01	7.61e-01	1.463	0.304155	0.444979	15.9	SLC25A45	solute carrier family 25 member 45
9092	9.56e-01	7.60e-01	1.333	-0.305038	-0.406767	16.92	SART1	spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP
112937	9.56e-01	7.60e-01	1.62	0.30563	0.495065	8.45	GLB1L3	galactosidase beta 1 like 3
10845	9.56e-01	7.59e-01	1.299	-0.306682	-0.398298	232.82	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit X
22928	9.56e-01	7.61e-01	1.493	-0.304798	-0.454922	135.13	SEPHS2	selenophosphate synthetase 2
409	9.56e-01	7.61e-01	1.365	0.304555	0.415624	1104.46	ARRB2	arrestin beta 2
444882	9.56e-01	7.61e-01	1.01	0.304531	0.30771	70.9	IGFL4	IGF like family member 4
64773	9.56e-01	7.61e-01	1.651	-0.304559	-0.502805	15.25	PCED1A	PC-esterase domain containing 1A
29781	9.56e-01	7.61e-01	1.277	-0.304419	-0.388785	42.24	NCAPH2	non-SMC condensin II complex subunit H2
677811	9.56e-01	7.62e-01	1.366	-0.303451	-0.414377	131.54	SNORA28	small nucleolar RNA, H/ACA box 28
107984138	9.56e-01	7.62e-01	1.634	-0.303439	-0.495775	4.97	LOC107984138	replaced by ID 100506060
26234	9.56e-01	7.62e-01	1.471	-0.302804	-0.445455	219.01	FBXL5	F-box and leucine rich repeat protein 5
4094	9.56e-01	7.62e-01	1.724	-0.303036	-0.522478	23.8	MAF	MAF bZIP transcription factor
2896	9.56e-01	7.62e-01	1.256	0.30286	0.380521	502.13	GRN	granulin precursor
57614	9.56e-01	7.62e-01	1.266	-0.30267	-0.383319	61.64	RELCH	RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing
