ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
5641	9.26e-01	7.05e-01	-0.3792209	-6.00248	-3.18e-02	TRIM69	tripartite motif containing 69
4122	9.26e-01	7.05e-01	-0.3792025	-6.00249	-2.32e-02	BATF2	basic leucine zipper ATF-like transcription factor 2
40730	9.26e-01	7.05e-01	-0.3791459	-6.00251	-1.03e-02	PDX1	pancreatic and duodenal homeobox 1
25375	9.26e-01	7.05e-01	0.379124	-6.00252	1.08e-02		
40135	9.26e-01	7.05e-01	0.3791198	-6.00252	3.64e-02	VCY	variable charge, Y-linked
17351	9.26e-01	7.05e-01	-0.3790984	-6.00253	-1.87e-02	TBCE	tubulin folding cofactor E
4419	9.26e-01	7.05e-01	0.3790673	-6.00254	1.81e-02	SERF1A	small EDRK-rich factor 1A
28567	9.26e-01	7.05e-01	-0.3790585	-6.00254	-1.49e-02	ADAT3	adenosine deaminase, tRNA specific 3
12592	9.26e-01	7.05e-01	0.3790545	-6.00254	1.80e-02	HNRNPA1L2	heterogeneous nuclear ribonucleoprotein A1-like 2
35054	9.26e-01	7.05e-01	0.3789833	-6.00257	1.37e-02		
30187	9.26e-01	7.05e-01	0.3789291	-6.00259	1.44e-02		
28032	9.26e-01	7.05e-01	-0.3787964	-6.00264	-4.40e-02	CLIC5	chloride intracellular channel 5
6987	9.26e-01	7.05e-01	-0.3787835	-6.00264	-2.62e-02	TRIM28	tripartite motif containing 28
36991	9.26e-01	7.05e-01	0.3787669	-6.00265	1.90e-02	RMND1	required for meiotic nuclear division 1 homolog
32533	9.26e-01	7.05e-01	-0.3787386	-6.00266	-1.76e-02	PPP1R18	protein phosphatase 1 regulatory subunit 18
2415	9.26e-01	7.05e-01	-0.3787283	-6.00266	-1.80e-02		
6193	9.26e-01	7.05e-01	-0.3787003	-6.00267	-1.10e-02	CHMP7	charged multivesicular body protein 7
7206	9.26e-01	7.05e-01	-0.3786898	-6.00268	-8.84e-03		
11574	9.26e-01	7.05e-01	-0.3786783	-6.00268	-1.42e-02	RBM8A	RNA binding motif protein 8A
35351	9.26e-01	7.05e-01	-0.3786576	-6.00269	-9.87e-03	C1orf52	chromosome 1 open reading frame 52
43389	9.26e-01	7.05e-01	-0.3786347	-6.0027	-2.41e-02	PTCH2	patched 2
41663	9.26e-01	7.05e-01	-0.3786138	-6.0027	-2.54e-02	RAB11FIP5	RAB11 family interacting protein 5
7124	9.26e-01	7.05e-01	-0.3786101	-6.0027	-1.42e-02		
16728	9.26e-01	7.06e-01	0.3785936	-6.00271	8.40e-03	XG	Xg blood group
21915	9.26e-01	7.06e-01	0.3785873	-6.00271	4.54e-02		
10762	9.26e-01	7.06e-01	0.3785709	-6.00272	1.26e-02	HELQ	helicase, POLQ-like
43831	9.26e-01	7.06e-01	-0.3785065	-6.00274	-7.44e-02		
42364	9.26e-01	7.06e-01	0.378481	-6.00275	1.73e-02		
18838	9.26e-01	7.06e-01	0.3784298	-6.00277	1.82e-02		
10332	9.26e-01	7.06e-01	-0.3784245	-6.00277	-2.05e-02	PDXK	pyridoxal (pyridoxine, vitamin B6) kinase
38939	9.26e-01	7.06e-01	0.3783325	-6.0028	1.43e-02		
3922	9.26e-01	7.06e-01	-0.3782235	-6.00284	-2.24e-02	DRAIC	downregulated RNA in cancer, inhibitor of cell invasion and migration
6814	9.26e-01	7.06e-01	-0.3782218	-6.00284	-2.03e-02	IPO8	importin 8
41238	9.26e-01	7.06e-01	-0.3782166	-6.00285	-2.07e-02	MCM2	minichromosome maintenance complex component 2
26788	9.26e-01	7.06e-01	0.3781999	-6.00285	1.34e-02	ARC	activity regulated cytoskeleton associated protein
22917	9.26e-01	7.06e-01	0.3781782	-6.00286	2.07e-02	SMARCAD1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1
42388	9.26e-01	7.06e-01	-0.3781444	-6.00287	-8.27e-03	ZNF599	zinc finger protein 599
35479	9.26e-01	7.06e-01	0.3780928	-6.00289	1.37e-02	MDM4	MDM4, p53 regulator
34050	9.26e-01	7.06e-01	0.3780705	-6.0029	1.79e-02	ARMCX2	armadillo repeat containing, X-linked 2
34340	9.26e-01	7.06e-01	-0.3780663	-6.0029	-1.64e-02	MIS18A	MIS18 kinetochore protein A
22775	9.26e-01	7.06e-01	0.3780282	-6.00291	1.90e-02	IFNGR2	interferon gamma receptor 2 (interferon gamma transducer 1)
17264	9.26e-01	7.06e-01	-0.3779871	-6.00293	-1.44e-02	ZMYM5	zinc finger MYM-type containing 5
4705	9.26e-01	7.06e-01	-0.3779848	-6.00293	-1.32e-02	PTH2R	parathyroid hormone 2 receptor
10961	9.26e-01	7.06e-01	0.3779786	-6.00293	1.97e-02	DTNA	dystrobrevin alpha
44502	9.26e-01	7.06e-01	-0.3779781	-6.00293	-1.01e-02		
28725	9.26e-01	7.06e-01	-0.3779711	-6.00293	-1.72e-02	AFTPH	aftiphilin
13321	9.26e-01	7.06e-01	0.3779045	-6.00296	2.12e-02	WDFY1	WD repeat and FYVE domain containing 1
714	9.26e-01	7.06e-01	-0.377896	-6.00296	-1.62e-02	MARCH3	membrane associated ring-CH-type finger 3
17342	9.26e-01	7.06e-01	0.3778695	-6.00297	1.32e-02	RBBP9	RB binding protein 9, serine hydrolase
18058	9.26e-01	7.06e-01	-0.3778417	-6.00298	-6.73e-02	IL18RAP	interleukin 18 receptor accessory protein
35620	9.26e-01	7.06e-01	0.3778375	-6.00298	2.70e-02	EPS8L1	EPS8 like 1
20895	9.27e-01	7.06e-01	0.3777433	-6.00302	9.80e-03		
1030	9.27e-01	7.06e-01	-0.3776567	-6.00305	-2.23e-02	NBPF22P	neuroblastoma breakpoint family member 22, pseudogene
8537	9.27e-01	7.06e-01	-0.3776363	-6.00305	-1.14e-02	RAD54B	RAD54 homolog B (S. cerevisiae)
44618	9.27e-01	7.06e-01	0.3776251	-6.00306	1.20e-02		
14902	9.27e-01	7.06e-01	-0.3775728	-6.00308	-2.02e-02	MCMBP	minichromosome maintenance complex binding protein
35871	9.27e-01	7.06e-01	-0.3775596	-6.00308	-1.84e-02		
23577	9.27e-01	7.06e-01	0.3775238	-6.0031	2.36e-02		
6516	9.27e-01	7.06e-01	-0.3775128	-6.0031	-2.45e-02	PLXNA2	plexin A2
39147	9.27e-01	7.06e-01	-0.3774681	-6.00312	-4.10e-02	COL16A1	collagen type XVI alpha 1 chain
38827	9.27e-01	7.06e-01	-0.3774619	-6.00312	-1.75e-02	NOC3L	NOC3 like DNA replication regulator
44059	9.27e-01	7.06e-01	-0.3774158	-6.00313	-1.82e-02	IPO8	importin 8
26507	9.27e-01	7.06e-01	-0.3772608	-6.00319	-1.74e-02	MRPL54	mitochondrial ribosomal protein L54
32478	9.27e-01	7.07e-01	-0.3771621	-6.00323	-1.86e-02		
15069	9.27e-01	7.07e-01	0.3770263	-6.00327	4.63e-02	FYN	FYN proto-oncogene, Src family tyrosine kinase
22048	9.27e-01	7.07e-01	-0.3769782	-6.00329	-1.55e-02		
16355	9.27e-01	7.07e-01	-0.3769676	-6.0033	-1.59e-02	CRCP	CGRP receptor component
30668	9.27e-01	7.07e-01	-0.3768989	-6.00332	-1.27e-02		
15328	9.27e-01	7.07e-01	-0.3768691	-6.00333	-1.36e-02	BMP7	bone morphogenetic protein 7
44961	9.27e-01	7.07e-01	0.3768068	-6.00335	1.17e-02		
42963	9.27e-01	7.07e-01	0.3767624	-6.00337	1.09e-02		
27999	9.27e-01	7.07e-01	0.376717	-6.00339	1.51e-02	UBE2I	ubiquitin conjugating enzyme E2 I
13250	9.27e-01	7.07e-01	0.3767077	-6.00339	1.36e-02		
28535	9.27e-01	7.07e-01	0.3766868	-6.0034	1.66e-02	SCD5	stearoyl-CoA desaturase 5
13832	9.27e-01	7.07e-01	-0.3765852	-6.00343	-3.14e-02		
17782	9.27e-01	7.07e-01	-0.376578	-6.00344	-1.18e-02		
44106	9.27e-01	7.07e-01	-0.3765603	-6.00344	-1.63e-02		
35483	9.27e-01	7.07e-01	0.3765139	-6.00346	1.51e-02	SLC4A4	solute carrier family 4 member 4
26465	9.27e-01	7.07e-01	-0.3764414	-6.00348	-2.46e-02	CCND2	cyclin D2
20240	9.27e-01	7.07e-01	-0.3764383	-6.00349	-3.72e-02	TLR2	toll like receptor 2
22136	9.27e-01	7.07e-01	0.3763747	-6.00351	1.23e-02		
36839	9.27e-01	7.07e-01	0.3763625	-6.00351	9.33e-03		
33667	9.27e-01	7.07e-01	-0.3763367	-6.00352	-3.45e-02	LCE1A	late cornified envelope 1A
11290	9.27e-01	7.07e-01	0.3763319	-6.00352	1.76e-02	SRP54	signal recognition particle 54
25346	9.27e-01	7.07e-01	0.3763131	-6.00353	1.58e-02		
17647	9.27e-01	7.07e-01	-0.3762454	-6.00355	-1.58e-02	LOC101927021	uncharacterized LOC101927021
10556	9.27e-01	7.07e-01	-0.3762087	-6.00357	-3.18e-02		
41973	9.27e-01	7.07e-01	-0.3762043	-6.00357	-2.32e-02	TCF19	transcription factor 19
34856	9.27e-01	7.07e-01	-0.3761245	-6.0036	-2.29e-02		
9034	9.27e-01	7.07e-01	-0.3761233	-6.0036	-1.15e-02		
27360	9.27e-01	7.07e-01	0.376075	-6.00362	2.20e-02	TMUB1	transmembrane and ubiquitin like domain containing 1
366	9.27e-01	7.07e-01	-0.3760307	-6.00363	-2.00e-02		
2849	9.27e-01	7.07e-01	-0.3760136	-6.00364	-1.84e-02	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2
33112	9.27e-01	7.07e-01	-0.3759862	-6.00365	-1.42e-02		
37640	9.27e-01	7.07e-01	-0.3759673	-6.00365	-1.86e-02		
20810	9.27e-01	7.07e-01	-0.3759574	-6.00366	-9.12e-03	CFTR	cystic fibrosis transmembrane conductance regulator
8690	9.27e-01	7.08e-01	0.3758543	-6.00369	1.14e-02		
35927	9.27e-01	7.08e-01	0.3758209	-6.00371	1.01e-02	NCKAP5	NCK associated protein 5
16781	9.27e-01	7.08e-01	-0.3757423	-6.00373	-8.18e-03	RNF32	ring finger protein 32
31121	9.27e-01	7.08e-01	-0.375686	-6.00376	-3.85e-02		
31299	9.27e-01	7.08e-01	0.3756834	-6.00376	1.80e-02	ZNF75D	zinc finger protein 75D
42381	9.27e-01	7.08e-01	0.3756672	-6.00376	8.41e-03		
11192	9.27e-01	7.08e-01	0.3755616	-6.0038	1.01e-02	FAM46B	family with sequence similarity 46 member B
18114	9.27e-01	7.08e-01	-0.3754624	-6.00384	-1.27e-02	MRPS18B	mitochondrial ribosomal protein S18B
28424	9.27e-01	7.08e-01	0.3754474	-6.00384	2.93e-02	TRIM6	tripartite motif containing 6
13154	9.27e-01	7.08e-01	-0.3754104	-6.00385	-1.55e-02		
13414	9.27e-01	7.08e-01	-0.3753581	-6.00387	-1.10e-02	LRRC47	leucine rich repeat containing 47
29241	9.27e-01	7.08e-01	0.375286	-6.0039	1.24e-02		
21110	9.27e-01	7.08e-01	-0.3752481	-6.00391	-2.04e-02	LAMP2	lysosomal associated membrane protein 2
12358	9.27e-01	7.08e-01	-0.3752078	-6.00393	-2.29e-02	ACTN1	actinin alpha 1
34149	9.27e-01	7.08e-01	0.3751946	-6.00393	1.98e-02	PPIAP30	peptidylprolyl isomerase A pseudogene 30
13137	9.27e-01	7.08e-01	0.3751728	-6.00394	9.86e-03	CEP76	centrosomal protein 76
18284	9.27e-01	7.08e-01	-0.3751306	-6.00395	-9.68e-03	CDK2	cyclin dependent kinase 2
29996	9.27e-01	7.08e-01	-0.3750766	-6.00397	-1.28e-02	CNBP	CCHC-type zinc finger nucleic acid binding protein
17955	9.27e-01	7.08e-01	-0.3750334	-6.00399	-3.37e-02	TMEM40	transmembrane protein 40
17373	9.27e-01	7.08e-01	-0.3750067	-6.004	-8.48e-03	DEFB119	defensin beta 119
7588	9.27e-01	7.08e-01	0.3749931	-6.004	2.07e-02	LOC100506990	uncharacterized LOC100506990
20952	9.27e-01	7.08e-01	-0.3749614	-6.00401	-1.31e-02	COQ9	coenzyme Q9
25092	9.27e-01	7.08e-01	-0.3749584	-6.00402	-1.63e-02	EP300	E1A binding protein p300
39858	9.27e-01	7.08e-01	0.374956	-6.00402	1.39e-02	SPATA25	spermatogenesis associated 25
34844	9.27e-01	7.08e-01	0.3748995	-6.00404	3.42e-02	MT1H	metallothionein 1H
35253	9.27e-01	7.08e-01	-0.3748598	-6.00405	-1.40e-02	ARL6IP4	ADP ribosylation factor like GTPase 6 interacting protein 4
17880	9.27e-01	7.08e-01	-0.3747359	-6.00409	-1.22e-02	MAN1A2	mannosidase alpha class 1A member 2
42967	9.27e-01	7.08e-01	-0.3746474	-6.00413	-1.08e-02	SYNPO2L	synaptopodin 2 like
15906	9.27e-01	7.08e-01	-0.374616	-6.00414	-9.63e-03	MSRB3	methionine sulfoxide reductase B3
43267	9.27e-01	7.08e-01	0.3746013	-6.00414	1.93e-02		
18625	9.27e-01	7.09e-01	-0.3745453	-6.00416	-1.65e-02	SBNO1	strawberry notch homolog 1
38398	9.27e-01	7.09e-01	-0.3745195	-6.00417	-1.15e-02		
26766	9.27e-01	7.09e-01	-0.3745	-6.00418	-2.02e-02	MAPK3	mitogen-activated protein kinase 3
25292	9.27e-01	7.09e-01	0.3744833	-6.00418	1.45e-02	AIPL1	aryl hydrocarbon receptor interacting protein like 1
27491	9.27e-01	7.09e-01	0.3744274	-6.0042	5.65e-02	IGHM	immunoglobulin heavy constant mu
10191	9.27e-01	7.09e-01	-0.3743974	-6.00422	-1.00e-02		
6497	9.27e-01	7.09e-01	0.374385	-6.00422	1.91e-02		
11547	9.27e-01	7.09e-01	-0.3743355	-6.00424	-5.42e-02		
45027	9.27e-01	7.09e-01	0.3743241	-6.00424	1.90e-02	GHRL	ghrelin/obestatin prepropeptide
37832	9.27e-01	7.09e-01	0.3743089	-6.00425	9.61e-03		
44143	9.27e-01	7.09e-01	-0.3743076	-6.00425	-1.01e-02	DEFA5	defensin alpha 5
14086	9.27e-01	7.09e-01	0.3743045	-6.00425	1.59e-02	NAA11	N(alpha)-acetyltransferase 11, NatA catalytic subunit
29069	9.27e-01	7.09e-01	-0.3743036	-6.00425	-1.37e-02	SRSF10	serine and arginine rich splicing factor 10
38805	9.27e-01	7.09e-01	0.374259	-6.00426	1.20e-02	HOXC11	homeobox C11
28090	9.27e-01	7.09e-01	-0.3742434	-6.00427	-1.76e-02		
40327	9.27e-01	7.09e-01	-0.374233	-6.00427	-1.20e-02		
3924	9.27e-01	7.09e-01	-0.3742177	-6.00428	-1.48e-02	RHD	Rh blood group D antigen
10188	9.27e-01	7.09e-01	0.3742154	-6.00428	1.75e-02		
8573	9.27e-01	7.09e-01	-0.3741984	-6.00429	-1.51e-02	TBL1XR1	transducin (beta)-like 1 X-linked receptor 1
13453	9.27e-01	7.09e-01	-0.3741691	-6.0043	-2.12e-02	SGCB	sarcoglycan beta
27132	9.28e-01	7.09e-01	-0.3740992	-6.00432	-1.37e-02	CCDC171	coiled-coil domain containing 171
4669	9.28e-01	7.09e-01	0.3740012	-6.00436	2.20e-02	AKT1	AKT serine/threonine kinase 1
35626	9.28e-01	7.09e-01	0.3739947	-6.00436	1.96e-02		
16946	9.28e-01	7.09e-01	0.3739868	-6.00436	1.55e-02	TMX3	thioredoxin related transmembrane protein 3
12878	9.28e-01	7.09e-01	-0.3739487	-6.00438	-1.60e-02		
42295	9.28e-01	7.09e-01	-0.3739076	-6.00439	-8.55e-03	BVES	blood vessel epicardial substance
8396	9.28e-01	7.09e-01	-0.3738569	-6.00441	-7.83e-03	MFAP2	microfibrillar associated protein 2
38984	9.28e-01	7.09e-01	-0.3738549	-6.00441	-4.01e-02	C2CD4A	C2 calcium dependent domain containing 4A
41272	9.28e-01	7.09e-01	0.3738328	-6.00442	4.28e-02	LIPA	lipase A, lysosomal acid type
33141	9.28e-01	7.09e-01	-0.3738267	-6.00442	-1.68e-02		
29667	9.28e-01	7.09e-01	0.3737471	-6.00445	1.66e-02	PIAS1	protein inhibitor of activated STAT 1
18813	9.28e-01	7.09e-01	-0.373712	-6.00446	-9.71e-03		
38686	9.28e-01	7.09e-01	-0.3737038	-6.00446	-1.25e-02		
18845	9.28e-01	7.09e-01	0.3735958	-6.0045	1.33e-02	FGF8	fibroblast growth factor 8
3734	9.28e-01	7.09e-01	-0.3735456	-6.00452	-9.34e-03		
23656	9.28e-01	7.09e-01	-0.3735363	-6.00452	-2.65e-02	RTBDN	retbindin
10899	9.28e-01	7.09e-01	-0.3735121	-6.00453	-1.92e-02		
28275	9.28e-01	7.09e-01	0.3734735	-6.00454	2.03e-02	ASNA1	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)
39509	9.28e-01	7.09e-01	0.3734653	-6.00455	6.09e-02	CD96	CD96 molecule
17080	9.28e-01	7.09e-01	0.3734395	-6.00456	1.86e-02	ACSF3	acyl-CoA synthetase family member 3
5168	9.28e-01	7.09e-01	-0.3733859	-6.00458	-2.98e-02	ARHGAP22	Rho GTPase activating protein 22
11375	9.28e-01	7.09e-01	-0.3733846	-6.00458	-1.99e-02	UCN	urocortin
27802	9.28e-01	7.09e-01	-0.3733569	-6.00459	-1.31e-02	PDLIM3	PDZ and LIM domain 3
41598	9.28e-01	7.09e-01	-0.3732956	-6.00461	-8.57e-03		
29050	9.28e-01	7.09e-01	0.3732731	-6.00462	1.37e-02		
38642	9.28e-01	7.09e-01	0.3732661	-6.00462	1.14e-02		
28876	9.28e-01	7.09e-01	-0.3732616	-6.00462	-2.68e-02	TMEM123	transmembrane protein 123
3706	9.28e-01	7.09e-01	-0.373227	-6.00463	-1.96e-02	ADGRL2	adhesion G protein-coupled receptor L2
5894	9.28e-01	7.10e-01	-0.373196	-6.00464	-1.26e-02	STRIP2	striatin interacting protein 2
2975	9.28e-01	7.10e-01	-0.3731874	-6.00465	-1.38e-02	OR7G3	olfactory receptor family 7 subfamily G member 3
37512	9.28e-01	7.10e-01	0.3731739	-6.00465	1.27e-02	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1
891	9.28e-01	7.10e-01	0.3731603	-6.00466	1.69e-02	GAPDH	glyceraldehyde-3-phosphate dehydrogenase
40606	9.28e-01	7.10e-01	0.3731426	-6.00466	2.02e-02	UGGT2	UDP-glucose glycoprotein glucosyltransferase 2
16563	9.28e-01	7.10e-01	-0.3731332	-6.00467	-1.55e-02	SOD1	superoxide dismutase 1, soluble
43481	9.28e-01	7.10e-01	-0.3730682	-6.00469	-1.63e-02	LAPTM5	lysosomal protein transmembrane 5
5097	9.28e-01	7.10e-01	-0.3730469	-6.0047	-2.36e-02	HIPK1	homeodomain interacting protein kinase 1
40144	9.28e-01	7.10e-01	-0.3729625	-6.00473	-1.64e-02	UBAC2	UBA domain containing 2
44803	9.28e-01	7.10e-01	-0.3729253	-6.00474	-1.15e-02		
12439	9.28e-01	7.10e-01	0.3729007	-6.00475	1.94e-02	ZNF818P	zinc finger protein 818, pseudogene
39842	9.28e-01	7.10e-01	-0.3728662	-6.00476	-1.36e-02	VAMP8	vesicle associated membrane protein 8
11352	9.28e-01	7.10e-01	-0.3728615	-6.00476	-1.72e-02	EIF5B	eukaryotic translation initiation factor 5B
665	9.28e-01	7.10e-01	0.3728442	-6.00477	1.26e-02	RC3H2	ring finger and CCCH-type domains 2
22645	9.28e-01	7.10e-01	-0.3728345	-6.00477	-1.98e-02	SMIM1	small integral membrane protein 1 (Vel blood group)
22384	9.28e-01	7.10e-01	-0.3727632	-6.0048	-1.47e-02	POLR3D	RNA polymerase III subunit D
41267	9.28e-01	7.10e-01	0.3727607	-6.0048	1.34e-02	CAPN5	calpain 5
30585	9.28e-01	7.10e-01	-0.3727444	-6.0048	-1.36e-02	SOX7	SRY-box 7
18320	9.28e-01	7.10e-01	0.3726708	-6.00483	2.92e-02		
18092	9.28e-01	7.10e-01	-0.3726447	-6.00484	-1.46e-02	TMEM208	transmembrane protein 208
32569	9.28e-01	7.10e-01	-0.3726441	-6.00484	-1.46e-02	GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
6668	9.28e-01	7.10e-01	0.3725454	-6.00487	2.04e-02	CASP1	caspase 1
26604	9.28e-01	7.10e-01	-0.3724561	-6.00491	-1.54e-02	LIG3	DNA ligase 3
19846	9.28e-01	7.10e-01	0.3724482	-6.00491	2.13e-02	CEP44	centrosomal protein 44
10034	9.28e-01	7.10e-01	-0.3724203	-6.00492	-1.65e-02	SIN3A	SIN3 transcription regulator family member A
28700	9.28e-01	7.10e-01	-0.3723577	-6.00494	-1.12e-02	CCDC70	coiled-coil domain containing 70
7786	9.28e-01	7.10e-01	-0.3723439	-6.00495	-2.66e-02		
826	9.28e-01	7.10e-01	0.3723405	-6.00495	2.68e-02	RBAKDN	RBAK downstream neighbor (non-protein coding)
43730	9.28e-01	7.10e-01	0.3722971	-6.00496	1.34e-02	TNFSF10	tumor necrosis factor superfamily member 10
35048	9.28e-01	7.10e-01	-0.3722155	-6.00499	-1.44e-02	NDUFA4	NDUFA4, mitochondrial complex associated
2323	9.28e-01	7.10e-01	0.3721775	-6.00501	1.86e-02		
13458	9.28e-01	7.10e-01	0.3721248	-6.00502	5.68e-02	LOC102724760///IGHV1OR15-1	immunoglobulin heavy variable 1/OR15-1 pseudogene///immunoglobulin heavy variable 1/OR15-1 (non-functional)
30641	9.28e-01	7.10e-01	-0.3721177	-6.00503	-1.16e-02	SH3TC2	SH3 domain and tetratricopeptide repeats 2
5981	9.28e-01	7.10e-01	-0.372117	-6.00503	-1.92e-02	MAPK13	mitogen-activated protein kinase 13
5759	9.28e-01	7.10e-01	0.3720955	-6.00503	1.54e-02	ANKRD6	ankyrin repeat domain 6
21723	9.28e-01	7.10e-01	-0.3720899	-6.00504	-1.36e-02	EBF3	early B-cell factor 3
42803	9.28e-01	7.10e-01	-0.3720577	-6.00505	-4.79e-02		
35391	9.28e-01	7.10e-01	0.3720272	-6.00506	1.30e-02	UGT2B17	UDP glucuronosyltransferase family 2 member B17
41537	9.28e-01	7.10e-01	-0.3720006	-6.00507	-1.50e-02	AP3M1	adaptor related protein complex 3 mu 1 subunit
13002	9.28e-01	7.10e-01	-0.371994	-6.00507	-2.59e-02		
40674	9.28e-01	7.10e-01	0.3719847	-6.00507	1.61e-02	FRMD4A	FERM domain containing 4A
22663	9.28e-01	7.10e-01	0.3719195	-6.0051	1.71e-02	RER1	retention in endoplasmic reticulum sorting receptor 1
4534	9.28e-01	7.10e-01	-0.3719195	-6.0051	-1.42e-02		
15713	9.28e-01	7.10e-01	0.3718969	-6.0051	1.94e-02	CREBBP	CREB binding protein
3829	9.28e-01	7.10e-01	0.3718952	-6.00511	1.44e-02		
11099	9.28e-01	7.11e-01	0.3718555	-6.00512	1.99e-02	DDX18	DEAD-box helicase 18
37999	9.28e-01	7.11e-01	0.3718058	-6.00514	2.10e-02	GCGR	glucagon receptor
29123	9.28e-01	7.11e-01	-0.3717933	-6.00514	-2.36e-02	ULBP2	UL16 binding protein 2
24052	9.28e-01	7.11e-01	-0.3717912	-6.00514	-1.07e-02	DEFA1B///DEFA1	defensin alpha 1B///defensin alpha 1
33249	9.28e-01	7.11e-01	-0.3717554	-6.00515	-1.46e-02	NTM	neurotrimin
23747	9.28e-01	7.11e-01	-0.3717291	-6.00516	-2.23e-02	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
8595	9.28e-01	7.11e-01	-0.3716567	-6.00519	-1.22e-02	USP46	ubiquitin specific peptidase 46
19387	9.28e-01	7.11e-01	0.3716109	-6.00521	2.84e-02	RARA	retinoic acid receptor alpha
9567	9.28e-01	7.11e-01	-0.3715355	-6.00523	-1.34e-02	MLLT11	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11
8292	9.28e-01	7.11e-01	-0.371521	-6.00524	-2.17e-02	MXD4	MAX dimerization protein 4
20248	9.28e-01	7.11e-01	-0.3714855	-6.00525	-1.23e-02		
42609	9.28e-01	7.11e-01	0.3714765	-6.00525	1.49e-02		
10171	9.28e-01	7.11e-01	0.3714702	-6.00526	9.57e-03		
15312	9.28e-01	7.11e-01	0.371458	-6.00526	1.79e-02	SMARCAD1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1
19066	9.28e-01	7.11e-01	0.3714431	-6.00527	3.28e-02	ACSL1	acyl-CoA synthetase long-chain family member 1
10839	9.28e-01	7.11e-01	-0.371432	-6.00527	-1.40e-02	PPP2R1A	protein phosphatase 2 scaffold subunit Aalpha
19490	9.28e-01	7.11e-01	-0.3714098	-6.00528	-1.06e-02	CDK2	cyclin dependent kinase 2
4902	9.28e-01	7.11e-01	-0.3713801	-6.00529	-7.75e-03	C1QTNF9B	C1q and tumor necrosis factor related protein 9B
26328	9.28e-01	7.11e-01	0.3712477	-6.00533	2.16e-02	DRAM2	DNA damage regulated autophagy modulator 2
39967	9.28e-01	7.11e-01	-0.3712431	-6.00534	-1.09e-02		
19040	9.28e-01	7.11e-01	0.3711605	-6.00537	1.54e-02	PDXK	pyridoxal (pyridoxine, vitamin B6) kinase
20408	9.28e-01	7.11e-01	0.3711394	-6.00537	2.09e-02	ATP6AP1	ATPase H+ transporting accessory protein 1
23406	9.28e-01	7.11e-01	0.3711326	-6.00538	9.98e-03	TMEM41A	transmembrane protein 41A
26401	9.28e-01	7.11e-01	-0.3710433	-6.00541	-1.73e-02	ZNF414	zinc finger protein 414
25790	9.28e-01	7.11e-01	0.3710037	-6.00542	1.30e-02	CBR3	carbonyl reductase 3
21520	9.28e-01	7.11e-01	-0.3709991	-6.00542	-1.10e-02	COL8A1	collagen type VIII alpha 1 chain
29088	9.28e-01	7.11e-01	-0.3709681	-6.00543	-3.42e-02	WDFY4	WDFY family member 4
30084	9.28e-01	7.11e-01	-0.3709343	-6.00545	-1.70e-02	ERC1	ELKS/RAB6-interacting/CAST family member 1
14288	9.28e-01	7.11e-01	-0.3709018	-6.00546	-1.32e-02		
11614	9.28e-01	7.11e-01	-0.3708453	-6.00548	-1.47e-02	PTRH2	peptidyl-tRNA hydrolase 2
31874	9.28e-01	7.11e-01	0.3708279	-6.00548	1.22e-02	ACTR8	ARP8 actin-related protein 8 homolog
21607	9.28e-01	7.11e-01	0.3708219	-6.00549	1.14e-02	LOC145783	uncharacterized LOC145783
29759	9.28e-01	7.11e-01	0.370801	-6.00549	1.61e-02	CDS2	CDP-diacylglycerol synthase 2
14048	9.28e-01	7.11e-01	-0.3707874	-6.0055	-2.16e-02	RABGAP1L	RAB GTPase activating protein 1 like
43349	9.28e-01	7.11e-01	0.3707797	-6.0055	1.00e-02		
31456	9.28e-01	7.11e-01	0.3707714	-6.0055	1.25e-02		
3704	9.28e-01	7.11e-01	0.3707663	-6.0055	1.85e-02	CSDE1	cold shock domain containing E1
28557	9.28e-01	7.11e-01	-0.3707537	-6.00551	-1.04e-02	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase
13178	9.28e-01	7.11e-01	0.3706791	-6.00554	1.96e-02	SEPT7P2	septin 7 pseudogene 2
9249	9.28e-01	7.11e-01	0.370614	-6.00556	8.07e-03	KIRREL3	kin of IRRE like 3 (Drosophila)
44569	9.28e-01	7.11e-01	0.3706047	-6.00556	1.31e-02		
21299	9.28e-01	7.11e-01	-0.3705951	-6.00557	-1.11e-02	CEL	carboxyl ester lipase
41705	9.28e-01	7.11e-01	-0.3705436	-6.00558	-1.64e-02	RALGAPA2	Ral GTPase activating protein catalytic alpha subunit 2
9654	9.28e-01	7.12e-01	0.3705127	-6.00559	1.34e-02	ZNF563	zinc finger protein 563
42655	9.28e-01	7.12e-01	-0.3704531	-6.00562	-4.09e-02		
