ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1657139	0.80912	5.59e-01	0.586985	-5.87325	0.0391361	1025812230	ADAT1	adenosine deaminase, tRNA specific 1
ILMN_1722178	0.80912	5.59e-01	-0.58698	-5.87325	-0.0162498	NA		
ILMN_1761176	0.80912	5.59e-01	0.586896	-5.8733	0.0625488	531034753	GRIPAP1	GRIP1 associated protein 1
ILMN_1727353	0.80912	5.59e-01	-0.586874	-5.87331	-0.0294879	335335001	RBM38	RNA binding motif protein 38
ILMN_1812968	0.80923	5.59e-01	0.586705	-5.8734	0.0152411	31077201	SOX18	SRY-box 18
ILMN_1740903	0.80923	5.59e-01	0.586639	-5.87344	0.024751	344217759	C7orf49	chromosome 7 open reading frame 49
ILMN_1659851	0.80923	5.59e-01	-0.586583	-5.87347	-0.0220163	NA		
ILMN_1779742	0.80923	5.59e-01	0.586544	-5.87349	0.0121824	189083855	GABRD	gamma-aminobutyric acid type A receptor delta subunit
ILMN_1804502	0.80926	5.59e-01	-0.586455	-5.87354	-0.0157714	193083231	SERTAD3	SERTA domain containing 3
ILMN_1660232	0.80926	5.60e-01	-0.586403	-5.87357	-0.041827	196259768	PEX5	peroxisomal biogenesis factor 5
ILMN_1743204	0.80929	5.60e-01	-0.586319	-5.87362	-0.0888623	153281157	DUSP8	dual specificity phosphatase 8
ILMN_1713139	0.8094	5.60e-01	-0.586115	-5.87373	-0.0160309	461496464	DLGAP2	DLG associated protein 2
ILMN_1671398	0.8094	5.60e-01	-0.586094	-5.87374	-0.0143991	194595497	NPAS3	neuronal PAS domain protein 3
ILMN_1740452	0.80951	5.60e-01	0.585926	-5.87384	0.0269215	325910865	CCNE2	cyclin E2
ILMN_1679949	0.80992	5.60e-01	-0.585449	-5.8741	-0.123037	48476341	SLC25A23	solute carrier family 25 member 23
ILMN_1702534	0.80999	5.60e-01	-0.585226	-5.87423	-0.0704078	262263433	CD244	CD244 molecule
ILMN_1730765	0.80999	5.60e-01	-0.585125	-5.87428	-0.0586922	557440873	DUSP22	dual specificity phosphatase 22
ILMN_1801703	0.80999	5.60e-01	0.585052	-5.87433	0.0183086	34335235	CPLX1	complexin 1
ILMN_1718033	0.80999	5.60e-01	0.585042	-5.87433	0.0521853	164663807	LYPD5	LY6/PLAUR domain containing 5
ILMN_1785114	0.80999	5.60e-01	0.58502	-5.87434	0.0183601	261878491	MAGEB3	MAGE family member B3
ILMN_1697493	0.80999	5.60e-01	0.58495	-5.87438	0.0601698	NA		
ILMN_1688458	0.80999	5.61e-01	0.584884	-5.87442	0.0275369	58331210	CELA2B	chymotrypsin like elastase family member 2B
ILMN_1792078	0.80999	5.61e-01	0.584831	-5.87445	0.0511667	40807455	RNF114	ring finger protein 114
ILMN_1695432	0.80999	5.61e-01	-0.584682	-5.87453	-0.0486617	56699464	TPST2	tyrosylprotein sulfotransferase 2
ILMN_1714987	0.80999	5.61e-01	-0.584671	-5.87454	-0.015506	301897806	TRIM54	tripartite motif containing 54
ILMN_1775537	0.80999	5.61e-01	-0.58465	-5.87455	-0.0236278	667478095	TRIM69	tripartite motif containing 69
ILMN_1712620	0.80999	5.61e-01	-0.5846	-5.87458	-0.0176126	386365498	HYAL1	hyaluronoglucosaminidase 1
ILMN_1813639	0.80999	5.61e-01	-0.584578	-5.87459	-0.0125702	226529428	NKAIN4	Na+/K+ transporting ATPase interacting 4
ILMN_1685971	0.80999	5.61e-01	-0.584557	-5.8746	-0.0207604	281427266	CDC20B	cell division cycle 20B
ILMN_1803850	0.80999	5.61e-01	0.584522	-5.87462	0.0682598	54792144	TSPAN15	tetraspanin 15
ILMN_1786046	0.80999	5.61e-01	-0.584504	-5.87463	-0.0445683	493798577	CASP9	caspase 9
ILMN_1724396	0.81002	5.61e-01	-0.584408	-5.87468	-0.0119377	389565481	GCG	glucagon
ILMN_1720287	0.81002	5.61e-01	0.584362	-5.87471	0.0596089	571026671	E4F1	E4F transcription factor 1
ILMN_1747244	0.81012	5.61e-01	-0.584162	-5.87482	-0.0289272	187608552	CCNG2	cyclin G2
ILMN_1741346	0.81012	5.61e-01	0.584147	-5.87483	0.0206604	33598961	EPHB3	EPH receptor B3
ILMN_1682675	0.81015	5.61e-01	-0.584037	-5.87489	-0.0135168	334724462	TWF1	twinfilin actin binding protein 1
ILMN_1755392	0.81015	5.61e-01	0.583966	-5.87493	0.0149609	259013535	ERVFRD-1	endogenous retrovirus group FRD member 1
ILMN_1754842	0.81015	5.61e-01	0.583956	-5.87494	0.0704114	620597365	DLGAP4	DLG associated protein 4
ILMN_1689415	0.81017	5.61e-01	-0.583874	-5.87498	-0.0974257	345842406	IGSF6	immunoglobulin superfamily member 6
ILMN_1718202	0.81025	5.61e-01	0.583643	-5.87511	0.0221867	225690557	KRTAP4-7	keratin associated protein 4-7
ILMN_1743299	0.81025	5.61e-01	-0.583642	-5.87511	-0.0553847	121114289	PEX2	peroxisomal biogenesis factor 2
ILMN_1796927	0.81025	5.61e-01	0.583628	-5.87512	0.0130816	194239637	ZNF449	zinc finger protein 449
ILMN_1699205	0.81058	5.62e-01	0.583207	-5.87535	0.0230883	60218900	C1orf146	chromosome 1 open reading frame 146
ILMN_1673987	0.81058	5.62e-01	0.583178	-5.87537	0.0154566	NA		
ILMN_1661372	0.81071	5.62e-01	0.582987	-5.87547	0.0179411	574269854	AJUBA	ajuba LIM protein
ILMN_1804832	0.81072	5.62e-01	0.582926	-5.87551	0.0174338	532164747	RNASE4	ribonuclease A family member 4
ILMN_1751081	0.811	5.62e-01	0.582563	-5.87571	0.0355991	574957265	EHMT2	euchromatic histone lysine methyltransferase 2
ILMN_1806801	0.811	5.62e-01	-0.582526	-5.87573	-0.0133424	1008806475	TMEM182	transmembrane protein 182
ILMN_1772722	0.81105	5.62e-01	-0.582426	-5.87579	-0.0489336	187167257	MRPS33	mitochondrial ribosomal protein S33
ILMN_1704247	0.81116	5.62e-01	0.582257	-5.87588	0.0198778	732170492	LAMA3	laminin subunit alpha 3
ILMN_1741155	0.81143	5.63e-01	0.58189	-5.87608	0.0206262	1022943296	ZNF41	zinc finger protein 41
ILMN_1666221	0.81143	5.63e-01	0.581757	-5.87616	0.0113136	NA		
ILMN_1704398	0.81143	5.63e-01	0.58175	-5.87616	0.0177462	62865872	FZD9	frizzled class receptor 9
ILMN_1742410	0.81143	5.63e-01	0.58158	-5.87626	0.0649883	961658090	BCL2L1	BCL2 like 1
ILMN_1669506	0.81143	5.63e-01	0.581566	-5.87626	0.0129539	599044120	ZNF229	zinc finger protein 229
ILMN_1697758	0.81143	5.63e-01	0.581414	-5.87635	0.0188473	52317143	OR51L1	olfactory receptor family 51 subfamily L member 1
ILMN_1695863	0.81143	5.63e-01	0.581404	-5.87635	0.0420445	NA		
ILMN_1765255	0.81143	5.63e-01	0.581368	-5.87637	0.0796622	269973854	CDH26	cadherin 26
ILMN_1740842	0.81143	5.63e-01	0.58135	-5.87638	0.0131	612339346	SALL2	spalt like transcription factor 2
ILMN_1741455	0.81143	5.63e-01	0.581341	-5.87639	0.0592108	667667700	USP30	ubiquitin specific peptidase 30
ILMN_1673654	0.81143	5.63e-01	0.58134	-5.87639	0.0184979	NA		
ILMN_1721459	0.81143	5.63e-01	-0.581315	-5.8764	-0.0141157	NA		
ILMN_1801988	0.81155	5.63e-01	0.581024	-5.87656	0.0271882	NA		
ILMN_1713249	0.81155	5.63e-01	-0.580994	-5.87658	-0.0401391	558472763	PHF19	PHD finger protein 19
ILMN_1679277	0.81155	5.63e-01	-0.580971	-5.87659	-0.0181701	313569850	CMTM3	CKLF like MARVEL transmembrane domain containing 3
ILMN_1681855	0.81155	5.63e-01	-0.580968	-5.87659	-0.040091	124299170	TBC1D25	TBC1 domain family member 25
ILMN_1729142	0.81155	5.63e-01	0.580886	-5.87664	0.0774956	56118233	CENPV	centromere protein V
ILMN_1799367	0.81155	5.63e-01	-0.58087	-5.87665	-0.0323203	315013585	TMX2	thioredoxin related transmembrane protein 2
ILMN_1733068	0.8117	5.63e-01	0.580605	-5.8768	0.0311389	399498567	ARHGAP1	Rho GTPase activating protein 1
ILMN_1774687	0.8117	5.63e-01	-0.580603	-5.8768	-0.0426793	332000013	PRKAG1	protein kinase AMP-activated non-catalytic subunit gamma 1
ILMN_1670595	0.81174	5.63e-01	-0.580508	-5.87685	-0.0157711	NA		
ILMN_1766123	0.81181	5.64e-01	0.580363	-5.87693	0.035798	1003701588	FHIT	fragile histidine triad
ILMN_1808548	0.81181	5.64e-01	0.580296	-5.87697	0.05178	195947396	PSEN1	presenilin 1
ILMN_1770795	0.81181	5.64e-01	-0.580267	-5.87698	-0.0124008	NA		
ILMN_1770986	0.81192	5.64e-01	-0.580047	-5.8771	-0.0514484	323276671	NBL1	neuroblastoma 1, DAN family BMP antagonist
ILMN_1671366	0.81192	5.64e-01	0.580041	-5.87711	0.0137786	NA		
ILMN_1763765	0.81204	5.64e-01	0.579864	-5.8772	0.0162673	NA		
ILMN_1788629	0.81216	5.64e-01	-0.579685	-5.8773	-0.0122275	194248066	CEP112	centrosomal protein 112
ILMN_1691339	0.81218	5.64e-01	0.579609	-5.87735	0.0535607	663071157	CLEC1A	C-type lectin domain family 1 member A
ILMN_1681709	0.81229	5.64e-01	-0.579444	-5.87744	-0.0165627	52317123	OR5M1	olfactory receptor family 5 subfamily M member 1
ILMN_1669633	0.8123	5.64e-01	-0.579379	-5.87747	-0.0630332	197102773	ACP1	acid phosphatase 1, soluble
ILMN_1715189	0.8123	5.64e-01	-0.57933	-5.8775	-0.0238401	334191687	LHX6	LIM homeobox 6
ILMN_1813604	0.81241	5.64e-01	0.579152	-5.8776	0.0746299	316983134	NDUFB7	NADH:ubiquinone oxidoreductase subunit B7
ILMN_1657237	0.81248	5.64e-01	-0.579033	-5.87766	-0.0325965	548962164	NUBP2	nucleotide binding protein 2
ILMN_1701700	0.81248	5.65e-01	0.578957	-5.87771	0.0127048	215599467	KLHL4	kelch like family member 4
ILMN_1766182	0.81248	5.65e-01	0.578919	-5.87773	0.0136866	45580725	GNAZ	G protein subunit alpha z
ILMN_1682491	0.81251	5.65e-01	-0.578823	-5.87778	-0.028696	544710072	PRDM15	PR/SET domain 15
ILMN_1801374	0.81251	5.65e-01	0.578783	-5.8778	0.0683608	241896863	CYB561A3	cytochrome b561 family member A3
ILMN_1683133	0.81253	5.65e-01	-0.578704	-5.87785	-0.0131223	197304672	KLF15	Kruppel like factor 15
ILMN_1700762	0.8128	5.65e-01	0.578329	-5.87805	0.0804446	333108277	PBX4	PBX homeobox 4
ILMN_1752117	0.8128	5.65e-01	-0.578321	-5.87806	-0.023755	209180423	TMEM55A	transmembrane protein 55A
ILMN_1814151	0.8128	5.65e-01	0.578258	-5.87809	0.1505136	219521822	AGR2	anterior gradient 2, protein disulphide isomerase family member
ILMN_1776080	0.81303	5.65e-01	0.577974	-5.87825	0.0399929	604723315	GTPBP6	GTP binding protein 6 (putative)
ILMN_1803686	0.81303	5.65e-01	-0.577909	-5.87828	-0.0993168	1015205511	ADA	adenosine deaminase
ILMN_1698938	0.81331	5.65e-01	-0.577547	-5.87848	-0.0134647	609874843	FOXD4L4	forkhead box D4-like 4
ILMN_1756573	0.81331	5.65e-01	0.577493	-5.87851	0.0284309	34147589	NDUFA4L2	NDUFA4, mitochondrial complex associated like 2
ILMN_1718477	0.81331	5.66e-01	-0.57738	-5.87857	-0.0191669	266456142	UPK3A	uroplakin 3A
ILMN_1669555	0.81331	5.66e-01	0.577289	-5.87862	0.0290439	98961134	SUPT20H	SPT20 homolog, SAGA complex component
ILMN_1691692	0.81331	5.66e-01	-0.577256	-5.87864	-0.0124498	209954812	PDE9A	phosphodiesterase 9A
ILMN_1698229	0.81331	5.66e-01	0.577203	-5.87867	0.0244226	974060732	OPRL1	opioid related nociceptin receptor 1
ILMN_1810584	0.81331	5.66e-01	0.577052	-5.87876	0.0132678	569026721	IL1R1	interleukin 1 receptor type 1
ILMN_1813027	0.81331	5.66e-01	0.577051	-5.87876	0.0261921	350276161	TRIM41	tripartite motif containing 41
ILMN_1754279	0.81331	5.66e-01	0.577035	-5.87876	0.0280906	379991107	FBXW7	F-box and WD repeat domain containing 7
ILMN_1764778	0.81331	5.66e-01	-0.577029	-5.87877	-0.0159751	NA		
ILMN_1769883	0.81331	5.66e-01	0.577026	-5.87877	0.036285	260099674	IDE	insulin degrading enzyme
ILMN_1812898	0.81332	5.66e-01	0.576956	-5.87881	0.0334059	154800448	ZNF132	zinc finger protein 132
ILMN_1684984	0.81334	5.66e-01	0.576889	-5.87884	0.0259838	531034784	MAGED2	MAGE family member D2
ILMN_1733807	0.81337	5.66e-01	-0.576796	-5.8789	-0.0304701	56237026	IGF2BP1	insulin like growth factor 2 mRNA binding protein 1
ILMN_1672969	0.81343	5.66e-01	-0.57668	-5.87896	-0.0347258	188595705	C3orf52	chromosome 3 open reading frame 52
ILMN_1699537	0.81348	5.66e-01	0.576574	-5.87902	0.1768674	809281396	C9orf135	chromosome 9 open reading frame 135
ILMN_1652975	0.81359	5.66e-01	-0.576406	-5.87911	-0.0133447	953514556	DLK1	delta like non-canonical Notch ligand 1
ILMN_1671288	0.81372	5.66e-01	-0.576222	-5.87921	-0.0441444	310750411	ODF2	outer dense fiber of sperm tails 2
ILMN_1676066	0.8138	5.66e-01	-0.57608	-5.87929	-0.0216627	315360676	ASB4	ankyrin repeat and SOCS box containing 4
ILMN_1756079	0.81383	5.66e-01	0.575992	-5.87934	0.0137646	68161501	WASF1	WAS protein family member 1
ILMN_1678966	0.81387	5.67e-01	-0.575897	-5.87939	-0.0582426	83776586	SNRPF	small nuclear ribonucleoprotein polypeptide F
ILMN_1692159	0.81399	5.67e-01	0.575724	-5.87948	0.0490971	194097414	RFX2	regulatory factor X2
ILMN_1698715	0.81402	5.67e-01	-0.575575	-5.87957	-0.0386162	304307770	NHLRC2	NHL repeat containing 2
ILMN_1730223	0.81402	5.67e-01	0.575575	-5.87957	0.1011047	297206762	RNF39	ring finger protein 39
ILMN_1652412	0.81411	5.67e-01	0.575434	-5.87964	0.0539778	169808424	PHKB	phosphorylase kinase regulatory subunit beta
ILMN_1801441	0.81418	5.67e-01	-0.575244	-5.87975	-0.0191372	188528643	RFTN2	raftlin family member 2
ILMN_1784493	0.81418	5.67e-01	-0.575231	-5.87975	-0.0225604	619329042	LOC401286	uncharacterized LOC401286
ILMN_1740927	0.81418	5.67e-01	0.575175	-5.87979	0.0532191	555943751	LYRM4	LYR motif containing 4
ILMN_1682792	0.81418	5.67e-01	0.575144	-5.8798	0.0383295	51173723	BYSL	bystin like
ILMN_1758378	0.81425	5.67e-01	-0.575013	-5.87987	-0.0345668	NA		
ILMN_1761981	0.81429	5.67e-01	0.574918	-5.87993	0.0692062	574286783	FAM96A	family with sequence similarity 96 member A
ILMN_1790650	0.81443	5.67e-01	0.574684	-5.88005	0.0392139	751368097	FOPNL	FGFR1OP N-terminal like
ILMN_1671933	0.81443	5.67e-01	0.574629	-5.88008	0.0339104	499590361	CLCC1	chloride channel CLIC like 1
ILMN_1779997	0.81443	5.67e-01	0.574611	-5.88009	0.0182606	385137118	MEIS3	Meis homeobox 3
ILMN_1814106	0.81448	5.68e-01	0.574383	-5.88022	0.1457766	558695407	CYSRT1	cysteine rich tail 1
ILMN_1718924	0.81448	5.68e-01	-0.574315	-5.88026	-0.0557583	189181757	ETFA	electron transfer flavoprotein alpha subunit
ILMN_1808418	0.81448	5.68e-01	-0.574242	-5.8803	-0.0181183	261878498	MAGEB4	MAGE family member B4
ILMN_1663616	0.81448	5.68e-01	0.57418	-5.88033	0.0363134	262206279	DNAJC7	DnaJ heat shock protein family (Hsp40) member C7
ILMN_1787951	0.81448	5.68e-01	-0.574169	-5.88034	-0.0195004	566559929	IFT22	intraflagellar transport 22
ILMN_1684083	0.81448	5.68e-01	-0.574154	-5.88034	-0.0236262	61175226	RNASE10	ribonuclease A family member 10 (inactive)
ILMN_1792799	0.81448	5.68e-01	-0.57415	-5.88035	-0.0519958	326807023	HIF3A	hypoxia inducible factor 3 alpha subunit
ILMN_1663347	0.81448	5.68e-01	-0.574067	-5.88039	-0.1051737	215422386	OTOF	otoferlin
ILMN_1796437	0.81448	5.68e-01	0.574064	-5.88039	0.0244717	NA		
ILMN_1657972	0.81478	5.68e-01	-0.573627	-5.88063	-0.015093	1042998934	HHIPL1	HHIP like 1
ILMN_1756220	0.81478	5.68e-01	-0.573606	-5.88064	-0.0282995	38327633	DDX18	DEAD-box helicase 18
ILMN_1692247	0.81478	5.68e-01	-0.573592	-5.88065	-0.0224214	44680129	TRIM7	tripartite motif containing 7
ILMN_1651611	0.81485	5.68e-01	-0.573386	-5.88076	-0.1104296	307775410	LDLR	low density lipoprotein receptor
ILMN_1676670	0.81485	5.68e-01	0.573366	-5.88078	0.0255705	47106066	TMED8	transmembrane p24 trafficking protein family member 8
ILMN_1720724	0.81485	5.68e-01	0.573352	-5.88078	0.0146592	526253047	IFT122	intraflagellar transport 122
ILMN_1682267	0.81487	5.68e-01	0.573237	-5.88085	0.0128093	92110024	PQLC2	PQ loop repeat containing 2
ILMN_1737683	0.81487	5.68e-01	-0.573227	-5.88085	-0.0139753	70906438	FGG	fibrinogen gamma chain
ILMN_1700202	0.81497	5.68e-01	0.573071	-5.88094	0.0132885	281182570	TMEM135	transmembrane protein 135
ILMN_1762192	0.81513	5.69e-01	0.572807	-5.88108	0.0170135	NA		
ILMN_1709162	0.81513	5.69e-01	-0.572751	-5.88111	-0.0164	190358503	SHCBP1	SHC binding and spindle associated 1
ILMN_1730332	0.81513	5.69e-01	-0.572734	-5.88112	-0.017923	388596696	CASP7	caspase 7
ILMN_1667295	0.81523	5.69e-01	0.572579	-5.88121	0.0908377	88702792	VASN	vasorin
ILMN_1801661	0.81531	5.69e-01	0.572438	-5.88128	0.0483399	67782364	KRT7	keratin 7
ILMN_1707612	0.81556	5.69e-01	-0.572123	-5.88145	-0.0158664	323462164	FIGF	c-fos induced growth factor
ILMN_1688334	0.8156	5.69e-01	-0.571936	-5.88156	-0.0300427	613410213	KRTAP10-6	keratin associated protein 10-6
ILMN_1792959	0.8156	5.69e-01	0.57193	-5.88156	0.0199291	524588435	KCNMB2	potassium calcium-activated channel subfamily M regulatory beta subunit 2
ILMN_1720526	0.8156	5.69e-01	-0.571926	-5.88156	-0.0488629	395132500	CENPN	centromere protein N
ILMN_1747870	0.81564	5.69e-01	0.571772	-5.88165	0.0161962	6912245	CD3EAP	CD3e molecule associated protein
ILMN_1766200	0.81564	5.69e-01	0.571754	-5.88166	0.0552401	215820644	CALHM2	calcium homeostasis modulator 2
ILMN_1749848	0.81564	5.69e-01	0.571699	-5.88169	0.0198493	189027120	SLC35F1	solute carrier family 35 member F1
ILMN_1794040	0.81564	5.69e-01	-0.57166	-5.88171	-0.0176256	292658763	CD274	CD274 molecule
ILMN_1659290	0.81569	5.69e-01	-0.571561	-5.88176	-0.0214537	NA		
ILMN_1689426	0.81585	5.70e-01	-0.571336	-5.88188	-0.0125618	NA		
ILMN_1707328	0.81587	5.70e-01	-0.571262	-5.88192	-0.0128398	75709168	KLRC2	killer cell lectin like receptor C2
ILMN_1685430	0.81594	5.70e-01	0.571096	-5.88201	0.0147348	351721355	TRIM3	tripartite motif containing 3
ILMN_1740083	0.81594	5.70e-01	0.571055	-5.88204	0.0175699	308818133	ORC4	origin recognition complex subunit 4
ILMN_1659316	0.81594	5.70e-01	0.571028	-5.88205	0.0180252	121674794	HEPN1	hepatocellular carcinoma, down-regulated 1
ILMN_1775736	0.81595	5.70e-01	-0.570961	-5.88209	-0.0169762	33391149	NPM2	nucleophosmin/nucleoplasmin 2
ILMN_1802628	0.81607	5.70e-01	0.570782	-5.88218	0.0244926	392583883	PLPP6	phospholipid phosphatase 6
ILMN_1778352	0.81607	5.70e-01	0.570728	-5.88221	0.0185341	190343022	ABCC6	ATP binding cassette subfamily C member 6
ILMN_1724893	0.81607	5.70e-01	0.5706	-5.88228	0.0135973	146198863	KCTD4	potassium channel tetramerization domain containing 4
ILMN_1803977	0.81607	5.70e-01	-0.570584	-5.88229	-0.016884	214829617	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1
ILMN_1671675	0.81607	5.70e-01	0.570538	-5.88232	0.0178027	575771935	SYTL2	synaptotagmin like 2
ILMN_1759787	0.81607	5.70e-01	-0.570506	-5.88233	-0.0929616	40288292	THBD	thrombomodulin
ILMN_1659893	0.81607	5.70e-01	-0.570453	-5.88236	-0.0240771	209529741	DEC1	deleted in esophageal cancer 1
ILMN_1807667	0.81609	5.70e-01	-0.570375	-5.88241	-0.0159302	545686789	C14orf105	chromosome 14 open reading frame 105
ILMN_1702681	0.81616	5.70e-01	0.570209	-5.8825	0.0160923	295148140	RBMS3	RNA binding motif single stranded interacting protein 3
ILMN_1713347	0.81616	5.70e-01	0.570196	-5.8825	0.0200171	358438174	CHL1	cell adhesion molecule L1 like
ILMN_1756931	0.8163	5.71e-01	-0.569985	-5.88262	-0.1763235	589269199	ADGRG1	adhesion G protein-coupled receptor G1
ILMN_1685057	0.8163	5.71e-01	-0.569909	-5.88266	-0.0571794	24497489	SLC22A4	solute carrier family 22 member 4
ILMN_1725306	0.8163	5.71e-01	0.569871	-5.88268	0.0179024	156071500	RNF6	ring finger protein 6
ILMN_1685779	0.8163	5.71e-01	0.569838	-5.8827	0.0213439	61743928	FOXR1	forkhead box R1
ILMN_1701058	0.81631	5.71e-01	-0.56974	-5.88275	-0.0417301	225903389	TATDN1	TatD DNase domain containing 1
ILMN_1790549	0.81631	5.71e-01	0.569719	-5.88276	0.0745166	270483819	TSPAN3	tetraspanin 3
ILMN_1709607	0.81637	5.71e-01	-0.569596	-5.88283	-0.0138404	659066210	LOC400661	uncharacterized LOC400661
ILMN_1778308	0.81641	5.71e-01	0.569506	-5.88288	0.011776	116256355	COL4A4	collagen type IV alpha 4 chain
ILMN_1732725	0.81681	5.71e-01	-0.569033	-5.88313	-0.0407863	255918189	PPP6R3	protein phosphatase 6 regulatory subunit 3
ILMN_1714352	0.81682	5.71e-01	-0.568964	-5.88317	-0.1042995	62945416	DMWD	dystrophia myotonica, WD repeat containing
ILMN_1799424	0.81685	5.71e-01	-0.568852	-5.88323	-0.0123383	528078309	PHACTR3	phosphatase and actin regulator 3
ILMN_1704565	0.81685	5.71e-01	0.568832	-5.88324	0.0161575	NA		
ILMN_1678618	0.81702	5.72e-01	-0.568538	-5.8834	-0.0268077	49355764	ELAVL3	ELAV like neuron-specific RNA binding protein 3
ILMN_1678235	0.81702	5.72e-01	0.568494	-5.88343	0.0483156	301500641	KANSL1	KAT8 regulatory NSL complex subunit 1
ILMN_1724709	0.81702	5.72e-01	-0.568484	-5.88343	-0.0169556	530788280	SIGLEC12	sialic acid binding Ig like lectin 12 (gene/pseudogene)
ILMN_1659955	0.81727	5.72e-01	0.568177	-5.8836	0.0257179	NA		
ILMN_1736814	0.81731	5.72e-01	0.568083	-5.88365	0.0579928	222418789	CLNS1A	chloride nucleotide-sensitive channel 1A
ILMN_1707670	0.81739	5.72e-01	0.567898	-5.88375	0.0153271	297515474	CLDN16	claudin 16
ILMN_1719622	0.81739	5.72e-01	0.567887	-5.88376	0.0580925	615276296	RABEP1	rabaptin, RAB GTPase binding effector protein 1
ILMN_1668521	0.81742	5.72e-01	-0.567746	-5.88383	-0.0136894	239916000	LIM2	lens intrinsic membrane protein 2
ILMN_1814327	0.81742	5.72e-01	-0.567705	-5.88385	-0.034396	122939142	AGTR1	angiotensin II receptor type 1
ILMN_1731507	0.81742	5.72e-01	0.56769	-5.88386	0.0128634	215272408	RBFOX1	RNA binding protein, fox-1 homolog 1
ILMN_1775925	0.81759	5.72e-01	-0.567455	-5.88399	-0.0134065	21166387	HIST1H2BI	histone cluster 1, H2bi
ILMN_1788218	0.81759	5.72e-01	0.567408	-5.88401	0.0167423	NA		
ILMN_1727878	0.81764	5.72e-01	0.56721	-5.88412	0.0144145	510025465	FPGT	fucose-1-phosphate guanylyltransferase
ILMN_1735779	0.81764	5.72e-01	-0.567193	-5.88413	-0.0388923	386781673	KCNJ8	potassium voltage-gated channel subfamily J member 8
ILMN_1670672	0.81764	5.72e-01	-0.567193	-5.88413	-0.1145654	116325982	TMEM37	transmembrane protein 37
ILMN_1791078	0.81779	5.73e-01	0.56695	-5.88426	0.0135208	756761761	SPRY3	sprouty RTK signaling antagonist 3
ILMN_1807913	0.81779	5.73e-01	0.566907	-5.88429	0.0163252	158634471	ART1	ADP-ribosyltransferase 1
ILMN_1685909	0.81779	5.73e-01	-0.566875	-5.8843	-0.0152241	133778960	TEX15	testis expressed 15
ILMN_1777845	0.81786	5.73e-01	0.566747	-5.88437	0.0175369	317008612	NOTCH2	notch 2
ILMN_1753135	0.81794	5.73e-01	0.566609	-5.88445	0.0328563	319803021	ALK	anaplastic lymphoma receptor tyrosine kinase
ILMN_1693303	0.818	5.73e-01	0.566492	-5.88451	0.0215128	116268092	TAS2R41	taste 2 receptor member 41
ILMN_1750785	0.81808	5.73e-01	-0.566303	-5.88461	-0.0867556	300863102	SYTL1	synaptotagmin like 1
ILMN_1671703	0.81808	5.73e-01	0.566278	-5.88463	0.1261375	213688378	ACTA2	actin, alpha 2, smooth muscle, aorta
ILMN_1790159	0.81808	5.73e-01	0.566203	-5.88467	0.0208735	284807145	SULT1A2	sulfotransferase family 1A member 2
ILMN_1665425	0.81808	5.73e-01	-0.566142	-5.8847	-0.0207776	54792141	RPRM	reprimo, TP53 dependent G2 arrest mediator candidate
ILMN_1791186	0.81808	5.73e-01	-0.566094	-5.88472	-0.0130035	39932588	ARHGAP18	Rho GTPase activating protein 18
ILMN_1778734	0.81808	5.73e-01	-0.566036	-5.88476	-0.0444128	124028526	MTMR10	myotubularin related protein 10
ILMN_1738097	0.81808	5.73e-01	-0.56603	-5.88476	-0.0262403	663071072	MCTP1	multiple C2 and transmembrane domain containing 1
ILMN_1705834	0.81821	5.73e-01	-0.565839	-5.88486	-0.039353	116812623	TTBK2	tau tubulin kinase 2
ILMN_1806052	0.81826	5.73e-01	-0.565689	-5.88494	-0.0271926	224809227	UNC119	unc-119 lipid binding chaperone
ILMN_1660222	0.81826	5.73e-01	-0.565663	-5.88496	-0.0132931	399923566	MTBP	MDM2 binding protein
ILMN_1759173	0.81826	5.74e-01	0.565562	-5.88501	0.0235226	394581978	WWP2	WW domain containing E3 ubiquitin protein ligase 2
ILMN_1659985	0.81826	5.74e-01	0.56555	-5.88502	0.1147298	301069347	RSPH9	radial spoke head 9 homolog
ILMN_1706935	0.81826	5.74e-01	-0.565502	-5.88504	-0.0283796	319655555	CCDC136	coiled-coil domain containing 136
ILMN_1808238	0.81826	5.74e-01	-0.565413	-5.88509	-0.0143311	34915989	RBPMS2	RNA binding protein with multiple splicing 2
ILMN_1652008	0.81826	5.74e-01	-0.565405	-5.8851	-0.0553173	218505826	KNSTRN	kinetochore localized astrin/SPAG5 binding protein
ILMN_1750661	0.81826	5.74e-01	0.565295	-5.88516	0.0673112	124248557	FBXW9	F-box and WD repeat domain containing 9
ILMN_1653026	0.81826	5.74e-01	0.565293	-5.88516	0.1352164	195222735	PLAC8	placenta specific 8
ILMN_1682165	0.81838	5.74e-01	-0.565117	-5.88525	-0.054088	349732259	NT5C2	5'-nucleotidase, cytosolic II
ILMN_1805448	0.81851	5.74e-01	0.564922	-5.88536	0.0433084	207113193	EPB41L2	erythrocyte membrane protein band 4.1 like 2
ILMN_1677497	0.81863	5.74e-01	-0.564675	-5.88549	-0.0226718	61743979	STAB2	stabilin 2
ILMN_1764109	0.81863	5.74e-01	0.564674	-5.88549	0.0245037	66347874	C1R	complement C1r subcomponent
