ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
41118	0.9935518	9.77e-01	-2.90e-02	-6.0988051	-1.49e-03	ESR1	estrogen receptor 1
6070	0.9935518	9.77e-01	2.90e-02	-6.0988052	1.91e-03		
25428	0.9936106	9.77e-01	-2.89e-02	-6.098808	-2.93e-03	FBXO17	F-box protein 17
4208	0.9936205	9.77e-01	-2.88e-02	-6.0988105	-9.74e-04	TAF15	TATA-box binding protein associated factor 15
43400	0.9936205	9.77e-01	2.88e-02	-6.0988105	9.58e-04		
31753	0.9936205	9.77e-01	-2.88e-02	-6.0988113	-1.07e-03	ATCAY	ATCAY, caytaxin
1435	0.9936205	9.77e-01	-2.88e-02	-6.0988128	-1.19e-03	SKP1	S-phase kinase-associated protein 1
5915	0.9936205	9.77e-01	-2.87e-02	-6.0988137	-1.57e-03	PTPN1	protein tyrosine phosphatase, non-receptor type 1
22247	0.9936205	9.77e-01	2.87e-02	-6.0988143	3.75e-03	CD69	CD69 molecule
7134	0.9936205	9.77e-01	-2.86e-02	-6.0988169	-1.46e-03		
6596	0.9936205	9.77e-01	-2.86e-02	-6.0988174	-8.49e-04	FXR1	FMR1 autosomal homolog 1
29378	0.9936205	9.77e-01	2.86e-02	-6.0988182	1.29e-03	APOL2	apolipoprotein L2
9282	0.9936205	9.77e-01	-2.86e-02	-6.0988183	-1.14e-03		
33411	0.9936205	9.77e-01	-2.86e-02	-6.0988186	-1.20e-03		
24269	0.9936205	9.77e-01	2.85e-02	-6.0988187	1.89e-03	WASF2	WAS protein family member 2
37122	0.9936205	9.77e-01	-2.85e-02	-6.0988188	-6.75e-04	DCLK1	doublecortin like kinase 1
10218	0.9936205	9.77e-01	-2.85e-02	-6.0988199	-1.19e-03	HNRNPAB	heterogeneous nuclear ribonucleoprotein A/B
16728	0.9936205	9.77e-01	-2.85e-02	-6.0988203	-7.29e-04	XG	Xg blood group
1131	0.9936205	9.77e-01	2.85e-02	-6.0988206	1.75e-03	REST	RE1 silencing transcription factor
8663	0.993639	9.77e-01	-2.84e-02	-6.0988221	-6.61e-04	IGFBP6	insulin like growth factor binding protein 6
32109	0.993639	9.77e-01	2.84e-02	-6.0988232	1.73e-03	FAM110A	family with sequence similarity 110 member A
39024	0.993639	9.77e-01	-2.84e-02	-6.098824	-8.12e-04	KIAA1644	KIAA1644
25616	0.993639	9.77e-01	2.83e-02	-6.0988242	1.51e-03	NTRK1	neurotrophic receptor tyrosine kinase 1
42847	0.9936451	9.77e-01	2.83e-02	-6.098826	2.21e-03	ME1	malic enzyme 1
27356	0.9936451	9.78e-01	2.83e-02	-6.0988268	1.31e-03	APLP1	amyloid beta precursor like protein 1
3663	0.9936451	9.78e-01	2.82e-02	-6.098828	1.96e-03		
41829	0.9936451	9.78e-01	-2.82e-02	-6.0988281	-1.56e-03	ACTG1	actin gamma 1
16496	0.9936451	9.78e-01	2.82e-02	-6.0988288	1.71e-03	CHRNA1	cholinergic receptor nicotinic alpha 1 subunit
20493	0.9936451	9.78e-01	2.82e-02	-6.098829	1.90e-03		
22040	0.9936944	9.78e-01	-2.81e-02	-6.0988314	-9.97e-04	AHNAK2	AHNAK nucleoprotein 2
26228	0.9937776	9.78e-01	-2.80e-02	-6.0988349	-1.05e-03		
22951	0.9938302	9.78e-01	2.78e-02	-6.0988396	2.77e-03	BCLAF1	BCL2 associated transcription factor 1
3026	0.9938302	9.78e-01	2.78e-02	-6.0988401	9.01e-04		
18088	0.9938302	9.78e-01	2.78e-02	-6.0988402	1.27e-03	ZEB1	zinc finger E-box binding homeobox 1
38900	0.9938302	9.78e-01	-2.77e-02	-6.0988404	-1.93e-03	CLMN	calmin
32559	0.9938302	9.78e-01	2.77e-02	-6.0988406	1.12e-03	SNX19	sorting nexin 19
6630	0.9938302	9.78e-01	-2.77e-02	-6.098842	-1.26e-03	TRPM7	transient receptor potential cation channel subfamily M member 7
18955	0.9938302	9.78e-01	2.77e-02	-6.0988421	7.98e-04	UNC13A	unc-13 homolog A
25883	0.9938302	9.78e-01	-2.77e-02	-6.0988425	-1.82e-03	LONRF3	LON peptidase N-terminal domain and ring finger 3
9167	0.9938403	9.78e-01	2.76e-02	-6.0988436	4.59e-03		
17944	0.9938776	9.78e-01	-2.76e-02	-6.0988455	-1.35e-03	SETD3	SET domain containing 3
38228	0.9939081	9.78e-01	-2.75e-02	-6.0988473	-1.18e-03	SLC4A3	solute carrier family 4 member 3
13710	0.9939097	9.78e-01	2.75e-02	-6.098848	3.39e-03	KCNK7	potassium two pore domain channel subfamily K member 7
30057	0.9939684	9.78e-01	2.74e-02	-6.0988507	1.51e-03	VPS36	vacuolar protein sorting 36 homolog
44285	0.9940376	9.78e-01	2.72e-02	-6.0988536	8.71e-04		
14870	0.9940625	9.78e-01	-2.72e-02	-6.0988555	-1.32e-03		
8433	0.9940625	9.78e-01	-2.72e-02	-6.0988559	-1.96e-03	CCL8	C-C motif chemokine ligand 8
42859	0.994064	9.78e-01	-2.71e-02	-6.0988567	-7.19e-04	TSHB	thyroid stimulating hormone beta
23676	0.9940679	9.78e-01	-2.71e-02	-6.0988577	-1.79e-03	ALDH4A1	aldehyde dehydrogenase 4 family member A1
44928	0.9940679	9.78e-01	-2.70e-02	-6.0988587	-8.71e-04	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase
16582	0.9940679	9.78e-01	2.70e-02	-6.0988592	1.13e-03	HMBS	hydroxymethylbilane synthase
3848	0.9940679	9.78e-01	2.70e-02	-6.0988597	1.15e-03	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6
33338	0.9940918	9.79e-01	-2.70e-02	-6.0988612	-2.35e-03	KIAA1109	KIAA1109
18729	0.9940942	9.79e-01	-2.69e-02	-6.098862	-9.57e-04	LINC00238	long intergenic non-protein coding RNA 238
40096	0.9941136	9.79e-01	2.69e-02	-6.0988633	2.40e-03	CD164	CD164 molecule
38573	0.9941464	9.79e-01	2.68e-02	-6.0988657	1.63e-03	LTBP2	latent transforming growth factor beta binding protein 2
17501	0.9941464	9.79e-01	-2.68e-02	-6.0988658	-1.03e-03	H2AFZ	H2A histone family member Z
2244	0.9941602	9.79e-01	2.67e-02	-6.0988669	1.46e-03	TDG	thymine DNA glycosylase
15057	0.9941602	9.79e-01	2.67e-02	-6.0988676	1.44e-03	SLC39A6	solute carrier family 39 member 6
40651	0.9941755	9.79e-01	-2.67e-02	-6.0988688	-1.62e-03		
14062	0.9941847	9.79e-01	-2.66e-02	-6.0988698	-8.93e-04		
25771	0.9941965	9.79e-01	-2.66e-02	-6.0988709	-1.46e-03	PPP1CC	protein phosphatase 1 catalytic subunit gamma
7359	0.9942244	9.79e-01	-2.65e-02	-6.0988725	-2.77e-03	PCBP4	poly(rC) binding protein 4
42679	0.9942491	9.79e-01	2.65e-02	-6.098874	6.25e-04	SNTG2	syntrophin gamma 2
1883	0.9942584	9.79e-01	-2.64e-02	-6.0988759	-1.25e-03		
25296	0.9942584	9.79e-01	-2.64e-02	-6.0988762	-4.93e-03		
1170	0.9942584	9.79e-01	-2.64e-02	-6.0988766	-9.01e-04		
14130	0.9942584	9.79e-01	-2.63e-02	-6.0988776	-1.78e-03	CTNNB1	catenin beta 1
14220	0.9942584	9.79e-01	-2.63e-02	-6.0988779	-6.97e-04	ALDH1A3	aldehyde dehydrogenase 1 family member A3
41300	0.9942584	9.79e-01	-2.63e-02	-6.0988785	-6.92e-04		
6143	0.9942759	9.79e-01	-2.62e-02	-6.0988801	-1.64e-03	GUSB	glucuronidase beta
13896	0.9942759	9.79e-01	2.62e-02	-6.0988804	1.86e-03	HGF	hepatocyte growth factor
25752	0.9943034	9.79e-01	2.61e-02	-6.0988827	1.29e-03	ATOH8	atonal bHLH transcription factor 8
35136	0.9943034	9.79e-01	2.61e-02	-6.0988833	1.17e-03	RANGRF	RAN guanine nucleotide release factor
13735	0.9943034	9.79e-01	2.61e-02	-6.098884	1.25e-03	GMPR2	guanosine monophosphate reductase 2
31600	0.9943034	9.79e-01	2.61e-02	-6.098884	1.10e-03	FAM65C	family with sequence similarity 65 member C
8981	0.994334	9.79e-01	-2.60e-02	-6.0988857	-7.30e-04		
15132	0.9943628	9.79e-01	-2.58e-02	-6.0988892	-3.32e-03	IRX5	iroquois homeobox 5
15897	0.9943628	9.79e-01	-2.58e-02	-6.0988907	-3.01e-03	DUOX1	dual oxidase 1
26530	0.9943628	9.79e-01	-2.58e-02	-6.0988911	-1.63e-03	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F
37241	0.9943628	9.80e-01	-2.57e-02	-6.0988918	-8.91e-04		
11579	0.9943628	9.80e-01	-2.57e-02	-6.0988921	-1.63e-03	MYO1C	myosin IC
13683	0.9943628	9.80e-01	-2.57e-02	-6.0988928	-9.56e-04	SSH2	slingshot protein phosphatase 2
34556	0.9943628	9.80e-01	2.57e-02	-6.0988928	9.15e-04	LOC107985946	uncharacterized LOC107985946
41474	0.9943628	9.80e-01	2.57e-02	-6.0988929	2.19e-03		
20815	0.9943628	9.80e-01	-2.57e-02	-6.0988933	-1.03e-03	NUP214	nucleoporin 214
24602	0.9943628	9.80e-01	2.57e-02	-6.0988936	2.62e-03	CFAP61	cilia and flagella associated protein 61
25750	0.9943628	9.80e-01	2.56e-02	-6.0988941	1.26e-03		
39211	0.9943663	9.80e-01	2.56e-02	-6.0988949	9.42e-04	ERCC6L2	ERCC excision repair 6 like 2
6421	0.9943862	9.80e-01	-2.55e-02	-6.0988968	-5.62e-04	TRIM54	tripartite motif containing 54
10020	0.9943862	9.80e-01	2.55e-02	-6.0988975	1.12e-03	BRCA2	BRCA2, DNA repair associated
1577	0.9943862	9.80e-01	-2.54e-02	-6.0988993	-1.22e-03	TMEM165	transmembrane protein 165
17862	0.9943862	9.80e-01	2.54e-02	-6.0989002	2.14e-03	FLJ36840	uncharacterized LOC645524
21111	0.9943862	9.80e-01	-2.53e-02	-6.0989017	-1.10e-03	CALCOCO2	calcium binding and coiled-coil domain 2
44189	0.9943862	9.80e-01	2.53e-02	-6.0989023	1.58e-03	DOCK3	dedicator of cytokinesis 3
34740	0.9943862	9.80e-01	-2.53e-02	-6.0989026	-1.00e-03	YTHDF3	YTH N6-methyladenosine RNA binding protein 3
236	0.9943862	9.80e-01	2.53e-02	-6.0989027	1.30e-03	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5
39322	0.9943862	9.80e-01	-2.53e-02	-6.0989035	-9.12e-04	LINC00599	long intergenic non-protein coding RNA 599
32434	0.9943862	9.80e-01	2.52e-02	-6.0989043	1.77e-03	CALM1	calmodulin 1
42398	0.9943862	9.80e-01	-2.52e-02	-6.0989045	-1.36e-03	USP22	ubiquitin specific peptidase 22
19783	0.9943862	9.80e-01	2.52e-02	-6.0989049	1.24e-03	SOAT1	sterol O-acyltransferase 1
11350	0.9943862	9.80e-01	2.52e-02	-6.098905	1.17e-03	LOC100129115	uncharacterized LOC100129115
7967	0.9943862	9.80e-01	-2.52e-02	-6.0989052	-1.44e-03	EXOC1	exocyst complex component 1
17942	0.9943862	9.80e-01	-2.52e-02	-6.0989058	-1.37e-03	LPCAT3	lysophosphatidylcholine acyltransferase 3
8728	0.9943862	9.80e-01	2.51e-02	-6.0989063	1.16e-03	HENMT1	HEN1 methyltransferase homolog 1
17917	0.9944102	9.80e-01	-2.50e-02	-6.0989099	-1.05e-03	HNRNPK	heterogeneous nuclear ribonucleoprotein K
10202	0.9944102	9.80e-01	-2.50e-02	-6.09891	-9.12e-04	DAAM1	dishevelled associated activator of morphogenesis 1
10149	0.9944102	9.80e-01	-2.50e-02	-6.09891	-9.94e-04		
17279	0.9944102	9.80e-01	2.50e-02	-6.0989101	6.86e-04	TEF	TEF, PAR bZIP transcription factor
31072	0.9944102	9.80e-01	-2.50e-02	-6.0989104	-1.04e-03		
39279	0.9944229	9.80e-01	2.49e-02	-6.0989114	6.92e-04		
2368	0.9944459	9.80e-01	2.48e-02	-6.0989147	6.04e-04		
8520	0.9944459	9.80e-01	-2.48e-02	-6.0989149	-1.44e-03	DHX30	DEAH-box helicase 30
9864	0.9944459	9.80e-01	2.48e-02	-6.0989151	1.84e-03	SLC25A37	solute carrier family 25 member 37
16330	0.9944459	9.80e-01	-2.47e-02	-6.0989159	-1.54e-03	ZNF226	zinc finger protein 226
30889	0.9944459	9.80e-01	-2.47e-02	-6.098916	-1.43e-03	C2orf69	chromosome 2 open reading frame 69
16	0.9944459	9.80e-01	-2.47e-02	-6.0989167	-1.48e-03	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
34576	0.9944459	9.80e-01	2.47e-02	-6.0989169	1.43e-03	HMGN1	high mobility group nucleosome binding domain 1
5534	0.9944459	9.80e-01	-2.47e-02	-6.0989174	-1.15e-03	TMSB10	thymosin beta 10
5778	0.9944745	9.80e-01	-2.46e-02	-6.0989189	-1.58e-03	MB	myoglobin
2138	0.9944849	9.80e-01	-2.46e-02	-6.0989203	-1.28e-03	SSR4	signal sequence receptor subunit 4
18186	0.9944849	9.80e-01	2.46e-02	-6.0989205	1.45e-03	MIIP	migration and invasion inhibitory protein
29872	0.9946236	9.81e-01	2.44e-02	-6.0989252	1.18e-03	SPG20	spastic paraplegia 20 (Troyer syndrome)
22108	0.9946677	9.81e-01	-2.42e-02	-6.0989277	-2.18e-03	COL8A2	collagen type VIII alpha 2 chain
6113	0.9946677	9.81e-01	2.42e-02	-6.0989277	5.32e-04	TTC33	tetratricopeptide repeat domain 33
20000	0.9946677	9.81e-01	2.42e-02	-6.0989284	2.84e-03		
23601	0.9946736	9.81e-01	2.42e-02	-6.0989294	1.60e-03	PLPP7	phospholipid phosphatase 7 (inactive)
22534	0.9946736	9.81e-01	-2.40e-02	-6.0989327	-2.48e-03	BCL2	BCL2, apoptosis regulator
37097	0.9946736	9.81e-01	2.40e-02	-6.0989329	1.28e-03	SLC2A9	solute carrier family 2 member 9
27668	0.9946736	9.81e-01	2.40e-02	-6.098933	2.39e-03		
33624	0.9946736	9.81e-01	2.40e-02	-6.0989334	2.96e-03	LDLR	low density lipoprotein receptor
31241	0.9946736	9.81e-01	-2.40e-02	-6.0989336	-1.01e-03	LACE1	lactation elevated 1
43664	0.9946736	9.81e-01	2.40e-02	-6.0989337	9.50e-04	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
23878	0.9946736	9.81e-01	-2.39e-02	-6.0989348	-8.68e-04	DNM3	dynamin 3
35937	0.9946736	9.81e-01	2.39e-02	-6.0989348	9.27e-04	SUDS3	SDS3 homolog, SIN3A corepressor complex component
22542	0.9946736	9.81e-01	2.39e-02	-6.0989355	6.94e-04		
9391	0.9946736	9.81e-01	2.39e-02	-6.098936	2.95e-03	TLE2	transducin like enhancer of split 2
23464	0.9946736	9.81e-01	-2.39e-02	-6.0989362	-1.14e-03	DDX50	DEAD-box helicase 50
38597	0.9946786	9.81e-01	-2.38e-02	-6.098937	-6.26e-04	COL4A3	collagen type IV alpha 3 chain
8016	0.9946886	9.81e-01	2.38e-02	-6.0989379	1.30e-03	HIGD1A	HIG1 hypoxia inducible domain family member 1A
35167	0.9947138	9.81e-01	-2.37e-02	-6.0989399	-8.28e-04	ODF2	outer dense fiber of sperm tails 2
24826	0.9947138	9.81e-01	2.37e-02	-6.0989402	1.16e-03	NOC3L	NOC3 like DNA replication regulator
4683	0.9947138	9.81e-01	2.36e-02	-6.0989419	9.78e-04		
23114	0.9947138	9.81e-01	-2.36e-02	-6.0989431	-1.32e-03	FAM214A	family with sequence similarity 214 member A
8753	0.9947138	9.81e-01	-2.36e-02	-6.0989434	-1.61e-03	ZNF24	zinc finger protein 24
45209	0.9947138	9.81e-01	-2.35e-02	-6.0989437	-4.00e-03	ELP5	elongator acetyltransferase complex subunit 5
44075	0.9947138	9.81e-01	2.35e-02	-6.0989438	1.12e-03		
44869	0.9947138	9.81e-01	2.35e-02	-6.0989443	1.94e-03	TBKBP1	TBK1 binding protein 1
37652	0.9947138	9.81e-01	-2.35e-02	-6.0989444	-1.02e-03	TCP10	t-complex 10
17715	0.9947138	9.81e-01	-2.35e-02	-6.0989449	-6.83e-04	PHF21A	PHD finger protein 21A
2463	0.9947633	9.81e-01	-2.34e-02	-6.0989478	-1.06e-03	LRRC59	leucine rich repeat containing 59
44231	0.9947633	9.81e-01	-2.34e-02	-6.098948	-1.01e-03	LMAN2	lectin, mannose binding 2
29882	0.9947633	9.81e-01	-2.33e-02	-6.0989492	-1.34e-03	IL16	interleukin 16
16656	0.9947633	9.81e-01	-2.33e-02	-6.0989493	-1.31e-03	ZBTB21	zinc finger and BTB domain containing 21
32318	0.9947633	9.81e-01	2.33e-02	-6.0989496	8.94e-04	SLC7A6OS	solute carrier family 7 member 6 opposite strand
31247	0.9947633	9.81e-01	-2.33e-02	-6.09895	-1.37e-03	ORAOV1	oral cancer overexpressed 1
18139	0.9948277	9.82e-01	2.32e-02	-6.0989524	7.67e-04	KLF3-AS1	KLF3 antisense RNA 1
24458	0.9948583	9.82e-01	-2.31e-02	-6.0989539	-3.64e-03	AR	androgen receptor
18253	0.9948798	9.82e-01	2.30e-02	-6.0989557	1.26e-03	WRN	Werner syndrome RecQ like helicase
4040	0.9948798	9.82e-01	2.30e-02	-6.0989563	6.78e-04	NPR3	natriuretic peptide receptor 3
36431	0.9948798	9.82e-01	-2.30e-02	-6.0989568	-1.01e-03	ZNF678	zinc finger protein 678
2442	0.9948798	9.82e-01	-2.29e-02	-6.0989571	-1.10e-03	ISCU	iron-sulfur cluster assembly enzyme
14280	0.9948798	9.82e-01	-2.29e-02	-6.0989583	-1.64e-03	POLR2A	RNA polymerase II subunit A
11517	0.9948798	9.82e-01	2.28e-02	-6.0989601	1.11e-03	NUMB	NUMB, endocytic adaptor protein
43688	0.9948798	9.82e-01	2.28e-02	-6.0989603	7.61e-04		
23542	0.9948798	9.82e-01	-2.28e-02	-6.0989606	-7.52e-04		
36265	0.9948798	9.82e-01	-2.28e-02	-6.0989609	-8.24e-04	MEIS3	Meis homeobox 3
9213	0.9948798	9.82e-01	-2.28e-02	-6.0989613	-9.33e-04	GPR173	G protein-coupled receptor 173
19850	0.9948798	9.82e-01	-2.27e-02	-6.0989616	-9.63e-04	MED11	mediator complex subunit 11
11078	0.9948798	9.82e-01	-2.27e-02	-6.0989626	-9.10e-04	MUC17	mucin 17, cell surface associated
41272	0.9948798	9.82e-01	-2.27e-02	-6.0989632	-2.70e-03	LIPA	lipase A, lysosomal acid type
34159	0.9948798	9.82e-01	2.26e-02	-6.098964	1.94e-03	RHOH	ras homolog family member H
44966	0.9948798	9.82e-01	2.25e-02	-6.0989662	1.43e-03		
9965	0.9948798	9.82e-01	2.25e-02	-6.0989664	1.40e-03	SLC25A6	solute carrier family 25 member 6
37057	0.9948798	9.82e-01	-2.25e-02	-6.0989664	-8.19e-04	PBX1	PBX homeobox 1
3936	0.9948798	9.82e-01	-2.25e-02	-6.0989669	-8.36e-04	MCM9	minichromosome maintenance 9 homologous recombination repair factor
27296	0.9948798	9.82e-01	2.25e-02	-6.098967	1.15e-03		
34505	0.9948798	9.82e-01	-2.25e-02	-6.0989675	-2.19e-03	CARMIL2	capping protein regulator and myosin 1 linker 2
14752	0.9948798	9.82e-01	2.24e-02	-6.098968	8.56e-04	DCANP1	dendritic cell associated nuclear protein
6732	0.9948798	9.82e-01	2.24e-02	-6.0989683	8.04e-04		
40682	0.9948798	9.82e-01	2.24e-02	-6.0989684	8.32e-04	ZIC2	Zic family member 2
16468	0.9948975	9.82e-01	2.24e-02	-6.0989695	1.15e-03	TMEM256	transmembrane protein 256
30823	0.9950008	9.82e-01	-2.22e-02	-6.098973	-9.01e-04	POLR2D	RNA polymerase II subunit D
5800	0.9950008	9.82e-01	-2.22e-02	-6.0989734	-1.40e-03	PTPN11	protein tyrosine phosphatase, non-receptor type 11
1216	0.9950008	9.82e-01	-2.22e-02	-6.0989742	-8.99e-04	SYK	spleen associated tyrosine kinase
10188	0.9950008	9.82e-01	-2.21e-02	-6.0989751	-1.07e-03		
39397	0.9950008	9.82e-01	2.20e-02	-6.0989765	8.61e-04	MAPK10	mitogen-activated protein kinase 10
2172	0.9950008	9.82e-01	2.20e-02	-6.0989775	8.14e-04		
43326	0.9950008	9.83e-01	2.19e-02	-6.0989786	9.03e-04	ZNF695	zinc finger protein 695
11214	0.9950008	9.83e-01	2.19e-02	-6.0989787	7.35e-04		
17842	0.9950008	9.83e-01	2.19e-02	-6.0989787	9.67e-04	RYK	receptor-like tyrosine kinase
42575	0.9950008	9.83e-01	-2.19e-02	-6.0989791	-1.08e-03	TTC19	tetratricopeptide repeat domain 19
16476	0.9950008	9.83e-01	-2.19e-02	-6.0989794	-7.93e-04	PIH1D1	PIH1 domain containing 1
15938	0.9950008	9.83e-01	-2.19e-02	-6.0989802	-1.29e-03	CASP3	caspase 3
2351	0.9950008	9.83e-01	2.18e-02	-6.0989821	1.15e-03	RPL4	ribosomal protein L4
37807	0.9950008	9.83e-01	2.17e-02	-6.0989829	1.04e-03	DUSP10	dual specificity phosphatase 10
1931	0.9950008	9.83e-01	2.17e-02	-6.0989831	8.36e-04	GRHL2	grainyhead like transcription factor 2
33346	0.9950008	9.83e-01	-2.17e-02	-6.0989837	-9.53e-04	IMMP2L	inner mitochondrial membrane peptidase subunit 2
24850	0.9950008	9.83e-01	2.17e-02	-6.0989844	9.78e-04		
41500	0.9950008	9.83e-01	2.16e-02	-6.0989851	8.81e-04	ZNF501	zinc finger protein 501
16660	0.9950008	9.83e-01	2.16e-02	-6.0989856	5.82e-04		
20457	0.9950008	9.83e-01	2.16e-02	-6.0989856	5.48e-04		
6821	0.9950008	9.83e-01	-2.16e-02	-6.0989861	-6.06e-04	DKFZp434L192	uncharacterized protein DKFZp434L192
8269	0.9950008	9.83e-01	-2.16e-02	-6.0989866	-7.58e-04	SYN2	synapsin II
33462	0.9950008	9.83e-01	2.16e-02	-6.0989867	9.71e-04	NBPF1	neuroblastoma breakpoint family member 1
33257	0.9950008	9.83e-01	-2.15e-02	-6.098987	-1.35e-03	MRAS	muscle RAS oncogene homolog
40750	0.9950008	9.83e-01	2.15e-02	-6.0989874	1.07e-03	NDUFS5	NADH:ubiquinone oxidoreductase subunit S5
4097	0.9950008	9.83e-01	-2.15e-02	-6.0989874	-1.03e-03	SLC12A1	solute carrier family 12 member 1
23656	0.9950428	9.83e-01	2.14e-02	-6.0989894	1.55e-03	RTBDN	retbindin
9241	0.9950428	9.83e-01	2.14e-02	-6.0989899	1.11e-03	NAV2	neuron navigator 2
38631	0.9950428	9.83e-01	2.14e-02	-6.0989902	1.02e-03	ACSL6	acyl-CoA synthetase long-chain family member 6
27706	0.9950489	9.83e-01	2.14e-02	-6.0989909	1.97e-03	PTPRE	protein tyrosine phosphatase, receptor type E
43596	0.9951758	9.83e-01	-2.12e-02	-6.0989947	-8.75e-04	CIAPIN1	cytokine induced apoptosis inhibitor 1
12085	0.9951902	9.83e-01	2.11e-02	-6.098996	6.93e-04	CDH15	cadherin 15
2592	0.9951902	9.83e-01	2.11e-02	-6.0989962	7.36e-04	MMP2	matrix metallopeptidase 2
4288	0.9951978	9.83e-01	2.11e-02	-6.0989969	5.85e-04		
44514	0.9952942	9.83e-01	-2.09e-02	-6.0990005	-3.50e-03	VGLL3	vestigial like family member 3
30849	0.9952942	9.83e-01	2.09e-02	-6.0990009	8.31e-04		
31419	0.9952942	9.83e-01	2.09e-02	-6.099001	6.21e-04	ORC5	origin recognition complex subunit 5
22144	0.99532	9.83e-01	2.08e-02	-6.0990028	1.03e-03	STAT5A	signal transducer and activator of transcription 5A
33053	0.99532	9.83e-01	2.08e-02	-6.099003	1.12e-03	SIM1	single-minded family bHLH transcription factor 1
10445	0.99532	9.83e-01	-2.07e-02	-6.0990033	-1.21e-03	GUSB	glucuronidase beta
1069	0.99532	9.84e-01	2.07e-02	-6.0990038	1.97e-03		
20101	0.9953616	9.84e-01	-2.06e-02	-6.0990054	-8.10e-04		
25460	0.9953874	9.84e-01	-2.06e-02	-6.0990066	-1.05e-03	EVI5	ecotropic viral integration site 5
42102	0.9954023	9.84e-01	-2.05e-02	-6.0990075	-6.73e-04	CLIC5	chloride intracellular channel 5
40940	0.9954199	9.84e-01	2.05e-02	-6.0990085	1.33e-03	CCDC88B	coiled-coil domain containing 88B
33602	0.9954199	9.84e-01	2.04e-02	-6.0990096	1.41e-03	GYPC	glycophorin C (Gerbich blood group)
38405	0.9954199	9.84e-01	-2.04e-02	-6.0990096	-5.84e-04		
4947	0.9954199	9.84e-01	-2.04e-02	-6.0990101	-2.48e-03	DNAH9	dynein axonemal heavy chain 9
7826	0.9955944	9.84e-01	2.01e-02	-6.0990151	9.50e-04	AEBP1	AE binding protein 1
2446	0.9955944	9.84e-01	-2.01e-02	-6.0990154	-7.21e-04	ZBTB24	zinc finger and BTB domain containing 24
35461	0.9955944	9.84e-01	2.01e-02	-6.0990164	8.00e-04	TOP1P2	topoisomerase (DNA) I pseudogene 2
40464	0.9955944	9.84e-01	2.01e-02	-6.0990165	1.68e-03	SLC28A3	solute carrier family 28 member 3
27976	0.9957288	9.84e-01	-1.99e-02	-6.0990205	-1.28e-03	CSPG4P5	chondroitin sulfate proteoglycan 4 pseudogene 5
43739	0.9957288	9.84e-01	-1.98e-02	-6.0990207	-9.03e-04	COL7A1	collagen type VII alpha 1 chain
24488	0.9957691	9.84e-01	1.97e-02	-6.0990228	9.80e-04	RPLP0	ribosomal protein lateral stalk subunit P0
21014	0.9957691	9.84e-01	1.97e-02	-6.0990232	9.31e-04	PCP4	Purkinje cell protein 4
29777	0.9957691	9.84e-01	-1.97e-02	-6.0990233	-8.90e-04		
25839	0.9957965	9.84e-01	1.96e-02	-6.0990244	6.86e-04	IPO5	importin 5
25718	0.9958854	9.84e-01	-1.95e-02	-6.0990276	-9.32e-04	SLITRK2	SLIT and NTRK like family member 2
31159	0.9958854	9.85e-01	1.95e-02	-6.0990278	7.97e-04	CERS2	ceramide synthase 2
6891	0.9958854	9.85e-01	1.95e-02	-6.0990281	1.50e-03	NOL3	nucleolar protein 3
29803	0.9958854	9.85e-01	1.94e-02	-6.0990291	8.94e-04		
39853	0.9958854	9.85e-01	-1.93e-02	-6.09903	-5.33e-04	EPHA5	EPH receptor A5
40627	0.9958854	9.85e-01	-1.93e-02	-6.0990302	-7.66e-04	RNMT	RNA guanine-7 methyltransferase
17089	0.9958854	9.85e-01	1.93e-02	-6.0990309	5.77e-04		
38240	0.9958854	9.85e-01	1.93e-02	-6.0990314	5.23e-04		
12079	0.9958854	9.85e-01	-1.93e-02	-6.0990314	-1.09e-03		
35834	0.9958854	9.85e-01	1.92e-02	-6.0990321	1.42e-03	COL6A1	collagen type VI alpha 1 chain
25677	0.9958854	9.85e-01	-1.92e-02	-6.0990322	-8.06e-04	ANKMY1	ankyrin repeat and MYND domain containing 1
1912	0.9959039	9.85e-01	1.92e-02	-6.0990331	6.11e-04	EPG5	ectopic P-granules autophagy protein 5 homolog
2749	0.9959192	9.85e-01	1.91e-02	-6.099034	8.36e-04	MTMR1	myotubularin related protein 1
18557	0.9959395	9.85e-01	1.91e-02	-6.0990355	9.33e-04		
6576	0.9959395	9.85e-01	1.91e-02	-6.0990355	6.10e-04	TP73	tumor protein p73
23712	0.9959605	9.85e-01	1.90e-02	-6.0990365	8.29e-04		
23211	0.996067	9.85e-01	1.88e-02	-6.0990394	7.64e-04		
7595	0.996067	9.85e-01	1.88e-02	-6.0990399	7.97e-04		
41564	0.99609	9.85e-01	1.87e-02	-6.099041	9.37e-04	LOC105379252///FAM95B1	family with sequence similarity 95 member B1-like///family with sequence similarity 95 member B1
